Genome	TP	FP	FN
NC_021628	0	1	1
NC_021635	0	1	1
NC_021629	0	1	1
NC_021631	0	1	1
NC_021632	0	1	1
NC_021633	1	0	0
NC_021634	1	1	0
NC_021625	1	0	0
NC_021630	0	1	1
NC_021706	1	0	0
NC_021708	1	0	1
NC_021705	1	3	5
NC_025112	5	5	8
NC_025114	0	1	1
NC_025113	8	2	6
NC_021719	2	2	4
NC_021720	0	1	0
NC_021735	1	1	0
NC_021736	5	1	1
NC_021797	9	1	4
NC_021793	21	3	8
NC_021786	1	0	1
NC_021805	8	2	5
NC_021851	2	0	1
NC_021866	7	1	2
NC_021862	2	18	1
NC_021873	1	0	0
NC_025346	1	2	2
NC_025355	7	4	4
NC_025380	3	2	2
NC_025370	3	2	2
NC_025368	2	4	3
NC_025364	5	0	0
NC_025350	5	2	2
NC_025348	5	4	2
NC_025365	2	3	3
NC_025361	6	1	2
NC_025347	6	0	0
NC_021924	123	14	26
NC_021926	3	2	2
NC_021923	113	22	24
NC_021930	6	0	1
NC_021928	5	3	2
NC_022002	3	2	3
NC_022007	3	0	2
NC_022008	2	1	0
NC_022003	2	2	0
NC_022005	3	0	2
NC_022006	0	1	1
NC_022004	1	0	0
NC_022037	1	0	1
NC_022038	0	1	1
NC_022039	1	0	0
NC_022073	3	0	4
NC_022072	9	0	2
NC_022089	3	0	0
NC_025218	2	0	0
NC_025216	1	0	0
NC_025215	1	2	2
NC_025244	1	0	0
NC_025219	0	1	0
NC_025214	2	0	0
NC_025247	0	2	2
NC_025246	1	1	1
NC_025250	0	1	1
NC_025251	4	1	1
NC_025255	4	2	2
NC_025253	5	0	0
NC_025252	3	2	2
NC_025254	1	0	0
NC_025256	6	1	1
NC_025257	94	28	36
NC_025259	1	4	5
NC_025265	2	1	4
NC_025266	2	0	0
NC_025340	1	5	4
NC_025343	5	3	2
NC_025342	5	0	0
NC_025341	4	2	1
NC_025353	4	2	1
NC_025345	6	2	0
NC_025360	6	0	3
NC_025358	5	6	5
NC_025377	3	2	2
NC_025381	2	2	2
NC_025356	4	1	1
NC_025373	3	3	3
NC_025367	1	2	0
NC_025366	2	1	0
NC_025357	2	2	1
NC_025363	6	1	0
NC_025376	1	4	4
NC_025371	3	2	2
NC_025362	5	2	2
NC_025351	6	2	1
NC_025378	3	2	2
NC_022095	4	3	2
NC_022103	6	3	1
NC_022104	2	0	1
NC_022127	1	0	0
NC_022128	0	2	2
NC_022129	2	0	0
NC_022131	3	0	1
NC_025359	4	1	1
NC_025352	5	4	4
NC_025382	5	1	1
NC_025384	3	3	2
NC_025383	5	1	1
NC_025385	3	2	2
NC_025391	3	3	5
NC_025411	2	4	1
NC_025402	5	1	4
NC_025405	5	1	0
NC_025404	5	1	3
NC_025403	4	5	4
NC_025400	8	2	2
NC_025386	6	2	2
NC_025407	5	3	2
NC_025387	4	1	3
NC_025410	3	3	4
NC_025397	6	3	3
NC_025408	4	2	1
NC_025390	6	2	0
NC_025389	6	1	1
NC_025388	4	0	1
NC_025399	3	2	4
NC_025394	5	2	0
NC_025396	5	6	4
NC_025406	5	0	0
NC_025401	3	3	4
NC_025395	6	0	0
NC_025393	6	0	0
NC_022232	2	3	4
NC_022229	2	2	5
NC_022230	2	2	2
NC_022233	65	36	15
NC_022249	1	2	2
NC_022250	0	1	1
NC_022251	1	0	0
NC_022252	2	0	0
NC_022253	5	2	3
NC_022332	1	0	0
NC_022365	2	1	2
NC_025454	13	1	0
NC_025432	0	2	1
NC_025435	2	3	4
NC_025468	2	2	1
NC_025477	1	0	0
NC_025481	2	0	0
NC_025478	1	1	0
NC_025482	1	0	0
NC_025483	1	0	0
NC_025484	2	1	0
NC_025480	2	1	0
NC_025469	1	4	2
NC_025474	1	0	0
NC_025475	3	0	1
NC_025485	0	1	1
NC_025486	1	0	0
NC_025487	1	1	0
NC_025488	0	2	1
NC_025489	1	0	0
NC_025490	0	1	1
NC_025491	0	1	1
NC_025493	0	1	1
NC_025492	1	0	0
NC_025476	1	2	1
NC_022373	6	0	1
NC_022517	2	2	1
NC_022518	0	5	1
NC_022519	2	6	3
NC_025680	3	1	3
NC_025676	3	0	0
NC_025677	0	2	1
NC_025679	1	0	0
NC_025675	1	0	0
NC_025674	2	3	2
NC_025681	1	3	5
NC_025682	3	3	2
NC_025684	3	1	0
NC_025683	3	0	0
NC_025705	3	4	1
NC_025710	3	1	0
NC_025724	2	0	1
NC_025723	1	0	0
NC_025720	2	1	2
NC_025719	3	1	0
NC_025718	3	2	0
NC_025717	1	4	1
NC_025716	2	2	3
NC_025715	2	5	1
NC_025714	2	3	1
NC_025713	3	2	2
NC_025712	1	4	4
NC_025707	3	5	1
NC_025708	1	2	1
NC_025706	1	2	1
NC_025709	2	2	1
NC_025711	1	3	2
NC_025722	2	1	0
NC_025725	3	0	4
NC_025733	1	2	1
NC_025734	0	4	2
NC_025735	1	2	1
NC_025736	0	4	2
NC_025737	1	2	1
NC_025738	1	2	1
NC_025741	0	3	2
NC_025728	1	1	1
NC_025729	1	2	1
NC_025730	0	4	2
NC_025731	1	2	1
NC_025732	0	4	2
NC_025727	1	2	1
NC_025726	1	2	2
NC_025788	1	0	0
NC_025790	2	2	3
NC_025792	1	2	1
NC_025791	1	1	1
NC_025793	0	1	1
NC_025794	0	1	1
NC_025795	0	1	1
NC_025796	0	1	1
NC_025797	0	1	1
NC_025798	0	1	1
NC_025799	1	0	0
NC_025789	6	1	0
NC_025801	1	0	0
NC_025802	0	1	1
NC_025803	1	0	0
NC_025806	0	3	1
NC_025808	0	1	1
NC_025809	0	1	1
NC_025805	0	1	1
NC_025804	0	1	1
NC_025810	0	1	1
NC_025807	1	0	0
NC_025800	2	3	3
NC_025811	3	2	3
NC_025824	6	2	4
NC_025831	0	1	1
NC_025832	1	0	0
NC_025833	1	1	0
NC_025821	1	0	0
NC_025825	1	2	4
NC_025835	1	0	0
NC_025834	3	1	1
NC_025837	2	2	4
NC_025838	0	1	1
NC_025840	0	1	1
NC_025841	1	0	0
NC_025842	0	1	1
NC_025843	1	0	0
NC_025845	0	1	1
NC_025846	1	0	0
NC_025847	0	1	1
NC_025848	0	1	1
NC_025850	1	0	0
NC_025852	0	1	1
NC_025851	0	1	1
NC_025844	0	1	1
NC_025849	1	0	0
NC_025853	0	1	1
NC_025839	1	0	0
NC_025836	0	1	1
NC_025899	2	4	3
NC_025889	2	2	0
NC_025898	2	2	3
NC_025894	2	2	3
NC_025893	2	2	1
NC_025896	3	2	3
NC_025895	3	2	3
NC_025891	1	1	1
NC_025890	1	0	0
NC_025960	131	18	19
NC_025959	3	0	0
NC_025961	1	2	0
NC_025964	2	3	4
NC_025965	2	0	0
NC_025966	1	1	2
NC_025967	9	4	3
NC_026018	1	1	1
NC_026019	1	1	1
NC_026015	3	1	2
NC_026012	3	1	2
NC_026013	6	1	1
NC_026020	1	1	1
NC_026135	2	0	0
NC_026161	0	4	3
NC_026170	1	1	0
NC_026141	2	2	3
NC_026138	0	2	1
NC_026144	0	3	3
NC_026140	2	1	0
NC_026143	1	0	0
NC_026136	0	1	1
NC_026139	2	0	0
NC_026163	0	3	3
NC_026162	1	1	1
NC_026164	0	4	3
NC_026165	0	3	3
NC_026166	0	4	3
NC_026169	0	4	3
NC_026167	0	4	3
NC_026187	0	1	1
NC_022554	0	1	1
NC_022555	0	1	1
NC_022556	0	1	1
NC_022557	1	0	0
NC_022558	1	0	0
NC_022560	1	0	0
NC_022562	1	1	0
NC_022559	0	1	1
NC_022561	1	0	0
NC_022553	0	1	1
NC_022564	3	0	1
NC_026244	4	1	0
NC_026245	1	1	2
NC_026243	2	0	2
NC_026241	1	1	3
NC_026238	3	0	2
NC_026240	2	2	3
NC_026239	3	1	2
NC_026246	0	2	2
NC_026247	0	1	2
NC_026248	6	0	0
NC_026253	3	0	3
NC_026252	2	2	0
NC_026250	1	1	0
NC_026249	1	0	0
NC_026251	2	0	0
NC_026256	1	2	1
NC_026255	1	2	1
NC_026280	1	1	1
NC_026279	2	0	0
NC_026278	2	1	0
NC_026277	1	2	1
NC_026276	2	1	1
NC_026275	2	0	0
NC_026274	3	0	0
NC_026273	2	0	0
NC_026271	2	0	0
NC_026270	2	1	0
NC_026269	3	2	0
NC_026267	1	2	1
NC_026266	2	0	0
NC_026265	2	2	0
NC_026264	1	3	1
NC_026263	1	1	1
NC_026262	2	0	0
NC_026260	2	1	0
NC_026259	1	1	1
NC_026258	2	0	0
NC_026257	0	3	2
NC_026254	0	3	2
NC_026281	1	0	0
NC_026283	0	1	1
NC_026282	1	0	0
NC_026272	1	2	2
NC_026261	0	4	2
NC_026268	110	30	31
NC_026316	1	0	0
NC_026315	0	2	1
NC_026320	1	2	1
NC_026319	2	3	0
NC_026318	1	2	1
NC_026317	0	5	2
NC_026422	1	0	0
NC_026423	1	0	1
NC_026424	1	0	1
NC_026429	1	0	0
NC_026426	1	0	0
NC_026427	1	1	1
NC_026428	1	0	1
NC_026425	1	0	0
NC_026421	52	43	27
NC_026430	120	15	18
NC_022580	5	1	1
NC_022581	3	2	3
NC_022586	2	2	4
NC_022595	1	0	0
NC_022596	0	1	1
NC_022597	1	0	0
NC_022611	1	1	0
NC_022614	1	0	0
NC_022615	1	1	0
NC_022617	0	1	1
NC_022616	1	0	0
NC_022620	0	1	1
NC_022623	0	1	1
NC_022626	0	1	1
NC_022627	1	0	0
NC_022628	0	1	1
NC_022629	0	1	1
NC_022624	1	0	0
NC_022621	0	1	1
NC_022622	0	1	1
NC_022625	0	1	1
NC_022630	0	1	1
NC_022631	0	1	1
NC_022632	0	2	2
NC_022644	2	2	0
NC_022645	3	2	2
NC_022647	5	3	2
NC_022646	103	16	19
NC_026470	1	0	0
NC_026473	1	3	4
NC_026472	3	1	1
NC_026510	0	4	1
NC_026508	0	2	2
NC_026511	125	25	21
NC_026513	2	1	0
NC_026514	1	4	5
NC_026512	1	1	1
NC_026509	6	4	7
NC_022745	0	1	1
NC_022748	4	0	1
NC_022755	4	1	1
NC_022787	3	3	3
NC_022789	1	1	2
NC_022788	1	2	2
NC_022790	5	1	1
NC_022799	1	0	0
NC_022798	0	1	1
NC_022801	3	1	1
NC_022802	1	0	0
NC_022800	1	3	3
NC_026582	7	2	1
NC_026613	5	2	3
NC_026612	4	3	4
NC_026592	3	1	3
NC_026615	1	0	0
NC_026616	5	0	0
NC_026617	1	0	0
NC_026618	1	1	1
NC_026619	1	1	1
NC_026621	0	5	1
NC_026631	2	0	0
NC_026630	2	2	0
NC_026627	2	2	0
NC_026626	2	1	0
NC_026654	2	0	0
NC_026652	1	1	1
NC_026651	0	2	2
NC_026649	2	0	0
NC_026648	1	2	1
NC_026647	2	0	0
NC_026653	1	1	1
NC_026646	2	1	0
NC_026645	1	1	1
NC_026643	2	0	0
NC_026642	2	1	0
NC_026641	2	1	0
NC_026639	2	0	0
NC_026638	1	2	1
NC_026637	2	0	0
NC_026636	0	2	2
NC_026650	2	0	0
NC_026622	0	3	1
NC_026640	5	1	3
NC_026635	2	1	0
NC_026634	2	0	0
NC_026633	2	1	0
NC_026632	2	0	0
NC_026629	1	1	1
NC_026628	2	0	0
NC_026625	1	1	1
NC_026662	0	3	4
NC_026664	0	4	4
NC_026663	1	3	2
NC_026665	8	3	1
NC_026732	6	0	0
NC_026733	1	0	0
NC_026762	2	3	2
NC_026759	0	1	1
NC_026760	3	3	3
NC_026763	3	0	3
NC_026761	3	0	3
NC_026771	3	2	2
NC_026765	0	2	4
NC_026764	0	2	4
NC_026770	2	3	2
NC_026769	2	4	2
NC_026768	3	1	1
NC_026766	2	3	2
NC_022892	5	2	1
NC_022897	2	0	1
NC_022896	0	1	1
NC_022895	3	1	2
NC_022894	3	2	3
NC_022919	1	0	0
NC_022961	5	0	1
NC_022962	1	0	0
NC_022978	4	4	5
NC_004553	2	3	3
NC_023008	2	3	4
NC_023015	1	0	1
NC_023014	1	0	0
NC_023016	1	1	0
NC_023017	1	1	0
NC_023020	1	3	1
NC_023023	2	1	4
NC_026806	0	3	2
NC_026811	3	2	7
NC_026818	0	4	2
NC_026815	1	2	2
NC_026816	2	2	2
NC_026817	0	3	3
NC_026814	1	2	2
NC_026813	0	2	1
NC_026820	1	1	1
NC_026821	1	0	0
NC_026822	0	1	1
NC_026823	0	1	1
NC_026827	1	0	0
NC_026828	0	1	1
NC_026829	1	0	0
NC_026830	0	1	1
NC_026825	0	1	1
NC_026824	1	0	0
NC_026826	1	0	0
NC_026819	3	1	3
NC_026809	0	3	2
NC_026810	0	4	2
NC_026808	0	3	2
NC_026807	0	3	2
NC_026812	4	1	1
NC_023021	2	1	0
NC_023022	1	0	0
NC_023034	3	2	3
NC_023039	1	1	0
NC_023040	1	1	0
NC_023043	1	0	0
NC_023041	1	0	0
NC_023042	1	0	0
NC_023038	1	2	0
NC_023153	2	1	0
NC_023154	0	1	1
NC_023155	1	0	0
NC_023156	1	2	0
NC_023157	1	1	0
NC_023158	1	0	0
NC_023159	1	2	0
NC_023160	1	2	0
NC_023161	1	1	0
NC_026921	1	0	0
NC_017859	5	0	1
NC_023175	0	1	1
NC_023176	1	1	0
NC_023178	5	1	0
NC_023177	115	24	32
NC_023292	1	2	0
NC_026922	109	33	28
NC_027554	0	1	1
NC_027555	0	1	1
NC_027556	1	0	0
NC_027557	0	1	1
NC_027558	1	0	0
NC_027559	1	0	0
NC_027560	0	1	1
NC_027561	0	1	2
NC_027562	0	1	2
NC_001730	6	2	4
NC_036581	0	2	2
NC_036580	1	1	1
NC_018714	4	0	1
NC_018451	0	1	0
NC_018453	1	3	1
NC_032480	0	1	1
NC_036588	1	0	0
NC_018573	1	1	0
NC_018574	0	1	1
NC_023639	0	1008	0
NC_007557	0	1	1
NC_007558	0	1	1
NC_008175	0	2	1
NC_007923	2	3	4
NC_012869	5	1	1
NC_015488	3	2	1
NC_015489	1	2	1
NC_007752	1	0	0
NC_008017	3	0	0
NC_008716	2	1	2
NC_012910	7	0	3
NC_009548	3	0	3
NC_015396	1	2	2
NC_015398	102	17	21
NC_015395	1	1	1
NC_005990	0	1	1
NC_005991	0	1	1
NC_003753	1	2	1
NC_003624	1	2	1
NC_003436	5	2	1
NC_004179	0	1	1
NC_007546	0	1	1
NC_011086	2	0	1
NC_011050	3	0	0
NC_004157	1	1	0
NC_002035	0	1	2
NC_003466	1	0	1
NC_007590	0	1	1
NC_007591	0	1	1
NC_003570	2	1	0
NC_003568	0	1	2
NC_010238	2	2	5
NC_010833	3	0	2
NC_008306	1	0	0
NC_009245	1	0	0
NC_003493	2	1	2
NC_001408	0	4	3
NC_002038	1	1	0
NC_011280	3	2	3
NC_002040	2	1	0
NC_002039	0	2	2
NC_003382	3	0	3
NC_004607	2	2	4
NC_001441	4	0	2
NC_009017	3	1	2
NC_009903	1	2	0
NC_009944	1	1	0
NC_009945	1	0	0
NC_003628	1	0	0
NC_008348	125	36	44
NC_003620	2	1	0
NC_001983	2	3	6
NC_002251	8	2	1
NC_001427	1	2	3
NC_011096	3	1	3
NC_011097	3	2	0
NC_002556	1	1	1
NC_001841	0	1	3
NC_001926	1	0	0
NC_005321	3	1	3
NC_001560	4	1	2
NC_004812	51	32	24
NC_006151	44	46	25
NC_011106	4	1	1
NC_007605	53	50	41
NC_003470	0	1	1
NC_010744	1	0	0
NC_005238	1	0	0
NC_005811	2	0	0
NC_001438	2	1	0
NC_008293	113	16	16
NC_011109	4	2	3
NC_003708	3	0	3
NC_003709	2	0	0
NC_001418	8	1	1
NC_001956	9	2	0
NC_003803	3	2	3
NC_003804	2	1	0
NC_002229	67	31	18
NC_002577	60	26	16
NC_003464	1	2	0
NC_003465	1	0	0
NC_001522	6	2	2
NC_024457	1	0	1
NC_003748	4	2	3
NC_001356	5	1	2
NC_001355	7	0	2
NC_002984	2	1	2
NC_002985	1	1	1
NC_016984	3	0	3
NC_007156	2	0	0
NC_007163	1	1	1
NC_008736	2	0	0
NC_008169	2	0	0
NC_006637	0	6	5
NC_014646	0	2	1
NC_003093	4	0	2
NC_014711	0	1	1
NC_006063	5	0	0
NC_003092	7	2	8
NC_001642	2	1	4
NC_005287	3	1	2
NC_006057	1	0	0
NC_016991	5	4	3
NC_008737	0	2	2
NC_006559	1	1	1
NC_007648	1	0	0
NC_007922	2	2	4
NC_009013	1	1	0
NC_001998	3	3	6
NC_001873	1	3	3
NC_002559	0	1	0
NC_003745	2	0	1
NC_004729	0	3	3
NC_006657	0	16	5
NC_008297	5	1	1
NC_006384	3	1	3
NC_007711	1	0	0
NC_006642	5	7	1
NC_006633	7	15	4
NC_003737	0	2	1
NC_003357	2	2	6
NC_005954	1	0	0
NC_006272	0	1	1
NC_003438	4	3	5
NC_003445	1	1	0
NC_003461	4	2	6
NC_014967	2	2	4
NC_016992	6	3	3
NC_016994	7	2	1
NC_016995	9	2	1
NC_016996	7	3	2
NC_007670	0	1	1
NC_007755	0	1	1
NC_005976	1	0	0
NC_007180	1	0	1
NC_009247	0	1	1
NC_008298	4	2	3
NC_006634	0	8	5
NC_006636	3	4	1
NC_006641	0	10	4
NC_006653	1	12	4
NC_006654	0	7	4
NC_006655	1	13	5
NC_006656	3	13	4
NC_014665	3	1	0
NC_014071	1	2	2
NC_004756	2	2	4
NC_014898	0	1	2
NC_004147	3	0	4
NC_001481	3	0	0
NC_003649	0	4	1
NC_003651	2	2	0
NC_003652	0	1	1
NC_003653	0	1	1
NC_007192	4	0	1
NC_008520	123	25	35
NC_008018	2	0	1
NC_008211	99	41	33
NC_008020	5	1	1
NC_006568	3	1	0
NC_008847	0	1	0
NC_009606	3	0	2
NC_007741	1	1	0
NC_004053	0	4	1
NC_001710	0	3	1
NC_006995	2	2	4
NC_006659	3	38	8
NC_006660	1	11	5
NC_006662	1	9	4
NC_006635	1	18	6
NC_006650	3	7	3
NC_014480	0	4	2
NC_004067	4	0	1
NC_004074	3	4	5
NC_004109	1	0	0
NC_010758	2	0	0
NC_003654	1	0	0
NC_003655	1	1	0
NC_003658	1	1	0
NC_003678	1	0	0
NC_007573	1	0	0
NC_003830	3	0	2
NC_001500	3	5	1
NC_001506	2	0	0
NC_001885	1	2	2
NC_016999	3	1	2
NC_008956	3	2	1
NC_007014	2	2	3
NC_006955	2	0	1
NC_008029	1	1	1
NC_003781	1	0	0
NC_003625	0	1	1
NC_007639	0	1	1
NC_006631	3	0	3
NC_001890	3	0	1
NC_006638	0	11	3
NC_006639	2	15	3
NC_006649	1	25	8
NC_005812	3	0	3
NC_005028	1	0	1
NC_003831	2	1	0
NC_007338	1	3	1
NC_003770	0	2	1
NC_003810	2	1	0
NC_001785	1	0	1
NC_001543	1	1	1
NC_017000	3	0	2
NC_017001	3	1	2
NC_010252	0	2	2
NC_010313	3	2	3
NC_010702	1	1	1
NC_008301	1	1	1
NC_010800	9	1	2
NC_010712	1	2	3
NC_008605	1	0	0
NC_008614	2	2	2
NC_006998	201	14	22
NC_006022	1	0	0
NC_006023	1	0	0
NC_006010	1	0	0
NC_003985	1	0	0
NC_003860	2	1	0
NC_010812	3	1	3
NC_010949	3	0	2
AC_000012	16	10	13
NC_011362	0	1	0
NC_005981	1	1	0
NC_003865	2	2	2
NC_005304	0	1	2
NC_003876	1	2	1
NC_003877	3	0	0
NC_003883	1	0	0
NC_003885	0	1	1
NC_017003	0	2	1
NC_017005	1	2	1
AC_000002	15	11	9
NC_005898	1	2	0
NC_005790	1	2	2
NC_003529	138	31	31
NC_003381	3	3	0
NC_010705	0	1	1
NC_004110	1	0	1
NC_009889	1	2	1
NC_014358	1	3	3
NC_014359	1	1	1
NC_014360	1	3	1
NC_014361	3	1	2
NC_014092	1	4	2
NC_013094	0	1	1
NC_013095	1	0	0
NC_013098	1	0	0
NC_013099	1	0	0
NC_013100	1	0	0
NC_010987	1	0	0
NC_014709	0	1	1
NC_014710	2	0	0
NC_014712	1	1	1
NC_014713	0	1	1
NC_014714	0	1	1
NC_014715	0	1	1
NC_014716	1	0	0
NC_009026	1	0	0
NC_007380	1	0	1
NC_004201	1	0	0
NC_009893	1	1	0
NC_010988	2	0	0
NC_010989	1	0	0
NC_010990	0	1	1
NC_010991	1	0	0
NC_014717	0	1	1
NC_013527	6	0	0
NC_001442	2	4	4
NC_013262	3	0	0
NC_010986	1	2	1
NC_014521	0	1	1
NC_014730	5	0	1
NC_014606	1	0	0
NC_008947	1	2	0
NC_013593	1	1	0
NC_008894	1	2	1
NC_008895	1	4	0
NC_008896	1	0	0
NC_008898	0	5	1
NC_008902	1	1	0
NC_008904	1	3	0
NC_008905	0	3	1
NC_010165	0	1	0
NC_008251	4	0	1
NC_013237	5	2	2
NC_011591	1	1	1
NC_008906	2	2	1
NC_008908	1	2	0
NC_008910	1	2	2
NC_008912	0	4	1
NC_008914	1	5	2
NC_008917	0	3	2
NC_008920	1	2	0
NC_006554	1	1	1
NC_013058	0	2	2
NC_013060	1	2	2
NC_008921	1	0	0
NC_008922	1	3	0
NC_008923	0	2	2
NC_008924	1	1	1
NC_008927	2	2	0
NC_008932	1	5	0
NC_008933	0	2	1
NC_008936	2	3	0
NC_008937	1	0	0
NC_008938	1	1	0
NC_008941	1	0	1
NC_009424	0	3	4
NC_007151	126	28	25
NC_005220	0	1	1
NC_009334	53	42	27
NC_006294	9	1	3
NC_006307	0	1	1
NC_007662	1	1	0
NC_003405	1	0	0
NC_012481	3	0	1
NC_009647	2	0	0
NC_009545	2	3	4
NC_009546	3	2	3
NC_009547	2	1	4
NC_009549	3	1	3
NC_003567	0	1	1
NC_013075	1	0	0
NC_013076	2	0	0
NC_009563	0	1	1
NC_009564	1	0	0
NC_009556	0	1	1
NC_009558	1	0	0
NC_007821	6	2	4
NC_007856	6	0	5
NC_007655	1	1	0
NC_006318	2	0	0
NC_007211	2	2	4
NC_009539	2	2	3
NC_002738	0	1	0
NC_012136	1	1	1
NC_008299	3	2	3
NC_026431	1	0	1
NC_008375	0	2	2
NC_007653	52	26	23
NC_016998	2	1	3
NC_017002	2	0	0
NC_009010	3	0	0
NC_008586	106	19	20
NC_004666	2	2	5
NC_007757	0	2	1
NC_012437	1	3	2
NC_008188	5	1	1
NC_008552	6	0	0
NC_008210	113	45	34
NC_008840	1	2	0
NC_008842	0	1	1
NC_008843	0	2	1
NC_008845	0	3	1
NC_008846	0	3	1
NC_008851	0	2	2
NC_008852	1	1	0
NC_008854	1	0	0
NC_008858	1	0	0
NC_008859	1	1	0
NC_011135	3	2	3
NC_008861	1	0	0
NC_008863	1	3	0
NC_008864	0	3	1
NC_008866	1	0	1
NC_008869	1	3	1
NC_008870	1	0	0
NC_008873	0	1	1
NC_013096	1	0	0
NC_017830	3	1	0
NC_017824	1	0	1
NC_017826	63	29	18
NC_017828	3	0	1
NC_017823	2	1	2
NC_017829	1	1	0
NC_008876	1	0	0
NC_008878	0	1	1
NC_008881	1	1	0
NC_008885	0	3	1
NC_008887	1	2	1
NC_008889	1	2	0
NC_008890	1	2	0
NC_003463	0	1	0
NC_014609	2	1	0
NC_016136	5	4	2
NC_009731	1	0	0
NC_004660	2	0	0
NC_005228	1	1	0
NC_004807	0	2	2
NC_003005	1	1	1
NC_011525	6	0	0
NC_011639	6	4	4
NC_010248	2	1	0
NC_010250	0	1	2
NC_010251	0	2	2
NC_010249	1	1	1
NC_010256	1	1	1
NC_006273	124	64	45
NC_015655	3	1	2
NC_011643	2	2	3
NC_011644	63	21	17
NC_016142	3	1	0
NC_016143	3	1	1
NC_003670	1	1	0
NC_006025	0	1	1
NC_003473	1	0	0
NC_003476	1	1	0
NC_014326	4	2	3
NC_014327	1	0	0
NC_012557	1	1	0
NC_012909	2	1	2
NC_026434	1	0	0
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	1	0	0
NC_001351	0	1	0
NC_005807	2	2	4
NC_010745	0	1	1
NC_004638	3	0	2
NC_004644	2	0	0
NC_005235	0	1	1
NC_004306	8	3	7
NC_012776	1	1	1
NC_009489	5	3	4
NC_005948	6	7	1
NC_007544	0	1	1
NC_003730	2	0	0
NC_003731	1	1	1
NC_002306	7	5	2
NC_010247	2	0	0
NC_001414	1	7	5
NC_005855	3	1	3
NC_012868	6	2	5
NC_002034	1	0	0
NC_004009	0	1	1
NC_003659	1	2	0
NC_015691	6	1	1
NC_015692	6	0	0
NC_001753	3	1	2
NC_001930	2	0	0
NC_006458	0	2	0
NC_001359	3	0	2
NC_001931	2	1	2
NC_001741	4	2	8
NC_009252	0	1	1
NC_005302	0	2	1
NC_003514	1	1	0
NC_002187	2	2	4
NC_003006	1	2	0
NC_001507	2	1	3
NC_003011	1	0	0
NC_003012	0	1	1
NC_003009	0	1	1
NC_003566	1	1	0
NC_004016	1	0	1
NC_004159	0	1	1
NC_005300	0	1	1
NC_010294	3	0	2
NC_010314	1	2	0
NC_010316	1	2	0
NC_010317	1	1	0
NC_010318	0	2	1
NC_007383	113	24	32
NC_004044	3	0	3
NC_004544	0	1	1
NC_001786	1	2	3
NC_001932	2	2	6
NC_002323	0	2	2
AC_000007	19	12	17
NC_010319	1	0	0
NC_010703	1	1	1
NC_010648	2	1	0
NC_001539	2	1	1
NC_010714	2	1	0
NC_010591	0	1	1
NC_010667	0	1	1
NC_003862	2	1	0
NC_002327	2	1	0
NC_002351	2	1	1
NC_002359	2	1	1
NC_002160	2	3	5
NC_015706	4	0	1
NC_015718	2	1	1
NC_009892	2	2	3
NC_010739	3	3	2
NC_002325	1	2	1
NC_002531	51	29	20
NC_003010	1	1	0
NC_001439	1	2	5
NC_004500	6	0	1
NC_006062	1	2	1
NC_005635	3	0	3
NC_011616	119	31	28
NC_013461	1	0	0
NC_001556	3	1	1
NC_009536	2	0	0
NC_001944	0	2	3
NC_008913	0	4	1
NC_012561	1	2	2
NC_008585	7	3	3
NC_001617	1	0	0
NC_004145	0	1	1
NC_003820	4	0	1
NC_010704	0	1	1
NC_001828	3	0	1
NC_005136	1	0	1
NC_012585	0	6	1
NC_006007	1	0	0
NC_003645	1	1	0
NC_002356	2	1	2
NC_003300	6	1	0
NC_003299	7	0	0
NC_003301	6	0	0
NC_007724	2	1	4
NC_008837	0	2	0
NC_008841	0	1	0
NC_008849	0	2	0
NC_008850	0	2	0
NC_008855	0	3	0
NC_001465	1	0	5
NC_003379	2	2	2
NC_001746	2	0	1
NC_003327	10	2	4
NC_003657	1	0	0
NC_005320	3	0	3
NC_001671	1	1	1
NC_008856	0	1	0
NC_008874	0	4	0
NC_008875	0	2	0
NC_008877	0	4	0
NC_008879	0	2	0
NC_008882	0	3	0
NC_008886	0	1	0
NC_006012	0	1	1
NC_004146	1	0	2
NC_006358	3	2	2
NC_003523	1	0	0
NC_003778	1	0	0
NC_003619	1	2	1
NC_005817	0	1	2
NC_005818	0	2	1
NC_008897	0	2	0
NC_008903	0	4	0
NC_008907	0	2	0
NC_008915	0	6	0
NC_008916	0	3	0
NC_008918	0	1	0
NC_008929	0	4	0
NC_001641	1	1	1
NC_001868	1	2	3
NC_005074	2	0	0
NC_005850	3	0	2
NC_005851	2	0	0
NC_005853	2	1	0
NC_011501	0	1	1
NC_011502	0	1	1
NC_012639	117	21	22
NC_009947	0	1	1
NC_008935	0	4	0
NC_015877	0	1	1
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	0	1	1
NC_003501	1	0	1
NC_007290	3	1	3
NC_007744	0	1	1
NC_004715	1	0	0
NC_003479	1	0	0
NC_007638	3	2	3
NC_009553	3	1	4
NC_009528	4	2	1
NC_014823	2	1	0
NC_016157	5	2	2
NC_008980	1	1	0
NC_008990	3	1	1
NC_008997	4	3	0
NC_001780	4	0	4
NC_001990	1	1	1
NC_005084	7	1	1
NC_005046	1	1	0
NC_005048	1	1	0
NC_005049	1	1	0
NC_023812	1	3	1
NC_004904	0	2	1
NC_004903	1	0	0
NC_005359	1	2	0
