Genome	TP	FP	FN
NC_024908	1	1	2
NC_024909	0	2	2
NC_021341	2	0	4
NC_021472	3	2	5
NC_021484	1	3	6
NC_021483	3	1	4
NC_021481	0	3	7
NC_021482	1	0	0
NC_021567	1	0	0
NC_021562	4	3	8
NC_021566	1	0	0
NC_021569	0	4	10
NC_021565	2	0	0
NC_021568	0	2	2
NC_021564	2	4	3
NC_021541	1	0	0
NC_021542	1	0	0
NC_021543	1	0	0
NC_021544	1	0	0
NC_021545	1	0	0
NC_021546	1	0	2
NC_021547	1	0	0
NC_021550	1	0	0
NC_021551	1	0	0
NC_021548	1	0	0
NC_021579	0	2	0
NC_021583	1	0	1
NC_021584	1	0	0
NC_021585	1	0	0
NC_021588	1	0	0
NC_021589	1	0	0
NC_021580	1	0	0
NC_021581	1	0	0
NC_021590	1	0	0
NC_021582	1	0	0
NC_021626	1	0	0
NC_021627	1	0	0
NC_021628	0	1	1
NC_021635	1	0	0
NC_021629	0	1	1
NC_021631	1	0	0
NC_021632	1	0	0
NC_021633	0	1	1
NC_021625	1	0	0
NC_021630	1	0	0
NC_021706	1	0	0
NC_021708	1	0	1
NC_021705	1	2	5
NC_025112	2	3	11
NC_025114	0	4	1
NC_025113	1	5	13
NC_021719	2	1	4
NC_021720	0	1	0
NC_021735	1	0	0
NC_021736	1	1	5
NC_021797	3	3	10
NC_021793	16	9	13
NC_021786	1	0	1
NC_021805	5	3	8
NC_021851	1	1	2
NC_021866	0	5	9
NC_021862	0	6	3
NC_021873	1	0	0
NC_025346	1	2	2
NC_025355	5	3	6
NC_025380	2	2	3
NC_025370	2	2	3
NC_025368	1	3	4
NC_025364	5	0	0
NC_025350	3	4	4
NC_025348	2	5	5
NC_025365	2	3	3
NC_025361	5	1	3
NC_025347	4	2	2
NC_021924	61	45	88
NC_021926	2	1	3
NC_021923	70	19	67
NC_021930	3	1	4
NC_021928	6	1	1
NC_022002	2	0	4
NC_022007	1	2	4
NC_022008	2	0	0
NC_022003	2	0	0
NC_022005	2	0	3
NC_022006	0	1	1
NC_022004	1	0	0
NC_022037	1	0	1
NC_022038	0	1	1
NC_022039	1	0	0
NC_022073	3	0	4
NC_022072	6	0	5
NC_022089	2	0	1
NC_025218	1	2	1
NC_025216	1	0	0
NC_025215	1	2	2
NC_025244	1	0	0
NC_025219	0	1	0
NC_025214	2	0	0
NC_025247	1	2	1
NC_025246	0	2	2
NC_025250	0	1	1
NC_025251	4	1	1
NC_025255	4	1	2
NC_025253	3	2	2
NC_025252	2	1	3
NC_025254	1	0	0
NC_025256	4	3	3
NC_025257	53	19	77
NC_025259	0	4	6
NC_025265	2	0	4
NC_025266	2	0	0
NC_025340	1	4	4
NC_025343	2	6	5
NC_025342	4	1	1
NC_025341	4	1	1
NC_025353	4	1	1
NC_025345	6	0	0
NC_025360	5	2	4
NC_025358	4	2	6
NC_025377	3	2	2
NC_025381	1	2	3
NC_025356	4	1	1
NC_025373	5	1	1
NC_025367	0	3	1
NC_025366	2	0	0
NC_025357	3	0	0
NC_025363	5	1	1
NC_025376	1	4	4
NC_025371	3	2	2
NC_025362	5	0	2
NC_025351	6	0	1
NC_025378	2	3	3
NC_022095	2	2	4
NC_022103	5	1	2
NC_022104	2	0	1
NC_022127	1	0	0
NC_022128	1	1	1
NC_022129	1	1	1
NC_022131	1	1	3
NC_025359	4	1	1
NC_025352	3	4	6
NC_025382	4	1	2
NC_025384	2	3	3
NC_025383	4	0	2
NC_025385	3	2	2
NC_025391	2	3	6
NC_025411	1	1	2
NC_025402	5	1	4
NC_025405	4	0	1
NC_025404	5	2	3
NC_025403	3	4	5
NC_025400	5	1	5
NC_025386	6	1	2
NC_025407	6	1	1
NC_025387	4	1	3
NC_025410	2	5	5
NC_025397	4	1	5
NC_025408	3	2	2
NC_025390	5	1	1
NC_025389	5	1	2
NC_025388	3	0	2
NC_025399	3	1	4
NC_025394	4	1	1
NC_025396	3	3	6
NC_025406	4	1	1
NC_025401	3	2	4
NC_025395	4	0	2
NC_025393	4	0	2
NC_022232	1	1	5
NC_022229	2	0	5
NC_022230	2	1	2
NC_022233	43	34	37
NC_022249	2	1	1
NC_022250	1	0	0
NC_022251	1	0	0
NC_022252	2	1	0
NC_022253	3	1	5
NC_022332	1	0	0
NC_022365	1	0	3
NC_025454	3	4	10
NC_025432	0	1	1
NC_025435	2	4	4
NC_025468	2	0	1
NC_025477	1	0	0
NC_025481	2	0	0
NC_025478	1	0	0
NC_025482	1	0	0
NC_025483	1	0	0
NC_025484	2	0	0
NC_025480	1	1	1
NC_025469	2	1	1
NC_025474	1	0	0
NC_025475	2	0	2
NC_025485	1	0	0
NC_025486	1	0	0
NC_025487	1	0	0
NC_025488	1	0	0
NC_025489	1	0	0
NC_025490	1	0	0
NC_025491	0	1	1
NC_025493	1	0	0
NC_025492	1	0	0
NC_025476	0	2	2
NC_022373	3	2	4
NC_022517	1	2	2
NC_022518	0	4	1
NC_022519	1	2	4
NC_025680	2	0	4
NC_025676	2	0	1
NC_025677	0	1	1
NC_025679	1	0	0
NC_025675	1	0	0
NC_025674	2	3	2
NC_025681	1	1	5
NC_025682	1	0	4
NC_025684	1	0	2
NC_025683	1	0	2
NC_025705	3	0	1
NC_025710	2	0	1
NC_025724	2	0	1
NC_025723	1	0	0
NC_025720	0	2	4
NC_025719	0	2	3
NC_025718	1	1	2
NC_025717	1	0	1
NC_025716	0	2	5
NC_025715	1	2	2
NC_025714	1	1	2
NC_025713	1	2	4
NC_025712	1	2	4
NC_025707	3	0	1
NC_025708	1	1	1
NC_025706	1	1	1
NC_025709	0	4	3
NC_025711	1	1	2
NC_025722	2	0	0
NC_025725	2	0	5
NC_025733	1	1	1
NC_025734	1	2	1
NC_025735	1	1	1
NC_025736	1	1	1
NC_025737	1	1	1
NC_025738	1	1	1
NC_025741	0	2	2
NC_025728	0	1	2
NC_025729	1	1	1
NC_025730	1	1	1
NC_025731	1	1	1
NC_025732	1	1	1
NC_025727	1	0	1
NC_025726	1	0	2
NC_025788	1	0	0
NC_025790	1	3	4
NC_025792	0	2	2
NC_025791	1	2	1
NC_025793	1	0	0
NC_025795	0	1	1
NC_025796	0	1	1
NC_025797	1	0	0
NC_025798	1	0	0
NC_025799	1	0	0
NC_025789	4	0	2
NC_025801	1	0	0
NC_025802	1	0	0
NC_025803	1	0	0
NC_025806	1	0	0
NC_025808	0	1	1
NC_025809	1	0	0
NC_025805	1	0	0
NC_025804	1	0	0
NC_025810	1	0	0
NC_025807	1	0	0
NC_025800	1	3	4
NC_025811	4	1	2
NC_025824	4	2	6
NC_025831	0	1	1
NC_025832	1	0	0
NC_025833	1	0	0
NC_025821	1	0	0
NC_025825	0	2	5
NC_025835	1	0	0
NC_025834	1	1	3
NC_025837	0	3	6
NC_025838	1	0	0
NC_025840	1	0	0
NC_025841	1	0	0
NC_025842	1	0	0
NC_025843	1	0	0
NC_025845	1	0	0
NC_025846	1	0	0
NC_025847	1	0	0
NC_025848	1	0	0
NC_025850	1	0	0
NC_025852	0	1	1
NC_025851	1	0	0
NC_025844	1	0	0
NC_025849	0	2	1
NC_025853	1	0	0
NC_025839	1	0	0
NC_025836	0	1	1
NC_025899	1	2	4
NC_025889	2	0	0
NC_025898	1	2	4
NC_025894	1	2	4
NC_025893	3	2	0
NC_025896	1	2	5
NC_025895	1	2	5
NC_025891	1	1	1
NC_025890	1	0	0
NC_025960	61	49	89
NC_025959	1	1	2
NC_025961	0	1	1
NC_025964	2	0	4
NC_025965	2	0	0
NC_025966	1	1	2
NC_025967	2	4	10
NC_026018	1	1	1
NC_026019	1	0	1
NC_026015	2	2	3
NC_026012	2	2	3
NC_026013	6	1	1
NC_026020	1	0	1
NC_026135	0	3	2
NC_026161	0	4	3
NC_026170	1	0	0
NC_026141	1	2	4
NC_026138	0	3	1
NC_026144	0	2	3
NC_026140	2	0	0
NC_026143	1	0	0
NC_026136	0	1	1
NC_026139	0	2	2
NC_026163	1	1	2
NC_026162	1	1	1
NC_026164	0	2	3
NC_026165	1	1	2
NC_026166	0	3	3
NC_026169	1	2	2
NC_026167	1	1	2
NC_026187	0	1	1
NC_022554	1	0	0
NC_022555	0	1	1
NC_022556	1	0	0
NC_022557	1	0	0
NC_022558	1	0	0
NC_022560	0	1	1
NC_022562	1	0	0
NC_022559	0	1	1
NC_022561	1	0	0
NC_022553	1	0	0
NC_022564	3	2	1
NC_026244	2	1	2
NC_026245	1	1	2
NC_026243	2	0	2
NC_026241	0	4	4
NC_026238	2	1	3
NC_026240	1	2	4
NC_026239	2	1	3
NC_026246	1	1	1
NC_026247	0	2	2
NC_026248	3	0	3
NC_026253	2	1	4
NC_026252	2	0	0
NC_026250	1	0	0
NC_026249	0	1	1
NC_026251	2	0	0
NC_026256	1	1	1
NC_026255	0	2	2
NC_026280	1	1	1
NC_026279	2	0	0
NC_026278	2	0	0
NC_026277	1	0	1
NC_026276	2	1	1
NC_026275	2	0	0
NC_026274	3	0	0
NC_026273	1	3	1
NC_026271	2	0	0
NC_026270	2	0	0
NC_026269	2	1	1
NC_026267	1	1	1
NC_026266	2	0	0
NC_026265	1	2	1
NC_026264	2	0	0
NC_026263	1	1	1
NC_026262	2	0	0
NC_026260	1	1	1
NC_026259	0	2	2
NC_026258	1	1	1
NC_026257	0	2	2
NC_026254	1	1	1
NC_026281	1	0	0
NC_026283	0	1	1
NC_026282	1	0	0
NC_026272	1	1	2
NC_026261	1	1	1
NC_026268	66	31	75
NC_026316	0	2	1
NC_026315	1	0	0
NC_026320	2	0	0
NC_026319	0	3	2
NC_026318	1	1	1
NC_026317	0	1	2
NC_026422	1	0	0
NC_026423	1	0	1
NC_026424	1	0	1
NC_026429	1	0	0
NC_026426	1	0	0
NC_026427	1	0	1
NC_026428	1	0	1
NC_026425	1	0	0
NC_026421	29	78	50
NC_026430	59	24	79
NC_022580	5	1	1
NC_022581	3	2	3
NC_022586	2	0	4
NC_022595	1	0	0
NC_022596	0	1	1
NC_022597	1	0	0
NC_022611	1	0	0
NC_022614	1	0	0
NC_022615	0	2	1
NC_022617	0	1	1
NC_022616	1	0	0
NC_022620	1	0	0
NC_022623	1	0	0
NC_022626	1	0	0
NC_022627	1	0	0
NC_022628	1	0	0
NC_022629	1	0	0
NC_022624	0	1	1
NC_022621	0	1	1
NC_022622	1	0	0
NC_022625	1	0	0
NC_022630	1	0	0
NC_022631	1	0	0
NC_022632	1	1	1
NC_022644	1	1	1
NC_022645	1	1	4
NC_022647	3	1	4
NC_022646	53	14	69
NC_026470	0	1	1
NC_026473	0	3	5
NC_026472	1	0	3
NC_026508	1	1	1
NC_026511	69	33	77
NC_026513	2	0	0
NC_026514	1	1	5
NC_026512	1	1	1
NC_026509	3	5	10
NC_022745	1	0	0
NC_022748	2	1	3
NC_022755	4	1	1
NC_022787	1	5	5
NC_022789	1	1	2
NC_022788	0	2	3
NC_022790	2	1	4
NC_022799	0	2	1
NC_022798	0	1	1
NC_022801	2	1	2
NC_022802	1	0	0
NC_022800	1	2	3
NC_026582	7	1	1
NC_026613	6	5	2
NC_026612	6	3	2
NC_026592	2	2	4
NC_026615	1	0	0
NC_026616	2	2	3
NC_026617	1	0	0
NC_026618	1	1	1
NC_026619	2	0	0
NC_026631	2	0	0
NC_026630	2	0	0
NC_026627	1	2	1
NC_026626	2	0	0
NC_026654	1	1	1
NC_026652	2	0	0
NC_026651	0	2	2
NC_026649	1	1	1
NC_026648	1	1	1
NC_026647	2	0	0
NC_026653	0	2	2
NC_026646	1	1	1
NC_026645	2	0	0
NC_026643	1	1	1
NC_026642	0	2	2
NC_026641	2	0	0
NC_026639	2	0	0
NC_026638	2	0	0
NC_026637	2	0	0
NC_026636	0	3	2
NC_026650	2	0	0
NC_026640	0	5	8
NC_026635	2	0	0
NC_026634	2	0	0
NC_026633	1	0	1
NC_026632	2	0	0
NC_026629	0	2	2
NC_026628	2	0	0
NC_026625	2	0	0
NC_026662	0	5	4
NC_026664	0	5	4
NC_026663	0	4	3
NC_026665	4	0	5
NC_026732	4	0	2
NC_026733	1	0	0
NC_026762	1	2	3
NC_026759	0	1	1
NC_026760	2	0	4
NC_026763	2	0	4
NC_026761	2	0	4
NC_026771	2	0	3
NC_026765	1	6	3
NC_026764	0	6	4
NC_026770	1	2	3
NC_026769	1	2	3
NC_026768	2	1	2
NC_026766	2	2	2
NC_022892	2	2	4
NC_022897	2	0	1
NC_022896	1	0	0
NC_022895	3	1	2
NC_022894	3	2	3
NC_022919	0	1	1
NC_022961	4	0	2
NC_022978	3	3	6
NC_004553	1	2	4
NC_023008	1	3	5
NC_023014	1	0	0
NC_023016	1	0	0
NC_023017	1	0	0
NC_023020	1	1	1
NC_023023	2	0	4
NC_026806	1	1	1
NC_026811	1	4	9
NC_026818	0	4	2
NC_026815	1	1	2
NC_026816	0	3	4
NC_026817	1	2	2
NC_026814	1	2	2
NC_026813	1	0	0
NC_026820	1	0	1
NC_026821	1	0	0
NC_026822	1	0	0
NC_026823	1	0	0
NC_026827	1	0	0
NC_026828	0	1	1
NC_026829	1	0	0
NC_026830	1	0	0
NC_026825	1	0	0
NC_026826	1	0	0
NC_026819	1	0	5
NC_026809	1	1	1
NC_026810	1	1	1
NC_026808	1	1	1
NC_026807	1	1	1
NC_026812	2	2	3
NC_023021	1	1	1
NC_023022	1	0	0
NC_023034	2	0	4
NC_023039	0	3	1
NC_023040	0	6	1
NC_023043	0	3	1
NC_023041	1	0	0
NC_023042	0	2	1
NC_023153	1	0	1
NC_023154	1	0	0
NC_026921	0	1	1
NC_017859	2	1	4
NC_023175	1	0	0
NC_023176	1	0	0
NC_023178	2	2	3
NC_023177	49	60	98
NC_023292	1	0	0
NC_026922	61	37	76
NC_027554	1	0	0
NC_027555	1	0	0
NC_027556	1	0	0
NC_027557	1	0	0
NC_027558	0	2	1
NC_027559	1	0	0
NC_027560	1	0	0
NC_027561	1	0	1
NC_027562	1	0	1
NC_001730	5	3	5
NC_036581	0	2	2
NC_036580	1	1	1
NC_018714	3	0	2
NC_018453	2	0	0
NC_032480	0	1	1
NC_036588	1	1	0
NC_018573	1	0	0
NC_018574	1	0	0
NC_023639	0	710	0
NC_007557	0	1	1
NC_008175	1	0	0
NC_007923	1	2	5
NC_012869	3	0	3
NC_015488	2	0	2
NC_015489	1	1	1
NC_007752	1	0	0
NC_008017	1	0	2
NC_008716	0	4	4
NC_012910	5	0	5
NC_009548	2	0	4
NC_015396	1	1	2
NC_015398	51	15	72
NC_015395	1	0	1
NC_005990	1	0	0
NC_005991	1	0	0
NC_003753	0	1	2
NC_003624	2	0	0
NC_003436	4	2	2
NC_004179	1	0	0
NC_007546	0	1	1
NC_011086	1	1	2
NC_011050	2	0	1
NC_004157	1	0	0
NC_002035	0	1	2
NC_003466	1	0	1
NC_007590	1	0	0
NC_003570	1	1	1
NC_003568	0	1	2
NC_010238	1	1	6
NC_010833	1	1	4
NC_008306	1	0	0
NC_009245	1	0	0
NC_003493	1	1	3
NC_001408	0	3	3
NC_002038	1	0	0
NC_011280	1	3	5
NC_002040	1	1	1
NC_002039	1	0	1
NC_003382	1	0	5
NC_004607	2	0	4
NC_001441	3	0	3
NC_009017	2	1	3
NC_009944	1	0	0
NC_009945	1	0	0
NC_003628	1	0	0
NC_008348	62	74	107
NC_003620	2	0	0
NC_001983	2	0	6
NC_002251	4	0	5
NC_001427	1	1	3
NC_011096	1	1	5
NC_011097	1	1	2
NC_002556	0	2	2
NC_001841	0	1	3
NC_001926	1	0	0
NC_005321	2	0	4
NC_001560	4	1	2
NC_004812	40	100	35
NC_006151	43	100	26
NC_011106	2	1	3
NC_007605	33	106	61
NC_003470	1	0	0
NC_010744	1	0	0
NC_005238	1	0	0
NC_005811	2	0	0
NC_001438	2	0	0
NC_008293	63	23	66
NC_011109	3	3	4
NC_003708	1	2	5
NC_003709	1	1	1
NC_001418	6	2	3
NC_001956	5	1	4
NC_003803	1	1	5
NC_003804	2	0	0
NC_002229	47	36	38
NC_002577	41	78	35
NC_003464	1	0	0
NC_003465	1	0	0
NC_001522	3	1	5
NC_003748	2	4	5
NC_001356	3	1	4
NC_001355	1	3	8
NC_002984	1	1	3
NC_002985	1	1	1
NC_016984	1	1	5
NC_007156	2	0	0
NC_007163	1	1	1
NC_008736	2	0	0
NC_008169	2	0	0
NC_006637	0	2	5
NC_014646	0	2	1
NC_003093	3	0	3
NC_014711	0	1	1
NC_006063	3	0	2
NC_003092	3	4	12
NC_001642	3	0	3
NC_005287	3	1	2
NC_006057	1	0	0
NC_016991	3	3	5
NC_008737	1	1	1
NC_006559	2	0	0
NC_007648	1	0	0
NC_007922	1	3	5
NC_009013	1	0	0
NC_001998	2	3	7
NC_001873	2	1	2
NC_002559	0	1	0
NC_003745	1	1	2
NC_004729	0	2	3
NC_006657	0	8	5
NC_008297	3	3	3
NC_006384	2	0	4
NC_006642	4	0	2
NC_006633	7	2	4
NC_003737	0	1	1
NC_003357	2	0	6
NC_005954	1	0	0
NC_006272	0	1	1
NC_003438	3	5	6
NC_003445	1	0	0
NC_003461	5	2	5
NC_014967	2	1	4
NC_016992	3	2	6
NC_016994	3	2	5
NC_016995	3	2	7
NC_016996	2	4	7
NC_007670	1	0	0
NC_007755	1	0	0
NC_005976	1	0	0
NC_007180	1	0	1
NC_009247	1	0	0
NC_008298	2	2	5
NC_006634	0	4	5
NC_006636	2	0	2
NC_006641	0	1	4
NC_006653	0	2	5
NC_006654	0	2	4
NC_006655	0	3	6
NC_006656	1	2	6
NC_014665	2	1	1
NC_014071	1	3	2
NC_004756	1	4	5
NC_014898	0	1	2
NC_004147	2	0	5
NC_001481	2	0	1
NC_003649	0	1	1
NC_003651	1	1	1
NC_003652	1	0	0
NC_003653	1	0	0
NC_007192	3	0	2
NC_008520	59	32	99
NC_008018	1	0	2
NC_008211	74	101	58
NC_008020	2	1	4
NC_006568	1	1	2
NC_009606	2	0	3
NC_007741	1	0	0
NC_004053	0	1	1
NC_001710	0	3	1
NC_006995	1	1	5
NC_006659	1	1	10
NC_006660	0	1	6
NC_006662	0	1	5
NC_006635	0	2	7
NC_006650	0	3	6
NC_014480	0	4	2
NC_004067	2	1	3
NC_004074	2	5	6
NC_004109	1	0	0
NC_010758	2	0	0
NC_003654	1	0	0
NC_003655	1	0	0
NC_003658	1	0	0
NC_003678	1	0	0
NC_003830	2	0	3
NC_001500	1	4	3
NC_001506	1	2	1
NC_001885	0	3	3
NC_016999	1	1	4
NC_007014	1	1	4
NC_006955	1	1	2
NC_008029	1	1	1
NC_003781	1	0	0
NC_003625	1	0	0
NC_006631	2	1	4
NC_001890	2	1	2
NC_006638	0	3	3
NC_006639	1	2	4
NC_006649	0	7	9
NC_005812	1	1	5
NC_005028	1	0	1
NC_003831	2	0	0
NC_007338	2	0	0
NC_003770	1	0	0
NC_003810	2	0	0
NC_001785	1	0	1
NC_001543	1	0	1
NC_017000	2	0	3
NC_017001	2	0	3
NC_010252	0	1	2
NC_010313	2	0	4
NC_010702	0	1	2
NC_008301	2	0	0
NC_010800	3	2	8
NC_010712	0	1	4
NC_008614	2	2	2
NC_006998	107	7	116
NC_006022	1	0	0
NC_006023	1	0	0
NC_006010	1	0	0
NC_003985	1	0	0
NC_003850	0	1	0
NC_003860	2	0	0
NC_010812	2	0	4
NC_010949	2	0	3
AC_000012	8	15	21
NC_005981	0	2	1
NC_003865	2	0	2
NC_005304	0	1	2
NC_003876	1	1	1
NC_003877	3	0	0
NC_003883	1	0	0
NC_003885	0	1	1
NC_017003	0	2	1
NC_017005	1	1	1
AC_000002	8	20	16
NC_005898	1	0	0
NC_005790	2	1	1
NC_003529	78	24	91
NC_003381	2	0	1
NC_010705	1	0	0
NC_004110	1	0	1
NC_009889	1	2	1
NC_014358	1	2	3
NC_014359	0	4	2
NC_014360	0	3	2
NC_014361	2	2	3
NC_014092	1	1	2
NC_013094	1	0	0
NC_013099	0	1	1
NC_010987	1	0	0
NC_014709	0	1	1
NC_014710	2	0	0
NC_014712	1	1	1
NC_014713	1	0	0
NC_014714	0	1	1
NC_014715	0	1	1
NC_014716	1	0	0
NC_009026	1	0	0
NC_007380	0	2	2
NC_004201	1	0	0
NC_010988	1	0	1
NC_010989	0	2	1
NC_010990	0	1	1
NC_010991	1	1	0
NC_014717	1	0	0
NC_013527	3	0	3
NC_001442	1	2	5
NC_013262	0	1	3
NC_010986	1	0	1
NC_014730	3	0	3
NC_014606	1	0	0
NC_013593	1	0	0
NC_008902	1	0	0
NC_008251	3	0	2
NC_013237	3	1	4
NC_011591	1	1	1
NC_008920	1	0	0
NC_006554	1	0	1
NC_013058	0	2	2
NC_013060	2	1	1
NC_008921	1	0	0
NC_008923	0	1	2
NC_008924	0	1	2
NC_008927	1	0	1
NC_008933	0	1	1
NC_008936	1	1	1
NC_008941	1	0	1
NC_009424	0	6	4
NC_007151	71	28	80
NC_005220	0	1	1
NC_009334	33	99	47
NC_006294	8	1	4
NC_006307	1	0	0
NC_007662	0	2	1
NC_012481	1	2	3
NC_009647	2	0	0
NC_009545	2	0	4
NC_009546	2	0	4
NC_009547	1	1	5
NC_009549	2	0	4
NC_003567	0	1	1
NC_013075	1	0	0
NC_013076	1	0	1
NC_009563	1	0	0
NC_009564	1	0	0
NC_007821	5	3	5
NC_007856	4	1	7
NC_006318	2	0	0
NC_007211	2	0	4
NC_009539	2	2	3
NC_012136	0	2	2
NC_008299	2	0	4
NC_026431	1	0	1
NC_008375	0	2	2
NC_007653	35	104	40
NC_016998	2	0	3
NC_017002	2	0	0
NC_009010	1	0	2
NC_008586	60	26	66
NC_004666	1	2	6
NC_007757	0	2	1
NC_012437	1	3	2
NC_008188	2	2	4
NC_008552	3	0	3
NC_008210	70	96	77
NC_008840	1	0	0
NC_008842	1	0	0
NC_008846	1	1	0
NC_008851	0	1	2
NC_008852	1	0	0
NC_008858	1	0	0
NC_011135	2	0	4
NC_008863	1	0	0
NC_008866	1	0	1
NC_017830	1	0	2
NC_017824	1	0	1
NC_017826	45	53	36
NC_017828	2	0	2
NC_017823	2	1	2
NC_008876	1	0	0
NC_008878	0	1	1
NC_008885	0	1	1
NC_008887	0	1	2
NC_003463	0	1	0
NC_014609	1	1	1
NC_016136	5	1	2
NC_004660	2	1	0
NC_005228	1	0	0
NC_004807	1	1	1
NC_003005	1	1	1
NC_011525	3	0	3
NC_011639	2	3	8
NC_010248	2	0	0
NC_010250	0	1	2
NC_010251	0	1	2
NC_010249	1	0	1
NC_010256	1	1	1
NC_006273	66	135	103
NC_015655	2	0	3
NC_011643	1	2	4
NC_011644	44	48	36
NC_016142	2	2	1
NC_016143	1	1	3
NC_003670	1	0	0
NC_006025	1	0	0
NC_014326	1	3	6
NC_014327	1	0	0
NC_012909	2	1	2
NC_026434	1	0	0
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	1	0	0
NC_005807	1	1	5
NC_010745	1	0	0
NC_004638	1	1	4
NC_004644	2	0	0
NC_005235	1	0	0
NC_004306	5	4	10
NC_012776	2	0	0
NC_009489	3	4	6
NC_005948	1	6	6
NC_007544	0	1	1
NC_003730	2	0	0
NC_003731	1	1	1
NC_002306	3	3	6
NC_010247	2	0	0
NC_001414	1	4	5
NC_005855	2	0	4
NC_012868	5	3	6
NC_002034	1	0	0
NC_003659	1	0	0
NC_015691	3	2	4
NC_015692	3	3	3
NC_001753	1	2	4
NC_001930	2	0	0
NC_001359	1	1	4
NC_001931	1	1	3
NC_001741	3	2	9
NC_009252	0	1	1
NC_005302	1	0	0
NC_003514	1	0	0
NC_002187	1	2	5
NC_003006	0	1	1
NC_001507	1	1	4
NC_003011	1	0	0
NC_003012	1	0	0
NC_003009	1	0	0
NC_004016	1	0	1
NC_004159	1	0	0
NC_005300	0	1	1
NC_010294	2	0	3
NC_007383	62	26	83
NC_004044	2	0	4
NC_001786	1	2	3
NC_001932	1	2	7
NC_002323	0	2	2
AC_000007	10	12	26
NC_010319	1	0	0
NC_010703	0	2	2
NC_010648	2	0	0
NC_001539	1	1	2
NC_010714	2	0	0
NC_010591	1	0	0
NC_010667	0	1	1
NC_003862	2	0	0
NC_002327	1	0	1
NC_002351	1	2	2
NC_002359	1	2	2
NC_002160	0	3	7
NC_015706	4	0	1
NC_015718	2	1	1
NC_009892	1	2	4
NC_010739	2	3	3
NC_002325	1	0	1
NC_002531	44	25	27
NC_003010	1	0	0
NC_001439	0	2	6
NC_004500	3	1	4
NC_006062	0	2	2
NC_005635	2	0	4
NC_011616	55	47	92
NC_013461	1	0	0
NC_001556	2	1	2
NC_009536	2	0	0
NC_001944	0	3	3
NC_012561	1	2	2
NC_008585	2	5	8
NC_001617	1	0	0
NC_004145	1	0	0
NC_003820	2	0	3
NC_010704	0	1	1
NC_001828	2	0	2
NC_005136	1	0	1
NC_006007	1	0	0
NC_002356	1	1	3
NC_003300	1	2	5
NC_003299	2	3	5
NC_003301	1	1	5
NC_007724	2	0	4
NC_001465	1	0	5
NC_003379	2	0	2
NC_001746	1	1	2
NC_003327	8	3	6
NC_003657	1	0	0
NC_005320	1	2	5
NC_001671	1	0	1
NC_006012	1	0	0
NC_004146	1	0	2
NC_006358	0	2	5
NC_003523	1	0	0
NC_003778	1	0	0
NC_003619	2	0	0
NC_005817	0	1	2
NC_005818	0	1	1
NC_001641	1	1	1
NC_001868	1	2	3
NC_005074	2	0	0
NC_005850	2	0	3
NC_005851	2	0	0
NC_005853	2	0	0
NC_011501	0	1	1
NC_011502	1	0	0
NC_012639	73	18	66
NC_009947	0	1	1
NC_015877	0	1	1
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	1	0	0
NC_003501	0	1	2
NC_007290	2	0	4
NC_007744	0	1	1
NC_003479	1	0	0
NC_007638	2	0	4
NC_009553	2	0	5
NC_009528	3	2	2
NC_014823	2	1	0
NC_016157	3	1	4
NC_008980	0	1	1
NC_008990	0	3	4
NC_008997	1	2	3
NC_001780	2	1	6
NC_001990	1	0	1
NC_005084	6	1	2
NC_023812	0	3	2
NC_004828	2	1	0
NC_008040	1	0	1
NC_009894	1	0	0
NC_008041	0	1	1
NC_001357	1	4	7
NC_003498	3	1	3
NC_004121	1	0	0
NC_003554	3	1	4
NC_016417	4	2	2
NC_011181	1	1	3
NC_004581	1	1	1
NC_005895	0	2	2
NC_001341	0	6	4
NC_003532	3	1	2
NC_003775	1	0	0
NC_003633	0	4	4
NC_003825	1	1	5
NC_011182	1	2	1
NC_011187	0	4	5
NC_002615	1	0	1
NC_003512	0	1	3
NC_002470	2	1	1
NC_003837	1	0	0
NC_001625	1	2	4
NC_002026	0	1	1
NC_002027	0	1	1
NC_008172	1	0	0
NC_008174	1	0	0
NC_008176	1	0	0
NC_004047	1	0	1
NC_003617	0	3	2
NC_001836	5	2	3
NC_001768	1	0	1
NC_003483	1	0	1
NC_006934	1	3	2
NC_007729	2	1	3
NC_006942	5	1	1
NC_007155	0	1	1
NC_001502	1	1	3
NC_007915	0	2	2
NC_002990	0	1	2
NC_002991	1	0	0
NC_003788	0	1	1
NC_003003	1	0	0
NC_003004	1	0	0
NC_009533	3	1	2
NC_010561	5	0	4
NC_010647	2	0	3
NC_004017	0	1	1
NC_004013	1	0	1
NC_003433	1	1	2
NC_003791	1	0	0
NC_004123	0	3	4
NC_007904	1	1	1
NC_006024	1	0	0
NC_005174	1	0	0
NC_010590	1	0	1
NC_012492	1	1	6
NC_012484	0	1	2
NC_003631	1	0	0
NC_009224	1	1	1
NC_005219	1	0	0
NC_003418	2	0	5
NC_011919	1	1	6
NC_011702	3	3	4
NC_011704	1	0	1
NC_011705	0	1	1
NC_012531	1	1	1
NC_001615	6	0	0
NC_015220	1	1	2
NC_001634	4	1	0
NC_004296	1	1	1
NC_006573	1	1	1
NC_012536	0	1	1
NC_012537	1	0	0
