Genome	TP	FP	FN
NC_025720	2	1	2
NC_025719	2	3	1
NC_025718	3	1	0
NC_025717	1	2	1
NC_025716	1	3	4
NC_025715	2	4	1
NC_025714	2	3	1
NC_025713	2	3	3
NC_025712	1	3	4
NC_025707	2	5	2
NC_025708	1	2	1
NC_025706	1	2	1
NC_025709	2	2	1
NC_025711	2	1	1
NC_025722	1	1	1
NC_025725	3	0	4
NC_025733	1	3	1
NC_025734	0	4	2
NC_025735	0	3	2
NC_025736	1	2	1
NC_025737	0	3	2
NC_025738	1	2	1
NC_025741	0	3	2
NC_025728	1	2	1
NC_025729	0	3	2
NC_025730	1	2	1
NC_025731	1	2	1
NC_025732	0	4	2
NC_025727	1	1	1
NC_025726	1	1	2
NC_025788	1	0	0
NC_025790	2	2	3
NC_025792	0	3	2
NC_025791	1	1	1
NC_025793	0	1	1
NC_025794	0	1	1
NC_025795	0	1	1
NC_025796	0	1	1
NC_025797	0	1	1
NC_025798	0	1	1
NC_025799	1	0	0
NC_025789	4	2	2
NC_025801	1	0	0
NC_025802	0	1	1
NC_025803	0	1	1
NC_025806	0	3	1
NC_025808	0	2	1
NC_025809	0	1	1
NC_025805	0	1	1
NC_025804	0	1	1
NC_025810	0	2	1
NC_025807	0	1	1
NC_025800	2	2	3
NC_025811	2	3	4
NC_025824	6	2	4
NC_025831	0	1	1
NC_025832	0	1	1
NC_025833	1	0	0
NC_025821	0	1	1
NC_025825	0	2	5
NC_025835	1	1	0
NC_025834	2	1	2
NC_025837	1	4	5
NC_025838	0	1	1
NC_025840	0	1	1
NC_025841	0	2	1
NC_025842	0	1	1
NC_025843	0	1	1
NC_025845	0	1	1
NC_025846	1	0	0
NC_025847	0	1	1
NC_025848	0	1	1
NC_025850	1	0	0
NC_025852	0	1	1
NC_025851	0	1	1
NC_025844	0	1	1
NC_025849	1	0	0
NC_025853	0	1	1
NC_025839	1	0	0
NC_025836	0	1	1
NC_025899	2	3	3
NC_025889	1	2	1
NC_025898	1	3	4
NC_025894	2	2	3
NC_025893	1	4	2
NC_025896	3	2	3
NC_025895	3	2	3
NC_025891	1	1	1
NC_025890	0	1	1
NC_025960	110	39	40
NC_025959	2	1	1
NC_025961	1	2	0
NC_025964	0	5	6
NC_025965	2	0	0
NC_025966	0	1	3
NC_025967	7	5	5
NC_026018	1	1	1
NC_026019	1	1	1
NC_026015	3	1	2
NC_026012	2	2	3
NC_026013	6	0	1
NC_026020	1	1	1
NC_026135	1	1	1
NC_026161	2	1	1
NC_026170	1	1	0
NC_026141	2	2	3
NC_026138	1	0	0
NC_026144	1	2	2
NC_026140	2	0	0
NC_026143	0	1	1
NC_026136	0	1	1
NC_026139	0	3	2
NC_026163	0	4	3
NC_026162	0	2	2
NC_026164	0	5	3
NC_026165	0	3	3
NC_026166	0	4	3
NC_026169	0	3	3
NC_026167	0	4	3
NC_026187	0	1	1
NC_022554	0	1	1
NC_022555	0	1	1
NC_022556	0	1	1
NC_022557	1	0	0
NC_022558	1	0	0
NC_022560	1	0	0
NC_022562	1	1	0
NC_022559	0	1	1
NC_022561	1	0	0
NC_022553	0	1	1
NC_022564	3	0	1
NC_026244	4	0	0
NC_026245	1	1	2
NC_026243	1	1	3
NC_026241	0	2	4
NC_026238	2	1	3
NC_026240	2	2	3
NC_026239	3	1	2
NC_026246	0	2	2
NC_026247	0	2	2
NC_026248	2	2	4
NC_026253	2	1	4
NC_026252	2	2	0
NC_026250	1	1	0
NC_026249	1	0	0
NC_026251	0	2	2
NC_026256	0	2	2
NC_026255	0	3	2
NC_026280	1	1	1
NC_026279	2	1	0
NC_026278	2	1	0
NC_026277	1	2	1
NC_026276	2	1	1
NC_026275	2	0	0
NC_026274	3	0	0
NC_026273	1	2	1
NC_026271	1	1	1
NC_026270	2	1	0
NC_026269	1	2	2
NC_026267	1	2	1
NC_026266	2	0	0
NC_026265	2	2	0
NC_026264	1	2	1
NC_026263	1	1	1
NC_026262	2	0	0
NC_026260	2	0	0
NC_026259	0	2	2
NC_026258	2	0	0
NC_026257	0	2	2
NC_026254	0	2	2
NC_026281	1	0	0
NC_026283	0	1	1
NC_026282	1	1	0
NC_026272	1	1	2
NC_026261	1	2	1
NC_026268	87	55	54
NC_026316	1	0	0
NC_026315	1	0	0
NC_026320	1	2	1
NC_026319	1	4	1
NC_026318	1	2	1
NC_026317	0	3	2
NC_026422	1	0	0
NC_026423	1	0	1
NC_026424	1	0	1
NC_026429	1	0	0
NC_026426	1	0	0
NC_026427	1	0	1
NC_026428	1	1	1
NC_026425	1	0	0
NC_026421	34	61	45
NC_026430	109	27	29
NC_022580	5	1	1
NC_022581	2	3	4
NC_022586	2	2	4
NC_022595	1	0	0
NC_022596	0	1	1
NC_022597	1	0	0
NC_022611	1	0	0
NC_022614	1	0	0
NC_022615	1	0	0
NC_022617	0	1	1
NC_022616	1	0	0
NC_022620	0	1	1
NC_022623	0	1	1
NC_022626	0	1	1
NC_022627	1	0	0
NC_022628	0	1	1
NC_022629	0	1	1
NC_022624	1	0	0
NC_022621	0	1	1
NC_022622	0	1	1
NC_022625	0	1	1
NC_022630	0	1	1
NC_022631	0	1	1
NC_022632	0	2	2
NC_022644	2	1	0
NC_022645	2	3	3
NC_022647	5	2	2
NC_022646	95	23	27
NC_026470	1	0	0
NC_026473	1	3	4
NC_026472	3	0	1
NC_026510	0	4	1
NC_026508	0	2	2
NC_026511	103	44	43
NC_026513	1	1	1
NC_026514	1	3	5
NC_026512	1	1	1
NC_026509	3	6	10
NC_022745	1	0	0
NC_022748	4	0	1
NC_022755	4	1	1
NC_022787	2	5	4
NC_022789	1	1	2
NC_022788	0	3	3
NC_022790	5	1	1
NC_022799	1	0	0
NC_022798	0	1	1
NC_022801	3	1	1
NC_022802	1	1	0
NC_022800	1	3	3
NC_026582	6	3	2
NC_026613	4	4	4
NC_026612	4	4	4
NC_026592	1	3	5
NC_026615	1	0	0
NC_026616	4	0	1
NC_026617	1	0	0
NC_026618	0	3	2
NC_026619	1	1	1
NC_026621	1	0	0
NC_026631	2	0	0
NC_026630	2	0	0
NC_026627	2	1	0
NC_026626	2	1	0
NC_026654	2	0	0
NC_026652	0	2	2
NC_026651	0	2	2
NC_026649	2	0	0
NC_026648	1	1	1
NC_026647	2	0	0
NC_026653	1	1	1
NC_026646	2	0	0
NC_026645	0	2	2
NC_026643	2	0	0
NC_026642	1	2	1
NC_026641	2	0	0
NC_026639	2	0	0
NC_026638	1	3	1
NC_026637	0	2	2
NC_026636	0	2	2
NC_026650	2	1	0
NC_026622	0	1	1
NC_026640	4	3	4
NC_026635	2	0	0
NC_026634	2	0	0
NC_026633	2	1	0
NC_026632	2	0	0
NC_026629	1	1	1
NC_026628	1	1	1
NC_026625	1	1	1
NC_026662	0	4	4
NC_026664	1	2	3
NC_026663	1	4	2
NC_026665	8	3	1
NC_026732	6	0	0
NC_026733	1	1	0
NC_026762	2	3	2
NC_026759	0	1	1
NC_026760	3	3	3
NC_026763	2	2	4
NC_026761	3	0	3
NC_026771	2	2	3
NC_026765	0	4	4
NC_026764	0	3	4
NC_026770	2	3	2
NC_026769	2	3	2
NC_026768	2	2	2
NC_026766	2	3	2
NC_022892	4	1	2
NC_022893	0	1	0
NC_022897	2	0	1
NC_022896	0	1	1
NC_022895	3	2	2
NC_022894	3	2	3
NC_022919	0	1	1
NC_022961	5	0	1
NC_022962	1	0	0
NC_022978	3	5	6
NC_004553	1	3	4
NC_023008	2	3	4
NC_023015	1	0	1
NC_023014	1	0	0
NC_023016	0	1	1
NC_023017	1	0	0
NC_023020	1	2	1
NC_023023	2	1	4
NC_026806	0	3	2
NC_026811	2	4	8
NC_026818	0	4	2
NC_026815	0	2	3
NC_026816	1	3	3
NC_026817	0	3	3
NC_026814	0	3	3
NC_026813	0	2	1
NC_026820	1	1	1
NC_026821	1	0	0
NC_026822	0	1	1
NC_026823	0	1	1
NC_026827	1	0	0
NC_026828	0	1	1
NC_026829	1	0	0
NC_026830	0	1	1
NC_026825	0	1	1
NC_026824	0	1	1
NC_026826	1	0	0
NC_026819	2	2	4
NC_026809	0	3	2
NC_026810	1	2	1
NC_026808	0	3	2
NC_026807	1	2	1
NC_026812	2	3	3
NC_023021	0	2	2
NC_023022	1	0	0
NC_023034	3	0	3
NC_023039	1	1	0
NC_023040	1	1	0
NC_023043	1	0	0
NC_023041	0	1	1
NC_023042	1	1	0
NC_023038	1	1	0
NC_023153	2	0	0
NC_023154	1	0	0
NC_023155	1	0	0
NC_023156	1	1	0
NC_023157	1	1	0
NC_023158	1	0	0
NC_023159	1	1	0
NC_023160	1	1	0
NC_023161	1	0	0
NC_026921	1	0	0
NC_017859	3	2	3
NC_023175	0	1	1
NC_023176	0	2	1
NC_023178	3	3	2
NC_023177	77	50	70
NC_023292	0	2	1
NC_026922	90	54	47
NC_027554	0	1	1
NC_027555	0	1	1
NC_027556	0	1	1
NC_027557	0	1	1
NC_027558	1	0	0
NC_027559	1	0	0
NC_027560	0	1	1
NC_027561	0	1	2
NC_027562	0	1	2
NC_001730	6	3	4
NC_036581	0	2	2
NC_036580	1	1	1
NC_018714	4	0	1
NC_018451	0	1	0
NC_018453	2	2	0
NC_032480	0	1	1
NC_036588	0	1	1
NC_018573	1	0	0
NC_018574	0	1	1
NC_023639	0	990	0
NC_007557	0	1	1
NC_007558	0	1	1
NC_008175	0	2	1
NC_007923	2	3	4
NC_012869	4	0	2
NC_015488	3	1	1
NC_015489	1	3	1
NC_007752	1	0	0
NC_008017	3	1	0
NC_008716	1	4	3
NC_012910	7	2	3
NC_009548	3	1	3
NC_015396	1	1	2
NC_015398	93	26	30
NC_015395	0	2	2
NC_005990	0	1	1
NC_005991	0	1	1
NC_003753	1	1	1
NC_003624	1	2	1
NC_003436	3	3	3
NC_004179	0	1	1
NC_007546	0	1	1
NC_011086	1	1	2
NC_011050	3	0	0
NC_004157	1	0	0
NC_002035	0	3	2
NC_003466	1	0	1
NC_007590	0	1	1
NC_007591	0	2	1
NC_003570	2	0	0
NC_003568	0	1	2
NC_010238	2	2	5
NC_010833	3	0	2
NC_008306	1	0	0
NC_009245	1	0	0
NC_003493	3	0	1
NC_001408	0	4	3
NC_002038	1	0	0
NC_011280	3	2	3
NC_002040	2	1	0
NC_002039	0	1	2
NC_003382	3	0	3
NC_004607	1	3	5
NC_001441	4	0	2
NC_009017	3	1	2
NC_009903	1	0	0
NC_009944	1	0	0
NC_009945	1	0	0
NC_003628	1	0	0
NC_008348	77	58	92
NC_003620	2	1	0
NC_001983	4	0	4
NC_002251	8	1	1
NC_001427	1	2	3
NC_011096	3	0	3
NC_011097	3	1	0
NC_002556	1	1	1
NC_001841	0	1	3
NC_001926	1	0	0
NC_005321	2	2	4
NC_001560	4	1	2
NC_004812	56	39	19
NC_006151	51	41	18
NC_011106	4	1	1
NC_007605	28	78	66
NC_003470	0	1	1
NC_010744	1	0	0
NC_005238	1	0	0
NC_005811	2	0	0
NC_001438	2	1	0
NC_008293	96	36	33
NC_011109	3	3	4
NC_003708	3	1	3
NC_003709	1	1	1
NC_001418	8	1	1
NC_001956	9	2	0
NC_003803	1	4	5
NC_003804	1	4	1
NC_002229	59	50	26
NC_002577	42	62	34
NC_003464	1	2	0
NC_003465	1	0	0
NC_001522	5	3	3
NC_024457	1	0	1
NC_003748	2	5	5
NC_001356	4	1	3
NC_001355	8	0	1
NC_002984	2	1	2
NC_002985	2	0	0
NC_016984	3	0	3
NC_007156	2	0	0
NC_007163	1	1	1
NC_008736	2	0	0
NC_008169	2	1	0
NC_006637	0	7	5
NC_014646	0	1	1
NC_003093	3	0	3
NC_014711	0	1	1
NC_006063	4	0	1
NC_003092	8	1	7
NC_001642	2	2	4
NC_005287	2	2	3
NC_006057	1	0	0
NC_016991	3	3	5
NC_008737	0	2	2
NC_006559	1	1	1
NC_007648	1	0	0
NC_007922	2	4	4
NC_009013	1	1	0
NC_001998	4	2	5
NC_001873	1	4	3
NC_002559	0	1	0
NC_003745	1	1	2
NC_004729	0	3	3
NC_006657	0	11	5
NC_008297	4	3	2
NC_006384	3	1	3
NC_007725	0	1	0
NC_007711	1	0	0
NC_006642	4	6	2
NC_006633	6	13	5
NC_003737	0	2	1
NC_003357	2	2	6
NC_005954	0	1	1
NC_006272	0	1	1
NC_003438	5	2	4
NC_003445	0	2	1
NC_003461	4	2	6
NC_014967	1	3	5
NC_016992	6	3	3
NC_016994	6	4	2
NC_016995	7	3	3
NC_016996	7	3	2
NC_007670	0	1	1
NC_007755	0	1	1
NC_005976	1	0	0
NC_007180	0	1	2
NC_009247	0	1	1
NC_008298	3	5	4
NC_006634	0	7	5
NC_006636	2	3	2
NC_006641	0	9	4
NC_006653	0	9	5
NC_006654	0	9	4
NC_006655	0	9	6
NC_006656	0	9	7
NC_014665	1	2	2
NC_014071	1	2	2
NC_004756	1	3	5
NC_014898	0	1	2
NC_004147	3	0	4
NC_001481	2	1	1
NC_003649	0	1	1
NC_003651	0	2	2
NC_003652	0	1	1
NC_003653	0	1	1
NC_007192	3	0	2
NC_008520	118	31	40
NC_008018	2	1	1
NC_008211	74	97	58
NC_008020	1	5	5
NC_006568	2	2	1
NC_008847	0	1	0
NC_009606	2	1	3
NC_007741	1	0	0
NC_004053	1	0	0
NC_001710	1	0	0
NC_006995	2	1	4
NC_006659	2	21	9
NC_006660	1	7	5
NC_006662	1	5	4
NC_006635	1	7	6
NC_006650	3	7	3
NC_014480	0	3	2
NC_004067	3	1	2
NC_004074	5	1	3
NC_004109	1	0	0
NC_010758	2	0	0
NC_003654	1	0	0
NC_003655	1	0	0
NC_003658	1	0	0
NC_003678	1	0	0
NC_007573	1	0	0
NC_003830	2	1	3
NC_001500	1	7	3
NC_001506	1	1	1
NC_001885	1	2	2
NC_016999	3	1	2
NC_008956	2	2	2
NC_007014	2	1	3
NC_006955	2	1	1
NC_008029	1	2	1
NC_003781	0	1	1
NC_003625	0	1	1
NC_007639	0	1	1
NC_006631	3	0	3
NC_001890	3	2	1
NC_006638	0	9	3
NC_006639	1	11	4
NC_006649	1	16	8
NC_005812	3	1	3
NC_005028	1	0	1
NC_003831	2	0	0
NC_007338	1	1	1
NC_003770	0	1	1
NC_003810	2	0	0
NC_001785	1	0	1
NC_001543	1	1	1
NC_017000	3	0	2
NC_017001	3	1	2
NC_010252	0	1	2
NC_010313	3	1	3
NC_010702	0	1	2
NC_008301	1	1	1
NC_010800	5	3	6
NC_010712	1	2	3
NC_008605	1	1	0
NC_008614	1	3	3
NC_006998	173	26	50
NC_006022	1	0	0
NC_006023	1	0	0
NC_006010	1	0	0
NC_003985	0	2	1
NC_003850	0	1	0
NC_003860	2	0	0
NC_010812	3	1	3
NC_010949	3	0	2
AC_000012	17	8	12
NC_011362	0	1	0
NC_005981	1	0	0
NC_003865	3	0	1
NC_005304	0	1	2
NC_003876	1	2	1
NC_003877	3	0	0
NC_003883	1	0	0
NC_003885	0	1	1
NC_017003	0	2	1
NC_017005	1	4	1
AC_000002	13	17	11
NC_005898	1	1	0
NC_005790	1	2	2
NC_003529	117	42	52
NC_003381	3	1	0
NC_010705	0	1	1
NC_004110	1	0	1
NC_009889	0	3	2
NC_014358	1	2	3
NC_014359	0	5	2
NC_014360	0	3	2
NC_014361	2	4	3
NC_014092	0	1	3
NC_013094	1	0	0
NC_013095	1	0	0
NC_013098	0	1	1
NC_013099	0	1	1
NC_013100	1	0	0
NC_010987	1	0	0
NC_014709	0	1	1
NC_014710	2	0	0
NC_014712	1	1	1
NC_014713	0	1	1
NC_014714	0	1	1
NC_014715	0	1	1
NC_014716	1	0	0
NC_009026	1	0	0
NC_007380	1	0	1
NC_004201	1	0	0
NC_009893	1	1	0
NC_010988	1	1	1
NC_010989	1	1	0
NC_010990	0	1	1
NC_010991	1	0	0
NC_014717	0	1	1
NC_013527	5	0	1
NC_001442	2	3	4
NC_013262	3	1	0
NC_010986	1	1	1
NC_014521	0	1	1
NC_014730	4	1	2
NC_014606	1	0	0
NC_008947	0	2	1
NC_013593	1	0	0
NC_008894	1	1	1
NC_008895	0	5	1
NC_008896	0	1	1
NC_008898	0	2	1
NC_008902	1	0	0
NC_008904	0	4	1
NC_008905	1	1	0
NC_008251	3	0	2
NC_013237	5	2	2
NC_011591	1	1	1
NC_008906	1	2	2
NC_008908	1	1	0
NC_008910	1	3	2
NC_008912	0	4	1
NC_008914	1	4	2
NC_008917	0	3	2
NC_008920	1	0	0
NC_006554	1	1	1
NC_013058	0	2	2
NC_013060	1	2	2
NC_008921	1	0	0
NC_008922	1	3	0
NC_008923	0	2	2
NC_008924	1	1	1
NC_008927	1	1	1
NC_008932	0	4	1
NC_008933	0	2	1
NC_008936	0	3	2
NC_008937	1	0	0
NC_008938	1	2	0
NC_008941	1	0	1
NC_009424	0	4	4
NC_007151	98	55	53
NC_005220	0	1	1
NC_009334	28	81	52
NC_006294	7	1	5
NC_006307	0	1	1
NC_007662	1	1	0
NC_003405	1	0	0
NC_012481	3	1	1
NC_009647	2	0	0
NC_009545	2	3	4
NC_009546	1	2	5
NC_009547	1	3	5
NC_009549	1	3	5
NC_003567	0	1	1
NC_013075	0	2	1
NC_013076	2	0	0
NC_009563	0	1	1
NC_009564	0	1	1
NC_009556	1	0	0
NC_009558	1	0	0
NC_007821	6	3	4
NC_007856	6	0	5
NC_007655	1	0	0
NC_006318	1	1	1
NC_007211	1	2	5
NC_009539	1	3	4
NC_002738	0	1	0
NC_012136	1	1	1
NC_008299	2	3	4
NC_026431	1	0	1
NC_008375	0	3	2
NC_007653	52	39	23
NC_016998	1	2	4
NC_017002	2	0	0
NC_009010	3	0	0
NC_008586	86	40	40
NC_004666	2	2	5
NC_007757	0	1	1
NC_012437	0	3	3
NC_008188	3	2	3
NC_008552	6	0	0
NC_008210	81	77	66
NC_008840	1	1	0
NC_008842	0	1	1
NC_008843	0	2	1
NC_008845	0	1	1
NC_008846	1	0	0
NC_008851	0	2	2
NC_008852	1	0	0
NC_008854	0	1	1
NC_008858	1	1	0
NC_008859	1	1	0
NC_011135	2	1	4
NC_008861	1	0	0
NC_008863	0	2	1
NC_008864	0	2	1
NC_008866	1	2	1
NC_008869	0	2	2
NC_008870	1	1	0
NC_008873	1	1	0
NC_013096	1	0	0
NC_017830	3	0	0
NC_017824	0	1	2
NC_017826	52	47	29
NC_017828	2	2	2
NC_017823	2	1	2
NC_017829	1	1	0
NC_008876	1	0	0
NC_008878	0	2	1
NC_008881	1	2	0
NC_008885	0	3	1
NC_008887	0	2	2
NC_008889	1	2	0
NC_008890	1	1	0
NC_014609	1	2	1
NC_016136	7	1	0
NC_009731	1	0	0
NC_004660	2	0	0
NC_005228	1	1	0
NC_004807	0	2	2
NC_003005	1	1	1
NC_011525	5	0	1
NC_011639	5	5	5
NC_010248	2	0	0
NC_010250	1	1	1
NC_010251	0	1	2
NC_010249	0	1	2
NC_010256	1	1	1
NC_006273	108	79	61
NC_015655	3	1	2
NC_011643	1	3	4
NC_011644	47	50	33
NC_016142	3	1	0
NC_016143	3	1	1
NC_003670	1	0	0
NC_006025	0	1	1
NC_003473	0	1	1
NC_003476	1	0	0
NC_014326	3	3	4
NC_014327	1	1	0
NC_012557	1	0	0
NC_012909	2	1	2
NC_026434	1	0	0
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	1	0	0
NC_001351	0	1	0
NC_005807	2	2	4
NC_010745	0	1	1
NC_004638	1	2	4
NC_004644	2	0	0
NC_005235	0	1	1
NC_004306	7	4	8
NC_012776	1	1	1
NC_009489	2	7	7
NC_005948	6	7	1
NC_007544	1	0	0
NC_003730	2	0	0
NC_003731	1	1	1
NC_002306	7	4	2
NC_010247	1	1	1
NC_001414	1	7	5
NC_005855	3	1	3
NC_012868	6	2	5
NC_002034	1	0	0
NC_004009	0	1	1
NC_003659	1	1	0
NC_015691	6	1	1
NC_015692	6	0	0
NC_001753	1	2	4
NC_001930	2	0	0
NC_006458	0	2	0
NC_001359	2	1	3
NC_001931	2	1	2
NC_001741	4	2	8
NC_009252	0	1	1
NC_005302	0	1	1
NC_003514	1	0	0
NC_002187	2	2	4
NC_003006	1	2	0
NC_001507	2	1	3
NC_003011	1	0	0
NC_003012	0	1	1
NC_003009	0	1	1
NC_003566	1	0	0
NC_004016	1	0	1
NC_004159	0	1	1
NC_005300	1	0	0
NC_010294	3	0	2
NC_010314	1	1	0
NC_010315	0	1	0
NC_010316	1	1	0
NC_010317	1	1	0
NC_010318	0	1	1
NC_007383	84	48	61
NC_004044	2	2	4
NC_004544	0	1	1
NC_001786	0	3	4
NC_001932	2	1	6
NC_002323	0	2	2
AC_000007	13	19	23
NC_010319	1	1	0
NC_010703	0	1	2
NC_010648	2	0	0
NC_001539	1	2	2
NC_010714	1	2	1
NC_010591	0	1	1
NC_010667	0	1	1
NC_003862	1	2	1
NC_002327	2	2	0
NC_002351	1	2	2
NC_002359	1	2	2
NC_002160	1	5	6
NC_015706	5	0	0
NC_015718	2	1	1
NC_009892	1	2	4
NC_010739	2	4	3
NC_002325	1	2	1
NC_002531	38	37	33
NC_003010	0	1	1
NC_001439	1	2	5
NC_004500	6	1	1
NC_006062	1	2	1
NC_005635	2	1	4
NC_011616	101	47	46
NC_013461	1	1	0
NC_001556	3	1	1
NC_009536	2	0	0
NC_001944	0	2	3
NC_008913	0	1	1
NC_012561	0	3	3
NC_008585	6	3	4
NC_001617	1	0	0
NC_004145	0	1	1
NC_003820	4	0	1
NC_010704	0	1	1
NC_001828	3	0	1
NC_005136	1	0	1
NC_012585	1	0	0
NC_006007	1	0	0
NC_003645	1	1	0
NC_002356	2	1	2
NC_003300	6	1	0
NC_003299	7	0	0
NC_003301	5	2	1
NC_007724	1	1	5
NC_008837	0	2	0
NC_008838	0	1	0
NC_008841	0	1	0
NC_008849	0	1	0
NC_008850	0	1	0
NC_008855	0	1	0
NC_001465	1	0	5
NC_003379	1	3	3
NC_001746	0	19	3
NC_003327	10	4	4
NC_003657	1	0	0
NC_005320	2	2	4
NC_001671	1	0	1
NC_008856	0	2	0
NC_008874	0	1	0
NC_008875	0	1	0
NC_008877	0	1	0
NC_008879	0	2	0
NC_008882	0	4	0
NC_008886	0	3	0
NC_006012	0	1	1
NC_004146	1	0	2
NC_006358	1	2	4
NC_003523	0	1	1
NC_003778	1	0	0
NC_003619	1	1	1
NC_005817	0	2	2
NC_005818	0	1	1
NC_005819	0	1	0
NC_008897	0	2	0
NC_008903	0	2	0
NC_008907	0	2	0
NC_008915	0	4	0
NC_008916	0	3	0
NC_008918	0	1	0
NC_008929	0	4	0
NC_001641	1	1	1
NC_001868	0	4	4
NC_005074	1	1	1
NC_005850	1	2	4
NC_005851	2	0	0
NC_005853	2	1	0
NC_011501	0	1	1
NC_011502	0	1	1
NC_012639	102	37	37
NC_009947	0	1	1
NC_008935	0	3	0
NC_015877	0	1	1
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	0	1	1
NC_003501	1	0	1
NC_007290	2	2	4
NC_007744	0	1	1
NC_004715	1	0	0
NC_003479	0	1	1
NC_007638	2	2	4
NC_009553	2	1	5
NC_009528	4	1	1
NC_014823	2	1	0
NC_016157	4	1	3
NC_008980	1	3	0
NC_008990	1	5	3
NC_008997	3	2	1
NC_001780	4	0	4
NC_001990	1	0	1
NC_005084	7	1	1
NC_005046	0	3	1
NC_005048	0	1	1
NC_005049	1	0	0
NC_023812	0	4	2
NC_004904	0	2	1
NC_004903	1	0	0
NC_005359	1	0	0
NC_004828	2	0	0
NC_008040	1	0	1
NC_009894	0	1	1
NC_008041	0	3	1
NC_001357	4	4	4
NC_003498	4	3	2
NC_004121	1	0	0
NC_003554	4	2	3
NC_005874	1	0	0
NC_016417	4	3	2
NC_011181	1	2	3
NC_004581	1	1	1
NC_005895	1	2	1
NC_001341	3	5	1
NC_003532	2	3	3
NC_003775	1	0	0
NC_003633	0	3	4
NC_003825	2	2	4
NC_011182	2	0	0
NC_011187	0	4	5
NC_002615	1	1	1
NC_003512	1	2	2
NC_002470	1	2	2
NC_003837	0	1	1
NC_001625	0	4	5
NC_002026	0	1	1
NC_002027	1	0	0
NC_008172	1	0	0
NC_008174	1	0	0
NC_008176	0	1	1
NC_004047	0	1	2
NC_003617	0	3	2
NC_001836	5	4	3
NC_001768	1	0	1
NC_003483	1	0	1
NC_008181	1	1	0
NC_006934	1	5	2
NC_007729	3	2	2
NC_006942	6	0	0
NC_007155	0	1	1
NC_001502	2	2	2
NC_007915	0	2	2
NC_002990	0	1	2
NC_002991	0	1	1
NC_003788	0	1	1
NC_003003	0	1	1
NC_003004	0	2	1
NC_009533	2	3	3
NC_010561	7	1	2
NC_010647	2	2	3
NC_004017	0	1	1
NC_004013	0	1	2
NC_003433	1	1	2
NC_003791	0	2	1
NC_004123	2	3	2
NC_003855	0	1	0
NC_007904	1	1	1
NC_006024	1	0	0
NC_005174	1	0	0
NC_010590	1	1	1
NC_012492	2	1	5
NC_012484	0	1	2
NC_003631	1	0	0
NC_003636	0	1	0
NC_009224	1	1	1
NC_005219	0	1	1
NC_003418	1	3	6
NC_011919	0	4	7
NC_011702	4	3	3
NC_011704	1	1	1
NC_011705	1	0	0
NC_012531	1	1	1
NC_001615	6	0	0
NC_015220	1	2	2
NC_001634	3	6	1
NC_006643	2	7	1
NC_004296	0	2	2
NC_006573	0	2	2
NC_012536	0	1	1
NC_012537	0	1	1
NC_003630	2	2	2
NC_009354	2	2	4
NC_012538	1	0	0
NC_012539	0	1	1
NC_012540	1	0	0
NC_012543	1	0	0
NC_012544	0	1	1
NC_012545	1	1	1
NC_012546	0	1	1
NC_002036	2	3	2
NC_001343	2	1	1
NC_008780	0	2	2
NC_007735	0	1	1
NC_016081	5	1	2
NC_011765	6	3	1
NC_012553	2	1	2
NC_012554	2	0	0
NC_004297	1	1	1
NC_021874	1	0	0
NC_016082	3	0	2
NC_015874	3	2	3
NC_008794	3	0	3
NC_008880	1	0	0
NC_008967	2	0	0
NC_016416	5	3	1
NC_038011	1	1	0
NC_003786	0	1	1
NC_003510	1	1	1
NC_003792	0	1	1
NC_006276	1	0	0
NC_006275	1	0	0
NC_006952	0	3	1
NC_007559	0	2	1
NC_010329	4	2	3
NC_001575	0	4	5
NC_002208	0	1	1
NC_002209	1	0	1
NC_002204	0	1	1
NC_002210	0	2	1
NC_010293	2	0	0
NC_014739	3	1	1
NC_001608	7	0	0
NC_006500	0	1	1
NC_002207	0	1	1
NC_004219	1	0	0
NC_006004	0	1	1
NC_003842	1	0	1
NC_003924	1	1	1
NC_004161	5	3	4
NC_010356	121	53	39
NC_003751	1	0	0
NC_003866	1	3	4
NC_015843	1	0	0
NC_010276	86	62	49
NC_010437	5	2	2
NC_010620	1	0	0
NC_003500	2	2	3
NC_010759	1	0	1
NC_010760	0	2	2
NC_010761	1	0	1
NC_006269	2	0	1
NC_005997	1	0	0
NC_003323	1	6	4
NC_001488	2	3	3
NC_009448	1	1	1
NC_010490	1	2	1
NC_010491	0	1	1
NC_010308	0	1	0
NC_009550	2	1	4
NC_009535	1	0	0
NC_009644	1	2	4
NC_009030	3	1	3
NC_010737	5	1	1
NC_010738	6	4	0
NC_012798	1	0	0
NC_005234	0	1	1
NC_005233	0	1	1
NC_001661	6	6	5
NC_010746	1	0	0
NC_010747	0	1	1
NC_010748	0	1	1
NC_010750	0	1	1
NC_010753	0	1	1
NC_014740	3	2	1
NC_014741	1	1	0
NC_014742	0	1	2
NC_012482	2	0	0
NC_004060	0	4	5
NC_011345	86	62	77
NC_011346	1	2	5
NC_011347	1	2	1
NC_011349	1	0	0
NC_001653	1	1	1
NC_003734	1	0	0
NC_003898	2	2	4
NC_002555	2	1	3
NC_001491	47	50	33
NC_003015	0	1	2
NC_000936	2	3	6
NC_004809	2	2	2
NC_007592	0	1	1
