Genome	TP	FP	FN
NC_009564	1	0	0
NC_009556	0	2	1
NC_009558	1	1	0
NC_007821	6	2	4
NC_007856	5	1	6
NC_007655	1	0	0
NC_006318	2	0	0
NC_007211	2	1	4
NC_009539	2	3	3
NC_002738	0	2	0
NC_012136	0	2	2
NC_008299	1	1	5
NC_026431	1	1	1
NC_008375	0	3	2
NC_007653	50	34	25
NC_016998	1	2	4
NC_017002	2	2	0
NC_009010	3	0	0
NC_008586	89	40	37
NC_004666	3	3	4
NC_007757	0	1	1
NC_012437	1	2	2
NC_008188	2	5	4
NC_008552	5	0	1
NC_008210	108	58	39
NC_008840	0	3	1
NC_008842	0	1	1
NC_008843	0	2	1
NC_008845	0	2	1
NC_008846	1	2	0
NC_008851	0	4	2
NC_008852	1	0	0
NC_008854	0	4	1
NC_008858	1	3	0
NC_008859	0	2	1
NC_011135	2	1	4
NC_008861	1	0	0
NC_008863	0	5	1
NC_008864	0	5	1
NC_008866	1	2	1
NC_008869	1	3	1
NC_008870	1	5	0
NC_008873	1	4	0
NC_013096	1	1	0
NC_017830	3	1	0
NC_017824	1	0	1
NC_017826	48	60	33
NC_017828	2	3	2
NC_017823	1	2	3
NC_017829	1	2	0
NC_008876	1	0	0
NC_008878	0	3	1
NC_008881	1	2	0
NC_008885	0	5	1
NC_008887	0	3	2
NC_008889	1	2	0
NC_008890	1	5	0
NC_014609	1	1	1
NC_016136	5	4	2
NC_009731	1	1	0
NC_004660	2	1	0
NC_005228	1	0	0
NC_004807	0	3	2
NC_003005	2	0	0
NC_011525	4	1	2
NC_011639	5	5	5
NC_010248	0	2	2
NC_010250	0	1	2
NC_010251	0	2	2
NC_010249	1	1	1
NC_010256	1	1	1
NC_006273	103	105	66
NC_015655	4	2	1
NC_011643	2	2	3
NC_011644	45	51	35
NC_016142	3	1	0
NC_016143	2	2	2
NC_003670	1	0	0
NC_006025	0	1	1
NC_003473	1	1	0
NC_003476	1	2	0
NC_014326	2	6	5
NC_014327	1	1	0
NC_012557	1	1	0
NC_012909	0	3	4
NC_026434	1	0	0
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	1	0	0
NC_001351	0	1	0
NC_005807	1	2	5
NC_010745	0	1	1
NC_004638	1	1	4
NC_004644	2	0	0
NC_005235	1	0	0
NC_004306	7	5	8
NC_012776	1	1	1
NC_009489	3	5	6
NC_005948	5	7	2
NC_007544	0	1	1
NC_003730	2	0	0
NC_003731	1	1	1
NC_002306	4	5	5
NC_010247	2	0	0
NC_001414	1	6	5
NC_005855	2	1	4
NC_012868	6	3	5
NC_002034	1	0	0
NC_004009	0	2	1
NC_003659	1	0	0
NC_015691	3	3	4
NC_015692	3	4	3
NC_001753	3	1	2
NC_001930	2	0	0
NC_006458	0	1	0
NC_001359	2	0	3
NC_001931	1	2	3
NC_001741	4	2	8
NC_009252	0	1	1
NC_005302	0	1	1
NC_003514	1	0	0
NC_002187	0	3	6
NC_003006	0	2	1
NC_001507	1	2	4
NC_003011	1	0	0
NC_003012	0	1	1
NC_003009	0	1	1
NC_003566	1	1	0
NC_004016	1	0	1
NC_004159	0	1	1
NC_005300	1	1	0
NC_010294	2	2	3
NC_010314	1	1	0
NC_010316	0	2	1
NC_010317	1	2	0
NC_010318	0	2	1
NC_007383	93	46	52
NC_004044	2	0	4
NC_004544	0	1	1
NC_001786	1	2	3
NC_001932	2	2	6
NC_002323	0	2	2
AC_000007	17	19	19
NC_010319	0	1	1
NC_010703	0	1	2
NC_010648	2	1	0
NC_001539	1	2	2
NC_010714	2	2	0
NC_010591	0	1	1
NC_010667	0	1	1
NC_003862	1	2	1
NC_002327	2	1	0
NC_002351	1	2	2
NC_002359	2	1	1
NC_002160	1	5	6
NC_015706	5	0	0
NC_015718	2	1	1
NC_009892	2	2	3
NC_010739	2	5	3
NC_002325	2	0	0
NC_002531	41	53	30
NC_003010	1	0	0
NC_001439	0	3	6
NC_004500	4	4	3
NC_006062	1	2	1
NC_005635	2	2	4
NC_011616	97	66	50
NC_013461	1	1	0
NC_001556	3	1	1
NC_009536	2	1	0
NC_001944	0	3	3
NC_008913	0	5	1
NC_012561	1	2	2
NC_008585	7	3	3
NC_001617	1	1	0
NC_004145	0	1	1
NC_003820	3	1	2
NC_010704	0	1	1
NC_001828	1	2	3
NC_005136	1	0	1
NC_012585	0	4	1
NC_006007	1	0	0
NC_003645	1	2	0
NC_002356	2	2	2
NC_003300	4	2	2
NC_003299	6	1	1
NC_003301	5	2	1
NC_007724	1	2	5
NC_008837	0	3	0
NC_008838	0	1	0
NC_008841	0	2	0
NC_008849	0	2	0
NC_008850	0	4	0
NC_008855	0	2	0
NC_001465	1	0	5
NC_003379	1	4	3
NC_001746	2	0	1
NC_003327	11	2	3
NC_003657	1	0	0
NC_005320	2	3	4
NC_001671	1	0	1
NC_008856	0	3	0
NC_008874	0	6	0
NC_008875	0	6	0
NC_008877	0	2	0
NC_008882	0	5	0
NC_006012	0	1	1
NC_004146	1	0	2
NC_006358	1	2	4
NC_003523	1	0	0
NC_003778	1	0	0
NC_003971	0	1	1
NC_003619	1	1	1
NC_005817	0	1	2
NC_005818	0	2	1
NC_008897	0	3	0
NC_008903	0	5	0
NC_008907	0	3	0
NC_008915	0	3	0
NC_008916	0	2	0
NC_008918	0	2	0
NC_008929	0	8	0
NC_001641	1	1	1
NC_001868	1	3	3
NC_005074	2	0	0
NC_005850	2	0	3
NC_005851	2	1	0
NC_005853	2	1	0
NC_011501	0	1	1
NC_011502	0	1	1
NC_012639	91	51	48
NC_009947	0	1	1
NC_008935	0	5	0
NC_015877	0	1	1
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	0	1	1
NC_003501	1	1	1
NC_007290	2	1	4
NC_007744	0	1	1
NC_004715	1	0	0
NC_003479	1	0	0
NC_007638	3	1	3
NC_009553	2	1	5
NC_009528	4	1	1
NC_014823	2	1	0
NC_016157	4	2	3
NC_008980	1	5	0
NC_008990	0	8	4
NC_008997	2	11	2
NC_001780	4	0	4
NC_001990	1	1	1
NC_005084	6	2	2
NC_005046	1	1	0
NC_005048	1	2	0
NC_005049	1	1	0
NC_023812	0	4	2
NC_004904	0	2	1
NC_004903	1	1	0
NC_005359	1	0	0
NC_004828	1	2	1
NC_008040	1	0	1
NC_009894	0	1	1
NC_008041	1	1	0
NC_001357	5	3	3
NC_003498	3	3	3
NC_004121	1	1	0
NC_003554	3	4	4
NC_005874	1	1	0
NC_016417	4	4	2
NC_011181	1	2	3
NC_004581	0	3	2
NC_005895	0	2	2
NC_001341	2	7	2
NC_003532	3	3	2
NC_003775	1	0	0
NC_003633	1	3	3
NC_003825	1	3	5
NC_011182	2	2	0
NC_011187	1	3	4
NC_002615	1	1	1
NC_003512	2	2	1
NC_002470	0	3	3
NC_003837	0	1	1
NC_001625	0	4	5
NC_002026	0	1	1
NC_002027	1	0	0
NC_008172	1	0	0
NC_008174	1	0	0
NC_008176	0	1	1
NC_004047	1	0	1
NC_003617	0	3	2
NC_001836	4	4	4
NC_001768	1	0	1
NC_003483	1	1	1
NC_008181	1	0	0
NC_006934	1	6	2
NC_007729	2	3	3
NC_006942	5	1	1
NC_007155	0	2	1
NC_001502	2	5	2
NC_007915	0	3	2
NC_002990	0	2	2
NC_002991	0	1	1
NC_003788	0	1	1
NC_003003	1	0	0
NC_003004	0	2	1
NC_009533	3	1	2
NC_010561	6	4	3
NC_010647	1	2	4
NC_004017	0	3	1
NC_004013	0	1	2
NC_003433	2	0	1
NC_003791	1	1	0
NC_004123	1	3	3
NC_007904	1	2	1
NC_006024	1	0	0
NC_005174	1	0	0
NC_010590	1	1	1
NC_012492	0	3	7
NC_012484	1	0	1
NC_003631	1	0	0
NC_003637	0	1	0
NC_009224	1	1	1
NC_005219	0	1	1
NC_003418	1	3	6
NC_011919	2	2	5
NC_011702	5	2	2
NC_011704	1	1	1
NC_011705	0	1	1
NC_012531	1	1	1
NC_001615	6	0	0
NC_015220	1	2	2
NC_001634	1	6	3
NC_006643	1	13	2
NC_004296	1	1	1
NC_006573	1	1	1
NC_012536	0	1	1
NC_012537	0	1	1
NC_003630	2	2	2
NC_009354	3	1	3
NC_012538	1	0	0
NC_012539	0	1	1
NC_012540	1	0	0
NC_012543	0	1	1
NC_012544	0	1	1
NC_012545	1	1	1
NC_012546	0	1	1
NC_002036	0	4	4
NC_001343	1	2	2
NC_008780	0	3	2
NC_007735	0	1	1
NC_016081	5	2	2
NC_011765	2	8	5
NC_012553	2	3	2
NC_012554	2	1	0
NC_004297	2	0	0
NC_021874	1	0	0
NC_016082	2	1	3
NC_015874	3	5	3
NC_008794	2	1	4
NC_008880	1	5	0
NC_008967	2	2	0
NC_016416	5	3	1
NC_038011	1	0	0
NC_003786	1	1	0
NC_003510	1	1	1
NC_003792	0	1	1
NC_006276	1	0	0
NC_006275	1	0	0
NC_006952	1	2	0
NC_007559	0	1	1
NC_010329	3	3	4
NC_001575	3	2	2
NC_002208	0	1	1
NC_002209	1	0	1
NC_002204	0	1	1
NC_002210	0	2	1
NC_010293	2	1	0
NC_014739	2	1	2
NC_001608	7	0	0
NC_006500	0	1	1
NC_002207	0	1	1
NC_004219	1	1	0
NC_006004	0	1	1
NC_003842	1	1	1
NC_003924	1	2	1
NC_004161	5	7	4
NC_010356	109	40	51
NC_003751	1	0	0
NC_003866	0	2	5
NC_015843	0	2	1
NC_010276	93	59	42
NC_010437	4	3	3
NC_010620	1	0	0
NC_003500	2	2	3
NC_010759	1	0	1
NC_010760	0	2	2
NC_010761	2	0	0
NC_006269	2	0	1
NC_005997	1	0	0
NC_003323	1	6	4
NC_001488	2	5	3
NC_009448	1	0	1
NC_010490	2	1	0
NC_010491	0	1	1
NC_009550	1	2	5
NC_009535	1	2	0
NC_009644	1	1	4
NC_009030	3	1	3
NC_010737	3	3	3
NC_010738	5	4	1
NC_012798	1	0	0
NC_005234	1	0	0
NC_005233	1	0	0
NC_001661	7	5	4
NC_010746	1	0	0
NC_010747	0	1	1
NC_010748	0	1	1
NC_010750	0	1	1
NC_010753	0	1	1
NC_014740	2	2	2
NC_014741	1	1	0
NC_014742	0	1	2
NC_012482	1	2	1
NC_004060	1	3	4
NC_011345	118	39	45
NC_011346	2	1	4
NC_011347	2	1	0
NC_011349	1	1	0
NC_003734	1	0	0
NC_003898	3	0	3
NC_002555	2	1	3
NC_001491	51	44	29
NC_003015	0	1	2
NC_000936	3	2	5
NC_004809	3	2	1
NC_007592	0	1	1
NC_007589	1	0	0
NC_010569	1	0	0
NC_004220	1	0	0
NC_003549	1	1	0
NC_003622	1	0	0
NC_004063	2	0	1
NC_003545	0	1	1
NC_003544	1	0	0
NC_013414	3	1	4
NC_007619	0	2	1
NC_007656	0	1	1
NC_007658	0	1	1
NC_007659	0	1	1
NC_007660	0	2	1
NC_007664	1	0	1
NC_007665	0	1	1
NC_004014	2	2	1
NC_004724	5	4	3
NC_003811	1	2	2
NC_004090	3	1	3
NC_011539	1	1	2
NC_011583	2	1	4
NC_004824	4	0	2
NC_004825	1	2	1
NC_005031	2	2	4
NC_011423	74	39	47
NC_003840	0	2	1
NC_003482	0	2	1
NC_001793	1	0	1
NC_003626	1	1	0
NC_004039	1	0	1
NC_007553	1	0	0
NC_007554	0	1	1
NC_007666	1	0	0
NC_007668	0	1	1
NC_007669	1	0	0
NC_007671	1	0	0
NC_007415	1	0	0
NC_012636	1	1	2
NC_011503	0	1	1
NC_011504	0	1	1
NC_011506	0	1	1
NC_011508	0	1	1
NC_011509	0	1	1
NC_003491	2	2	4
NC_002634	1	1	1
NC_007017	1	4	5
NC_001486	0	2	4
NC_007150	5	3	2
NC_003844	0	2	1
NC_007067	1	1	0
NC_006948	2	2	3
NC_007748	1	0	0
NC_007754	0	1	1
NC_007756	0	1	1
NC_007742	1	0	0
NC_007743	0	1	1
NC_007746	1	0	0
NC_007747	0	1	1
NC_013103	1	0	0
NC_008171	1	0	0
NC_004210	0	1	1
NC_005223	0	1	1
NC_002058	1	1	0
NC_003224	0	1	2
NC_003805	3	1	1
NC_004515	1	0	0
NC_002194	5	0	3
NC_011510	0	1	1
NC_017085	1	4	4
NC_017714	9	2	2
NC_017716	4	3	4
NC_016660	1	2	5
NC_007018	2	2	0
NC_006555	1	2	2
NC_003821	1	2	4
NC_004909	1	0	0
NC_004910	0	1	1
NC_004912	1	0	0
NC_007030	1	7	2
NC_007031	2	8	1
NC_007032	3	8	0
NC_007033	1	10	2
NC_007040	0	16	1
NC_007041	2	14	0
NC_007028	1	3	1
NC_014977	0	1	1
NC_005497	1	2	0
NC_002049	1	3	1
NC_002358	2	2	1
NC_008872	1	3	1
NC_002657	1	0	0
NC_001593	3	7	4
NC_016403	1	1	0
NC_016404	1	3	4
NC_017084	0	2	2
NC_017091	1	1	2
NC_007376	1	0	1
NC_007377	1	1	1
NC_007375	1	0	1
NC_004051	0	1	1
NC_007357	0	1	1
NC_007359	1	0	1
NC_005977	1	0	0
NC_008039	0	1	1
NC_008178	0	1	1
NC_008179	1	0	0
NC_006567	0	1	2
NC_007563	1	1	0
NC_003562	1	0	0
NC_007222	1	0	0
NC_013415	2	0	0
NC_013455	2	2	1
NC_010754	1	0	0
NC_005237	1	0	0
NC_001545	2	0	0
NC_002532	5	2	5
NC_012485	2	4	5
NC_012486	3	2	4
NC_016405	1	0	0
NC_015785	7	0	3
NC_015936	1	1	0
NC_007360	0	1	1
NC_007364	0	1	2
NC_007366	0	1	1
NC_007367	1	1	1
NC_007368	0	1	1
NC_007369	0	1	1
NC_013774	0	2	2
NC_007561	1	0	0
NC_007564	1	0	0
NC_007565	0	1	1
NC_007568	1	0	0
NC_007026	2	0	0
NC_007027	1	0	0
NC_007193	3	1	3
NC_016962	1	2	2
NC_014075	1	3	3
NC_014096	1	3	1
NC_009243	1	0	0
NC_004751	3	3	4
NC_002198	2	2	5
NC_007370	0	1	2
NC_007454	8	1	3
NC_007020	4	2	3
NC_002633	2	3	1
NC_006950	1	0	2
NC_001933	2	2	0
NC_013802	0	3	1
NC_008393	0	3	2
NC_006964	1	1	0
NC_006965	1	1	0
NC_007433	0	2	3
NC_008524	1	1	0
NC_008706	2	0	0
NC_007447	5	2	1
NC_010984	0	1	1
NC_010618	2	0	4
NC_010351	1	3	0
NC_010349	0	1	1
NC_014593	1	1	1
NC_014743	0	4	5
NC_003460	4	4	6
NC_004173	6	0	0
NC_004175	4	4	1
NC_003688	2	2	5
NC_003743	2	2	5
NC_001696	3	1	2
NC_001729	2	2	0
NC_002023	0	1	1
NC_002019	0	1	1
NC_002017	0	1	1
NC_008707	1	1	1
NC_008292	2	2	4
NC_008734	0	1	1
NC_008735	0	1	1
NC_008184	2	3	5
NC_011310	3	2	3
NC_008844	0	2	0
NC_008865	0	1	0
NC_008931	0	6	0
NC_009527	4	1	1
NC_001929	2	2	0
NC_000870	1	1	2
NC_004071	1	2	5
NC_005330	2	2	3
NC_004169	1	0	0
NC_003776	2	0	0
NC_003824	1	1	1
NC_003833	1	0	0
NC_003834	1	1	1
NC_003835	2	0	0
NC_003857	1	2	1
NC_003872	1	0	0
NC_003874	2	0	0
NC_009011	102	39	41
NC_009088	2	2	4
NC_004286	2	4	5
NC_004288	2	2	1
NC_004363	1	0	0
NC_004364	1	2	1
NC_001407	0	5	4
NC_003882	0	1	0
NC_004006	2	0	0
NC_004007	1	1	0
NC_004177	0	1	1
NC_004181	0	1	1
NC_004182	0	1	1
NC_004183	0	1	1
NC_004184	0	1	1
NC_006051	1	1	1
NC_007737	0	1	1
NC_008056	1	3	1
NC_003761	0	1	1
NC_002700	2	1	2
NC_004423	0	2	2
NC_003642	1	0	0
NC_001815	1	5	6
NC_004186	0	1	1
NC_004187	0	1	1
NC_004191	1	1	0
NC_004212	1	0	0
NC_004213	0	1	1
NC_004214	1	0	0
NC_004292	0	3	2
NC_004293	0	2	2
NC_011555	1	2	1
NC_004559	1	3	1
NC_004558	2	0	4
NC_003643	1	0	0
NC_004450	3	0	0
NC_004541	2	1	1
NC_004752	1	0	1
NC_001982	1	0	1
NC_002561	0	2	0
NC_003542	2	0	0
NC_004188	0	1	1
NC_005097	1	1	0
NC_008300	1	4	1
NC_004158	0	1	1
NC_005236	1	0	0
NC_003832	0	1	1
NC_003841	2	0	0
NC_003843	0	2	2
NC_003569	0	1	1
NC_008304	2	1	2
NC_009450	1	2	0
NC_004294	1	1	1
NC_004613	2	2	4
NC_001549	0	7	6
NC_004647	2	1	4
NC_005996	0	1	1
NC_006020	1	0	0
NC_006021	1	0	0
NC_005978	1	0	0
NC_005979	1	1	0
NC_005980	1	0	0
NC_002037	1	0	1
NC_007241	0	2	1
NC_010732	2	2	5
NC_003287	6	3	4
NC_010619	0	1	1
NC_010711	0	2	3
NC_004648	2	2	4
NC_004657	1	3	4
NC_002363	7	2	1
NC_001278	2	1	0
NC_002526	6	3	6
NC_002598	1	3	5
NC_001558	0	1	0
NC_002161	3	4	3
NC_013105	1	0	0
NC_013106	0	1	1
NC_013108	0	1	1
NC_013109	1	0	0
NC_013110	1	1	0
NC_013111	1	0	0
NC_013112	1	0	0
NC_011052	1	2	5
NC_005965	1	1	1
NC_004675	1	3	4
NC_007585	0	1	1
NC_007583	0	1	1
NC_001803	4	9	6
NC_006430	7	1	1
NC_001574	1	1	4
NC_005065	5	5	5
NC_001628	3	0	1
NC_013113	0	2	1
NC_012754	0	1	1
NC_013117	5	3	3
NC_006006	0	1	1
NC_003557	2	3	4
NC_002063	2	1	1
NC_007999	0	22	0
NC_006503	0	1	1
NC_004199	1	0	0
NC_005903	0	1	2
NC_008374	2	0	4
NC_008373	2	0	4
NC_004736	9	5	4
NC_003634	2	0	1
NC_003673	1	0	0
NC_004778	110	38	36
NC_006956	0	2	0
NC_006957	0	1	0
NC_004211	0	1	1
NC_004217	1	0	0
NC_004218	1	0	0
NC_013133	1	1	1
NC_013134	2	1	1
NC_003741	1	0	0
NC_001469	2	2	3
NC_001837	0	2	1
NC_001899	2	3	5
NC_001946	3	1	0
NC_001954	6	6	4
NC_001977	1	1	2
NC_001987	48	27	23
NC_014510	1	2	4
NC_014511	0	1	1
NC_014512	1	0	0
NC_001981	1	0	0
NC_002180	4	1	2
NC_001792	0	2	2
NC_002041	1	2	2
NC_001466	0	5	5
NC_001484	0	1	4
NC_014513	0	1	1
NC_014514	0	1	1
NC_014517	1	0	0
NC_014518	0	1	1
NC_014519	0	1	1
NC_014520	1	1	1
NC_014522	0	1	1
NC_015784	3	1	0
NC_001513	2	0	1
NC_001633	2	2	2
NC_001652	4	2	2
NC_001782	0	2	1
NC_001962	109	28	34
NC_001964	1	1	1
NC_000903	6	1	0
NC_002206	1	0	0
NC_014525	1	0	0
NC_014526	0	1	1
NC_014528	0	1	1
NC_014529	0	1	1
NC_014530	0	1	2
NC_014531	1	0	0
NC_000960	1	2	0
NC_002064	1	1	2
NC_002543	3	1	3
NC_002551	3	0	0
NC_002562	0	1	0
NC_002564	0	1	0
AC_000005	21	12	14
AC_000008	18	19	18
NC_001405	17	19	20
NC_003814	1	0	0
NC_014464	1	2	0
NC_002565	0	1	1
NC_002567	0	1	0
NC_001403	1	0	0
NC_001963	1	1	1
NC_002563	0	1	0
NC_002042	1	2	2
NC_009612	0	2	2
NC_014542	2	2	4
NC_002557	0	2	0
NC_003378	3	5	1
NC_002201	1	8	4
NC_003471	0	1	1
NC_003502	1	3	0
NC_003531	1	1	0
NC_010538	4	1	2
NC_014546	3	2	1
NC_003535	2	2	4
NC_003538	0	1	0
NC_003668	2	4	3
NC_003671	1	1	1
NC_003682	0	1	0
NC_003683	0	1	0
NC_003723	1	2	1
NC_003749	1	0	0
NC_011500	0	1	1
NC_003543	1	0	0
NC_003601	1	2	1
NC_003756	3	0	1
NC_003757	0	1	1
NC_003771	1	0	1
NC_003783	0	2	2
NC_003784	1	3	1
NC_003802	1	0	0
NC_003822	0	4	4
NC_015070	0	3	2
NC_012698	1	0	1
NC_014790	0	2	1
NC_005137	115	38	34
NC_007542	1	0	0
NC_008038	2	0	0
NC_001918	1	0	0
NC_007524	0	1	1
NC_007525	0	2	1
NC_007526	1	0	0
NC_007528	0	1	1
NC_007529	0	1	1
NC_015469	0	1	1
NC_016144	5	9	4
NC_009241	0	2	1
NC_006507	0	1	1
NC_006508	0	1	1
NC_006498	0	1	2
NC_006497	0	2	2
NC_006501	0	1	1
NC_007986	0	10	0
NC_000883	1	4	5
NC_005227	1	0	1
NC_007189	6	7	1
NC_001409	1	2	2
NC_007815	2	2	0
NC_011535	2	2	3
NC_007903	1	1	1
NC_007154	0	1	1
NC_005947	1	0	0
NC_001524	5	4	10
NC_004442	1	1	3
NC_006064	1	0	0
NC_005283	5	2	2
NC_003983	1	1	0
NC_016152	1	1	1
NC_016153	1	1	1
NC_003839	0	2	1
NC_009559	0	3	1
NC_006558	1	2	2
NC_004422	1	3	2
NC_001818	2	2	3
NC_005875	0	1	0
NC_004733	0	2	1
NC_004651	2	0	4
NC_004192	2	0	4
NC_001875	105	44	47
NC_005285	2	3	3
NC_001339	3	1	2
NC_001554	3	1	2
NC_016155	0	3	3
NC_009560	0	2	1
NC_009562	0	2	1
NC_009891	1	1	0
NC_006451	0	1	0
NC_003347	1	1	3
NC_005148	0	2	3
NC_004144	0	2	1
NC_003608	2	2	5
NC_004068	3	3	3
NC_005343	4	1	2
NC_001812	2	2	3
NC_002792	1	3	3
NC_009520	1	0	0
NC_009521	1	1	0
NC_001542	2	4	3
NC_010305	2	1	4
NC_001564	1	1	0
NC_008180	1	0	0
NC_007674	1	0	0
NC_001619	4	2	3
NC_001591	2	4	4
NC_002816	95	49	48
NC_002817	1	2	5
NC_002981	2	1	4
NC_001458	3	5	4
NC_003113	1	0	0
NC_002169	88	63	51
NC_003534	2	3	0
NC_002560	0	1	0
NC_001921	6	1	1
NC_004221	1	1	0
NC_003397	1	0	1
NC_010346	1	0	0
NC_010347	1	1	0
NC_010348	1	1	0
NC_010352	2	2	1
NC_024779	2	1	0
NC_002691	0	2	1
NC_002701	0	2	2
NC_003102	99	44	42
NC_006150	99	126	124
NC_003369	2	3	4
NC_003375	4	1	2
NC_003451	0	1	1
NC_007372	1	0	1
NC_006572	1	1	1
NC_007221	0	1	1
NC_001826	47	42	33
NC_002468	3	1	4
NC_008779	1	2	3
NC_024781	6	4	1
NC_015783	0	4	0
NC_003452	0	1	1
NC_003453	1	1	1
NC_003487	4	1	2
NC_003497	0	1	1
NC_005092	1	0	0
NC_003697	0	1	1
NC_003702	0	1	1
NC_003703	0	1	1
NC_006433	1	0	0
NC_009002	0	7	1
NC_008867	2	2	0
NC_008884	1	5	0
NC_008900	0	7	2
NC_008930	1	5	0
NC_017099	0	1	1
NC_004054	0	3	1
NC_026432	1	1	1
NC_004042	1	1	3
NC_004764	1	5	7
NC_001648	0	3	5
NC_001605	3	4	3
NC_003199	1	3	5
NC_003867	1	2	4
NC_007990	0	14	0
NC_007992	0	11	0
NC_007993	0	16	0
NC_007994	0	17	0
NC_007996	0	19	0
NC_007998	0	16	0
NC_008000	0	29	0
NC_003020	0	1	1
NC_003021	0	1	1
NC_003018	1	0	0
NC_005032	2	1	4
NC_004750	2	5	6
NC_016758	0	1	1
NC_016759	0	1	1
NC_016757	0	1	1
NC_005029	0	1	2
NC_004906	0	1	2
NC_004907	1	1	1
NC_006632	1	0	0
NC_001595	2	6	4
NC_003700	0	1	1
NC_003059	0	12	0
NC_004035	0	1	2
NC_003665	0	4	2
NC_008824	0	1	2
NC_014598	0	1	1
NC_014600	1	0	1
NC_014601	0	1	1
NC_014603	1	0	0
NC_014604	0	1	1
NC_014605	0	1	1
NC_001937	1	1	1
NC_002047	1	4	1
NC_001934	1	2	3
NC_003890	1	0	0
NC_008001	0	30	0
NC_008002	0	28	0
NC_008005	0	13	0
NC_008008	0	11	0
NC_008003	0	30	1
NC_008007	0	28	2
NC_010701	0	2	2
NC_001330	5	3	5
NC_002014	5	4	5
NC_001366	1	2	2
NC_003023	1	0	0
NC_003016	1	0	0
NC_003025	1	0	0
NC_008236	3	0	3
NC_008514	2	4	4
NC_008237	0	2	1
NC_008516	4	2	1
NC_006495	0	1	1
NC_006506	0	1	1
NC_006505	1	0	0
NC_004120	1	0	0
NC_004650	4	0	2
NC_008731	1	0	0
NC_005176	1	0	0
NC_008955	3	4	0
NC_006320	0	1	1
NC_004612	2	1	0
NC_004662	1	2	1
NC_015411	0	1	1
NC_015412	0	1	1
NC_015414	0	2	1
NC_001480	1	1	2
NC_010706	1	0	0
NC_001702	1	3	1
NC_005975	4	2	2
NC_001402	1	0	0
NC_003852	1	3	3
NC_004106	2	2	2
NC_003019	0	1	1
NC_003024	1	0	0
NC_003848	1	0	0
NC_004198	1	0	0
NC_001369	2	1	0
NC_001461	1	1	0
NC_003793	0	9	13
NC_004301	2	2	2
NC_001420	5	1	6
NC_009001	1	6	0
NC_008958	1	6	1
NC_008959	2	3	1
NC_008960	2	5	0
NC_008962	2	3	1
NC_001936	2	2	2
NC_002046	1	2	4
NC_009605	2	2	0
NC_010700	2	0	0
NC_001647	2	2	1
NC_010253	1	1	1
NC_010743	1	0	0
NC_003847	1	1	1
NC_003884	1	0	0
NC_004043	1	2	1
NC_002766	2	3	4
NC_004099	2	1	3
NC_005844	2	3	4
NC_005881	105	69	22
NC_003412	2	0	0
NC_015415	0	2	1
NC_015413	2	0	0
NC_002018	0	1	1
NC_001493	51	54	39
NC_001508	2	0	0
NC_001523	3	5	6
NC_003779	1	2	1
NC_004714	1	1	1
NC_003355	2	2	2
NC_004995	2	1	3
NC_005846	1	1	1
NC_004690	84	31	41
NC_009244	0	1	1
NC_004204	1	0	0
NC_002025	2	0	0
NC_003664	1	2	4
NC_003648	1	0	0
NC_004625	1	2	5
NC_004630	1	2	1
NC_011062	2	1	1
NC_008964	1	2	0
NC_008966	1	6	3
NC_008969	2	7	0
NC_008970	1	8	0
NC_008972	1	9	1
NC_008973	1	4	2
NC_008977	0	7	1
NC_009250	0	1	1
NC_002190	1	3	2
NC_009609	1	0	0
NC_007588	0	1	1
NC_003809	2	0	0
NC_011592	1	4	3
NC_010391	35	19	17
NC_010392	38	16	20
NC_004362	0	2	1
NC_003759	0	1	1
NC_003758	0	1	1
NC_003769	1	0	0
NC_003650	1	1	0
NC_001531	2	6	6
NC_003499	4	1	2
NC_009246	1	0	0
NC_003468	1	0	0
NC_005848	1	0	0
NC_005849	2	0	0
NC_004108	0	1	1
NC_002692	2	2	2
NC_009896	1	0	1
NC_003722	2	0	4
NC_003550	1	0	3
NC_003623	0	1	2
NC_003694	1	1	0
NC_001365	0	9	12
NC_000874	2	3	4
NC_003638	0	1	1
NC_003640	0	1	1
NC_008978	0	7	1
NC_008981	0	10	1
NC_008983	0	9	2
NC_008984	3	6	3
NC_008986	2	4	1
NC_008988	4	5	1
NC_009640	6	2	3
NC_012212	1	1	1
NC_013020	2	0	0
NC_013035	5	1	2
NC_006496	0	1	1
NC_006647	1	3	4
NC_004656	2	1	0
NC_001984	2	0	0
NC_014397	0	1	1
NC_001600	1	3	3
NC_003660	0	1	1
NC_004765	4	5	3
NC_000940	0	2	2
NC_010756	2	0	0
NC_007339	3	1	3
NC_007533	1	0	0
NC_001505	2	3	3
NC_006263	2	2	0
NC_001618	1	1	1
NC_005775	0	1	1
NC_001598	4	4	4
NC_001497	5	2	2
NC_000869	1	1	6
NC_003644	1	0	0
NC_004100	2	1	0
NC_016769	1	2	0
NC_002328	2	0	0
NC_003746	4	3	3
NC_004015	1	2	3
NC_002195	0	3	3
NC_008793	4	0	2
NC_007679	3	1	2
NC_008989	3	4	1
NC_008991	3	3	1
NC_008993	0	12	4
NC_008995	2	6	2
NC_008996	3	5	1
NC_008998	3	11	5
NC_008999	0	6	1
NC_005080	0	2	2
