Genome	TP	FP	FN
NC_032902	0	1	2
NC_033331	0	1	2
NC_033054	0	1	1
NC_033015	0	1	3
NC_032905	0	1	1
NC_033326	0	1	3
NC_032912	0	1	1
NC_033320	0	1	1
NC_032881	0	2	1
NC_032944	0	1	6
NC_032891	0	2	2
NC_032870	0	1	1
NC_033249	1	0	1
NC_032915	0	1	2
NC_033305	0	2	2
NC_033014	0	1	1
NC_033260	0	1	2
NC_033254	1	1	2
NC_032736	0	1	2
NC_032745	1	1	1
NC_032757	0	1	2
NC_032778	0	1	1
NC_033224	0	1	2
NC_033216	0	2	3
NC_033132	0	1	2
NC_033233	0	2	2
NC_033140	0	2	3
NC_033179	0	1	3
NC_033121	0	1	3
NC_033105	0	1	3
NC_033311	0	1	1
NC_033312	0	1	1
NC_032738	1	0	1
NC_032766	0	1	2
NC_033232	0	1	3
NC_033071	1	0	3
NC_033206	0	1	1
NC_033243	0	1	1
NC_033050	0	1	2
NC_032771	0	1	1
NC_032985	0	1	1
NC_032752	0	1	1
NC_032993	0	1	1
NC_032748	0	1	1
NC_033136	0	1	1
NC_033238	0	1	1
NC_033087	0	3	2
NC_032770	0	1	1
NC_033040	0	1	1
NC_033210	0	1	1
NC_033108	0	1	1
NC_032776	0	1	1
NC_033190	0	2	2
NC_033227	0	2	2
NC_033160	0	1	2
NC_032831	0	1	2
NC_032733	0	1	2
NC_032768	0	3	2
NC_032884	1	1	2
NC_032782	1	2	2
NC_033231	0	2	3
NC_033263	0	1	3
NC_033207	0	3	2
NC_032731	0	2	3
NC_032741	0	1	3
NC_032775	0	2	2
NC_032949	0	1	2
NC_033023	0	1	2
NC_033426	0	1	1
NC_033443	0	2	3
NC_033417	0	2	3
NC_033450	0	1	1
NC_033435	0	3	2
NC_033446	0	1	2
NC_033425	0	2	3
NC_033421	0	1	8
NC_033452	0	1	2
NC_033436	0	3	5
NC_033419	0	1	1
NC_033428	0	1	2
NC_033422	1	1	1
NC_033434	0	2	2
NC_033427	0	2	3
NC_033439	0	2	3
NC_033420	0	3	2
NC_033433	1	2	2
NC_033430	0	2	2
NC_033431	0	2	3
NC_033476	1	0	0
NC_033477	1	0	0
NC_033494	0	1	1
NC_033495	0	1	1
NC_033496	0	1	1
NC_033466	0	2	2
NC_033468	0	1	2
NC_033481	0	1	2
NC_033491	0	1	2
NC_033457	0	1	3
NC_033473	0	1	1
NC_033460	0	1	2
NC_033475	0	1	1
NC_033470	0	1	1
NC_033482	0	1	1
NC_033480	0	1	2
NC_033488	0	1	1
NC_033458	0	1	1
NC_033459	0	1	1
NC_033469	0	2	4
NC_033487	0	1	2
NC_033461	0	3	8
NC_033486	0	1	1
NC_033462	0	1	1
NC_033553	0	6	14
NC_033554	0	1	6
NC_036609	0	1	2
NC_036586	0	2	3
NC_036592	1	1	2
NC_036589	1	0	2
NC_036603	1	0	0
NC_036600	0	1	1
NC_036585	0	1	1
NC_036583	0	1	3
NC_036606	0	1	2
NC_036597	0	1	1
NC_036599	0	1	2
NC_018506	0	1	1
NC_018504	10	26	107
NC_036616	0	1	1
NC_018519	0	2	10
NC_018577	0	2	4
NC_018576	0	1	4
NC_018572	0	1	1
NC_018571	0	1	7
NC_036803	0	1	7
NC_036877	0	1	2
NC_037052	0	1	4
NC_037056	0	1	1
NC_037058	1	1	4
NC_037051	0	1	1
NC_037063	0	1	5
NC_037065	0	1	5
NC_037068	0	1	5
NC_037066	0	1	5
NC_037064	0	2	6
NC_037062	0	1	3
NC_018615	1	1	2
NC_018616	0	1	8
NC_018613	0	1	2
NC_018702	0	3	3
NC_018668	0	1	1
NC_018703	1	0	1
NC_034524	1	0	0
NC_034520	0	1	0
NC_034521	0	1	0
NC_034510	0	1	0
NC_034562	0	1	0
NC_034561	0	1	0
NC_034555	0	1	1
NC_034547	0	1	2
NC_034548	0	2	5
NC_034385	0	1	1
NC_034386	0	1	1
NC_034398	0	1	1
NC_034405	0	1	1
NC_034406	0	1	1
NC_034455	0	2	14
NC_034476	0	1	2
NC_034496	1	0	1
NC_034491	0	1	1
NC_034497	0	1	1
NC_034483	0	1	1
NC_034482	0	1	1
NC_034463	0	1	1
NC_034446	29	37	40
NC_034502	0	1	0
NC_034503	0	1	0
NC_034494	0	1	0
NC_034443	1	1	5
NC_034451	0	1	6
NC_034448	1	3	10
NC_034450	2	0	8
NC_034567	0	2	3
NC_034630	1	0	4
NC_034618	7	29	179
NC_034622	0	2	6
NC_034835	0	1	1
NC_034836	0	1	5
NC_015301	0	1	1
NC_034972	2	2	7
NC_034976	0	3	6
NC_034971	0	1	1
NC_034975	0	2	2
NC_034978	0	1	3
NC_034970	0	2	8
NC_034968	0	2	6
NC_035110	0	2	2
NC_035071	0	3	1
NC_035111	0	2	3
NC_023547	1	1	1
NC_023586	12	1	4
NC_035115	0	3	2
NC_035116	1	2	3
NC_035112	1	2	3
NC_035113	0	2	4
NC_035117	7	34	65
NC_035118	0	1	1
NC_035127	0	5	10
NC_035134	0	1	2
NC_035139	0	1	2
NC_035138	0	1	2
NC_035185	0	1	3
NC_023628	0	1	1
NC_035432	0	1	1
NC_023627	0	2	1
NC_035182	0	1	1
NC_035183	0	1	1
NC_035197	0	1	3
NC_035200	0	2	2
NC_035201	0	2	5
NC_035198	0	2	1
NC_035205	0	2	5
NC_035202	0	2	5
NC_035186	1	3	3
NC_035190	0	1	5
NC_035209	0	1	2
NC_035187	0	1	1
NC_035206	0	1	1
NC_035189	1	0	1
NC_035221	0	1	1
NC_035220	0	1	2
NC_035219	1	0	1
NC_035214	0	1	1
NC_023634	1	0	1
NC_023631	0	2	3
NC_023632	0	3	3
NC_023629	1	1	2
NC_023630	0	2	3
NC_023636	0	3	3
NC_023637	0	1	1
NC_023638	1	0	0
NC_023676	0	1	1
NC_023674	0	2	3
NC_023675	0	1	3
NC_023677	13	50	64
NC_023673	0	2	4
NC_023684	1	0	0
NC_023685	1	0	0
NC_023681	61	39	98
NC_035674	0	2	2
NC_035675	0	1	2
NC_035758	0	5	3
NC_035471	0	3	2
NC_035454	0	1	2
NC_035481	0	3	6
NC_035487	0	1	6
NC_035452	0	1	5
NC_035472	0	2	5
NC_035473	0	1	6
NC_035451	0	2	7
NC_035458	0	1	1
NC_035459	0	1	1
NC_035477	0	1	2
NC_035465	0	7	9
NC_035461	0	1	1
NC_035484	0	1	2
NC_035483	0	1	1
NC_035474	0	2	2
NC_035486	1	0	0
NC_035485	1	0	0
NC_035467	0	3	3
NC_035466	0	2	3
NC_023680	0	1	2
NC_023760	1	3	9
NC_035798	0	2	2
NC_035797	0	34	0
NC_023763	0	1	2
NC_010429	4	6	3
NC_036468	0	3	1
NC_036469	1	0	0
NC_036470	1	0	0
NC_036471	1	0	0
NC_036474	1	0	0
NC_036476	0	1	1
NC_036477	0	1	1
NC_036475	1	0	0
NC_018710	0	1	2
NC_018716	0	2	5
NC_018717	0	1	5
NC_018833	0	1	1
NC_018862	1	2	4
NC_018858	0	4	8
NC_018864	0	1	1
NC_018869	0	1	1
NC_018871	0	4	9
NC_018875	44	35	88
NC_018874	30	57	88
NC_019025	0	1	5
NC_019027	0	2	3
NC_019028	0	1	3
NC_019026	0	2	3
NC_019031	0	1	1
NC_019029	0	1	2
NC_019035	0	1	5
NC_019415	0	1	1
NC_019409	0	1	1
NC_019412	0	1	2
NC_037306	0	1	5
NC_023813	0	1	1
NC_023818	0	1	1
NC_023820	0	1	1
NC_023819	0	1	1
NC_023816	1	0	0
NC_023766	0	1	2
NC_023843	1	2	2
NC_023844	0	3	2
NC_023842	0	1	3
NC_023850	0	1	3
NC_023851	0	1	4
NC_023849	0	2	7
NC_023854	0	2	2
NC_023861	0	1	1
NC_023860	0	1	2
NC_023858	0	1	1
NC_023870	1	1	3
NC_023868	0	1	2
NC_023876	0	1	1
NC_023878	0	1	2
NC_023877	0	1	2
NC_023874	0	1	2
NC_023884	1	0	1
NC_023879	0	2	2
NC_023883	0	2	2
NC_023886	0	1	2
NC_023887	1	1	1
NC_023888	0	1	4
NC_023873	0	1	7
NC_023894	0	1	7
NC_023891	0	1	7
NC_023892	0	1	6
NC_023983	0	2	2
NC_037655	0	2	3
NC_023987	0	1	1
NC_023986	0	1	6
NC_023984	0	1	1
NC_024012	0	1	5
NC_024017	0	1	1
NC_024031	0	1	2
NC_024073	0	1	1
NC_017982	0	2	5
NC_024075	0	1	1
NC_024078	0	1	2
NC_024077	0	2	1
NC_019453	1	1	3
NC_019491	9	64	134
NC_019495	19	126	135
NC_019493	0	1	1
NC_019494	1	1	2
NC_019532	0	1	1
NC_019492	0	1	7
NC_019531	0	1	6
NC_019548	7	3	5
NC_019568	0	1	2
NC_019569	0	2	5
NC_019707	1	0	3
NC_019712	1	0	2
NC_024111	0	1	2
NC_024112	0	1	1
NC_034163	0	1	1
NC_034164	0	1	1
NC_034165	0	1	1
NC_034168	0	1	1
NC_034169	0	1	1
NC_034170	0	2	1
NC_034171	0	1	1
NC_034172	0	1	1
NC_034162	0	1	2
NC_034173	0	1	1
NC_024119	1	0	1
NC_024120	0	1	1
NC_024151	1	1	1
NC_019922	2	0	2
NC_019920	1	0	3
NC_019945	28	44	117
NC_020067	0	1	5
NC_020065	0	1	5
NC_020072	0	1	1
NC_020085	0	2	7
NC_024304	0	1	5
NC_024297	0	2	3
NC_024301	0	1	5
NC_024298	0	1	1
NC_024296	0	2	6
NC_024299	0	1	1
NC_024303	5	16	74
NC_024306	6	37	64
NC_020105	0	1	2
NC_020101	0	1	1
NC_020102	0	1	1
NC_020103	0	1	1
NC_020100	0	1	1
NC_017843	0	1	2
NC_020231	19	65	91
NC_020235	1	0	0
NC_020234	1	0	0
NC_020252	0	1	1
NC_020257	0	1	5
NC_020253	0	1	5
NC_020254	0	1	5
NC_020255	0	1	5
NC_020256	0	1	5
NC_024377	0	1	1
NC_024382	2	22	68
NC_024376	0	1	6
NC_024450	20	54	110
NC_024453	0	4	4
NC_024454	0	2	4
NC_024452	0	2	4
NC_020415	0	1	6
NC_020439	0	1	1
NC_020440	0	1	1
NC_020446	0	1	1
NC_020447	0	1	1
NC_020448	0	1	3
NC_020442	1	0	0
NC_020443	0	1	1
NC_020445	0	1	1
NC_020472	0	2	2
NC_020473	0	2	7
NC_020475	1	0	0
NC_020474	1	19	112
NC_020470	0	1	3
NC_024458	0	2	5
NC_024471	0	1	1
NC_024472	0	3	3
NC_024473	0	1	6
NC_024484	2	0	1
NC_024483	0	1	2
NC_024482	1	0	2
NC_024481	1	0	1
NC_024480	0	2	3
NC_024479	0	1	2
NC_024485	0	1	2
NC_024489	0	1	2
NC_024488	0	3	4
NC_024487	0	1	4
NC_024490	0	1	1
NC_024491	0	1	6
NC_024492	1	0	0
NC_024493	0	2	1
NC_024495	0	2	1
NC_024509	0	1	1
NC_024502	0	1	5
NC_024498	0	2	3
NC_020499	1	1	3
NC_020805	0	5	5
NC_020803	1	1	4
NC_020806	1	1	4
NC_020804	1	0	8
NC_020810	0	1	5
NC_024625	77	58	62
NC_024691	0	2	3
NC_024689	1	0	2
NC_024695	0	1	1
NC_024694	1	1	3
NC_024699	0	1	2
NC_024701	0	1	3
NC_024696	0	13	115
NC_024702	0	4	5
NC_024703	0	1	2
NC_020889	0	1	1
NC_020897	0	1	1
NC_020899	0	2	7
NC_020900	0	1	6
NC_020901	0	1	7
NC_020902	0	1	1
NC_020928	1	0	3
NC_020997	0	2	2
NC_021065	0	1	1
NC_024692	3	8	112
NC_024709	0	6	8
NC_024765	0	1	1
NC_024769	0	1	1
NC_024768	0	1	1
NC_024767	0	1	1
NC_024771	24	47	56
NC_024774	0	2	2
NC_024775	1	0	1
NC_024773	1	0	1
NC_024776	0	2	2
NC_024772	1	1	1
NC_024778	0	2	6
NC_021094	1	0	0
NC_021095	0	1	1
NC_021096	1	0	0
NC_021097	1	0	0
NC_021098	1	0	0
NC_021099	1	0	0
NC_021147	1	0	0
NC_021148	0	1	1
NC_021154	1	0	0
NC_021178	0	1	2
NC_021197	0	1	1
NC_021201	0	1	1
NC_021206	0	1	2
NC_021205	0	2	6
NC_021202	0	1	6
NC_021204	1	1	1
NC_021203	1	1	1
NC_021220	0	1	1
NC_021222	0	2	1
NC_021223	1	0	1
NC_021244	0	1	2
NC_024805	0	1	2
NC_024806	0	1	2
NC_024888	0	1	4
NC_024894	0	1	7
NC_024895	0	1	2
NC_024893	0	1	7
NC_024906	1	3	12
NC_024908	1	0	2
NC_024909	0	1	2
NC_021345	0	1	1
NC_021484	0	1	7
NC_021481	0	1	7
NC_021482	0	1	1
NC_021562	6	2	6
NC_021566	0	1	1
NC_021569	5	7	5
NC_021565	1	0	1
NC_021547	0	1	1
NC_021584	0	1	1
NC_021585	0	1	1
NC_021586	0	1	1
NC_021580	0	2	1
NC_021587	0	1	1
NC_025112	1	2	12
NC_025114	0	1	1
NC_025113	0	2	14
NC_021735	0	1	1
NC_021797	2	1	11
NC_021793	1	0	28
NC_021786	0	1	2
NC_021805	2	1	11
NC_021866	6	1	3
NC_021862	2	13	1
NC_025346	0	2	3
NC_025355	0	3	11
NC_025380	0	1	5
NC_025368	0	1	5
NC_025364	3	0	2
NC_025350	0	1	7
NC_025348	0	2	7
NC_025365	0	1	5
NC_025347	1	0	5
NC_021924	63	42	86
NC_021923	18	46	119
NC_022007	0	1	5
NC_022005	0	2	5
NC_022037	0	1	2
NC_022073	0	1	7
NC_022072	2	2	9
NC_022089	2	1	1
NC_025218	0	1	2
NC_025214	0	2	2
NC_025247	1	0	1
NC_025246	1	0	1
NC_025255	0	2	6
NC_025253	1	0	4
NC_025252	0	1	5
NC_025254	0	1	1
NC_025256	0	1	7
NC_025257	27	34	103
NC_025340	0	1	5
NC_025343	0	1	7
NC_025342	1	2	4
NC_025341	2	2	3
NC_025353	2	0	3
NC_025381	0	3	4
NC_025356	2	0	3
NC_025373	0	1	6
NC_025366	0	1	2
NC_025357	0	1	3
NC_025363	0	1	6
NC_025376	1	0	4
NC_025371	2	1	3
NC_025362	0	3	7
NC_025378	1	1	4
NC_022103	2	2	5
NC_022129	1	1	1
NC_025382	0	1	6
NC_025384	0	1	5
NC_025383	0	1	6
NC_025391	0	1	8
NC_025402	0	1	9
NC_025405	2	0	3
NC_025404	0	2	8
NC_025403	0	2	8
NC_025400	1	1	9
NC_025386	0	3	8
NC_025407	0	1	7
NC_025387	1	1	6
NC_025410	0	3	7
NC_025408	0	1	5
NC_025389	1	0	6
NC_025388	0	1	5
NC_025399	0	1	7
NC_025406	0	1	5
NC_025401	1	0	6
NC_022230	0	1	4
NC_022233	4	26	76
NC_022249	0	2	3
NC_022252	1	0	1
NC_022332	0	1	1
NC_022365	1	2	3
NC_025454	11	0	2
NC_025481	1	1	1
NC_025478	0	1	1
NC_025482	0	1	1
NC_025474	0	1	1
NC_022519	0	1	5
NC_025676	2	0	1
NC_025679	0	1	1
NC_025675	0	2	1
NC_025674	2	2	2
NC_025681	0	1	6
NC_025683	0	1	3
NC_025705	2	1	2
NC_025723	1	0	0
NC_025720	0	2	4
NC_025719	0	1	3
NC_025718	1	1	2
NC_025717	0	1	2
NC_025716	0	3	5
NC_025715	1	1	2
NC_025714	0	1	3
NC_025713	0	1	5
NC_025712	0	3	5
NC_025707	1	2	3
NC_025706	0	2	2
NC_025709	3	1	0
NC_025711	0	2	3
NC_025722	0	2	2
NC_025725	0	1	7
NC_025734	0	1	2
NC_025735	0	1	2
NC_025736	0	1	2
NC_025737	0	1	2
NC_025738	0	1	2
NC_025741	0	1	2
NC_025728	0	2	2
NC_025731	1	0	1
NC_025732	0	3	2
NC_025788	0	2	1
NC_025790	1	1	4
NC_025793	0	1	1
NC_025799	0	1	1
NC_025789	0	1	6
NC_025801	0	1	1
NC_025802	0	1	1
NC_025803	0	1	1
NC_025808	1	0	0
NC_025809	1	0	0
NC_025805	0	1	1
NC_025804	0	1	1
NC_025810	0	1	1
NC_025807	0	1	1
NC_025824	4	2	6
NC_025831	0	1	1
NC_025833	0	1	1
NC_025821	0	1	1
NC_025837	0	2	6
NC_025841	0	1	1
NC_025842	1	0	0
NC_025850	0	1	1
NC_025852	0	1	1
NC_025898	0	1	5
NC_025893	1	2	2
NC_025960	58	60	92
NC_025959	2	0	1
NC_025961	0	1	1
NC_025964	0	1	6
NC_025967	1	3	11
NC_026018	0	2	2
NC_026013	3	1	4
NC_026020	0	1	2
NC_026135	0	2	2
NC_026170	1	1	0
NC_026140	0	1	2
NC_026143	1	0	0
NC_026136	0	2	1
NC_026139	0	1	2
NC_026163	0	2	3
NC_026162	0	3	2
NC_026166	0	1	3
NC_026187	0	1	1
NC_022562	0	1	1
NC_022561	0	1	1
NC_022564	0	1	4
NC_026245	1	1	2
NC_026243	0	2	4
NC_026241	2	0	2
NC_026248	0	1	6
NC_026253	0	3	6
NC_026252	0	2	2
NC_026249	0	1	1
NC_026256	0	1	2
NC_026255	0	2	2
NC_026280	1	1	1
NC_026277	0	2	2
NC_026276	1	2	2
NC_026275	0	1	2
NC_026274	1	0	2
NC_026273	0	3	2
NC_026271	1	1	1
NC_026270	0	2	2
NC_026269	1	0	2
NC_026265	0	1	2
NC_026264	1	0	1
NC_026263	1	0	1
NC_026262	1	0	1
NC_026260	1	0	1
NC_026259	0	1	2
NC_026281	0	1	1
NC_026272	1	1	2
NC_026261	0	1	2
NC_026268	36	45	105
NC_026315	0	1	1
NC_026320	1	1	1
NC_026319	1	0	1
NC_026318	0	2	2
NC_026317	0	1	2
NC_026424	0	1	2
NC_026421	3	51	76
NC_026430	67	41	71
NC_022580	0	1	6
NC_022581	1	3	5
NC_022597	1	0	0
NC_022614	1	0	0
NC_022615	1	0	0
NC_022617	0	1	1
NC_022616	0	1	1
NC_022628	0	1	1
NC_022632	1	0	1
NC_022645	0	1	5
NC_022647	0	1	7
NC_022646	28	43	94
NC_026470	0	2	1
NC_026511	66	54	80
NC_026513	0	1	2
NC_026514	0	1	6
NC_026509	0	5	13
NC_022755	1	2	4
NC_022790	1	1	5
NC_022799	0	1	1
NC_022801	0	1	4
NC_022802	0	1	1
NC_022800	0	3	4
NC_026582	4	0	4
NC_026613	4	2	4
NC_026612	2	2	6
NC_026592	3	0	3
NC_026615	0	1	1
NC_026616	1	2	4
NC_026619	1	1	1
NC_026630	0	1	2
NC_026627	1	0	1
NC_026654	0	1	2
NC_026652	1	0	1
NC_026651	0	1	2
NC_026648	0	1	2
NC_026647	0	1	2
NC_026645	1	0	1
NC_026643	0	1	2
NC_026641	0	1	2
NC_026638	1	1	1
NC_026637	0	1	2
NC_026636	0	2	2
NC_026650	1	0	1
NC_026640	0	2	8
NC_026635	0	2	2
NC_026634	0	1	2
NC_026633	0	1	2
NC_026629	0	2	2
NC_026628	0	1	2
NC_026625	0	1	2
NC_026664	0	1	4
NC_026663	0	1	3
NC_026665	0	1	9
NC_026732	1	0	5
NC_026759	0	1	1
NC_026760	0	1	6
NC_026765	0	2	4
NC_026764	0	1	4
NC_022897	0	2	3
NC_022894	0	5	6
NC_022961	1	0	5
NC_022978	1	3	8
NC_004553	0	1	5
NC_023014	0	1	1
NC_023017	0	1	1
NC_023020	0	2	2
NC_026811	0	1	10
NC_026818	0	2	2
NC_026815	0	2	3
NC_026817	0	1	3
NC_026814	0	1	3
NC_026813	0	1	1
NC_026824	0	1	1
NC_026810	0	2	2
NC_026807	0	1	2
NC_026812	2	3	3
NC_023021	0	1	2
NC_023039	1	0	0
NC_023040	1	0	0
NC_023041	0	1	1
NC_023042	0	1	1
NC_023153	0	1	2
NC_023158	1	0	0
NC_023161	1	0	0
NC_026921	0	1	1
NC_017859	1	1	5
NC_023175	0	1	1
NC_023178	1	0	4
NC_023177	60	46	87
NC_023292	0	1	1
NC_026922	49	60	88
NC_027554	0	1	1
NC_027555	0	1	1
NC_027557	0	1	1
NC_027558	1	0	0
NC_027559	0	1	1
NC_027560	1	0	0
NC_027562	1	0	1
NC_001730	7	1	3
NC_036580	1	0	1
NC_018714	0	2	5
NC_032480	0	1	1
NC_036588	0	1	1
NC_023639	0	142	0
NC_008175	1	0	0
NC_012869	0	2	6
NC_015488	0	2	4
NC_015489	0	1	2
NC_008017	0	2	3
NC_008716	0	3	4
NC_015398	20	47	103
NC_003624	0	1	2
NC_003436	1	4	5
NC_004179	0	1	1
NC_011086	0	2	3
NC_011050	1	2	2
NC_004157	0	1	1
NC_003466	0	2	2
NC_007590	1	0	0
NC_003570	1	0	1
NC_010238	0	1	7
NC_010833	0	2	5
NC_003382	1	1	5
NC_004607	0	2	6
NC_001441	0	2	6
NC_009017	1	1	4
NC_009944	0	1	1
NC_009945	0	1	1
NC_008348	66	59	103
NC_001983	0	1	8
NC_002251	2	0	7
NC_011096	0	1	6
NC_011097	0	1	3
NC_001841	0	1	3
NC_001560	1	1	5
NC_004812	31	41	44
NC_006151	28	34	41
NC_007605	10	34	84
NC_010744	1	0	0
NC_008293	30	36	99
NC_011109	0	1	7
NC_003708	0	2	6
NC_001418	3	3	6
NC_001956	7	1	2
NC_003803	0	1	6
NC_002229	1	8	84
NC_002577	3	12	73
NC_003465	0	1	1
NC_002984	0	1	4
NC_016984	0	1	6
NC_007156	0	1	2
NC_008169	1	1	1
NC_006637	0	1	5
NC_003093	1	2	5
NC_003092	0	1	15
NC_001642	0	1	6
NC_005287	0	2	5
NC_016991	0	2	8
NC_008737	0	2	2
NC_001998	1	0	8
NC_001873	0	2	4
NC_003745	0	1	3
NC_004729	0	1	3
NC_006657	0	1	5
NC_007711	1	0	0
NC_006642	0	2	6
NC_006633	0	1	11
NC_003737	1	0	0
NC_003357	0	1	8
NC_003438	0	1	9
NC_003445	0	1	1
NC_003461	0	1	10
NC_016992	2	2	7
NC_016994	0	2	8
NC_016995	0	1	10
NC_016996	0	2	9
NC_005976	1	0	0
NC_006654	0	1	4
NC_006656	0	2	7
NC_014665	0	2	3
NC_004756	0	1	6
NC_007192	1	1	4
NC_008520	69	47	89
NC_008018	0	1	3
NC_008211	15	34	117
NC_008020	0	2	6
NC_009606	0	2	5
NC_006659	0	2	11
NC_006635	0	3	7
NC_006650	0	1	6
NC_014480	0	1	2
NC_004067	1	2	4
NC_003830	0	2	5
NC_001506	1	0	1
NC_016999	0	1	5
NC_008956	1	0	3
NC_006955	0	1	3
NC_008029	0	3	2
NC_003781	0	1	1
NC_006631	0	1	6
NC_001890	1	1	3
NC_006639	1	1	4
NC_006649	0	2	9
NC_005028	0	1	2
NC_001785	0	1	2
NC_017000	0	2	5
NC_017001	0	1	5
NC_010313	0	1	6
NC_008301	0	1	2
NC_010800	1	0	10
NC_008614	0	2	4
NC_006998	2	10	221
NC_006023	0	1	1
NC_006010	0	1	1
NC_003985	0	3	1
AC_000012	1	7	28
NC_003865	0	2	4
NC_005304	0	1	2
NC_003876	1	1	1
NC_003877	0	1	3
NC_003883	1	0	0
NC_003885	0	1	1
AC_000002	1	8	23
NC_005898	1	1	0
NC_005790	0	1	3
NC_003529	65	45	104
NC_003381	0	2	3
NC_004110	0	1	2
NC_014359	0	1	2
NC_014360	0	1	2
NC_013098	0	1	1
NC_014709	0	1	1
NC_014713	0	1	1
NC_014715	0	1	1
NC_010989	1	0	0
NC_010990	1	0	0
NC_010991	1	0	0
NC_014717	0	1	1
NC_013527	0	1	6
NC_010986	0	1	2
NC_014521	0	1	1
NC_008895	0	2	1
NC_008902	0	1	1
NC_008910	0	2	3
NC_008920	0	1	1
NC_006554	0	1	2
NC_013060	0	1	3
NC_008921	0	1	1
NC_007151	40	44	111
NC_005220	0	1	1
NC_009334	11	41	69
NC_006294	4	3	8
NC_007662	0	1	1
NC_012481	0	1	4
NC_009647	0	1	2
NC_009546	0	1	6
NC_009549	0	1	6
NC_003567	0	1	1
NC_013075	0	1	1
NC_009556	0	1	1
NC_007821	5	2	5
NC_007856	5	0	6
NC_006318	1	0	1
NC_007211	0	1	6
NC_012136	0	1	2
NC_008375	1	0	1
NC_007653	29	34	46
NC_016998	0	2	5
NC_009010	1	1	2
NC_008586	29	33	97
NC_004666	0	1	7
NC_007757	0	1	1
NC_012437	0	1	3
NC_008552	0	1	6
NC_008210	46	74	101
NC_008840	1	0	0
NC_008842	0	1	1
NC_008854	0	1	1
NC_008858	0	1	1
NC_008861	1	0	0
NC_008863	0	1	1
NC_008866	0	1	2
NC_008873	0	1	1
NC_017824	0	2	2
NC_017826	6	29	75
NC_017828	0	2	4
NC_017823	0	2	4
NC_008876	0	1	1
NC_008889	1	0	0
NC_008890	0	1	1
NC_014609	1	0	1
NC_016136	1	0	6
NC_009731	0	1	1
NC_004807	0	1	2
NC_011639	0	1	10
NC_006273	43	82	126
NC_011644	11	27	69
NC_016142	0	1	3
NC_016143	0	2	4
NC_026435	0	1	1
NC_026437	0	1	2
NC_005807	0	1	6
NC_010745	0	1	1
NC_004638	0	1	5
NC_004306	3	5	12
NC_009489	0	1	9
NC_005948	6	4	1
NC_003731	0	1	2
NC_002306	1	3	8
NC_001414	0	2	6
NC_012868	7	1	4
NC_002034	0	1	1
NC_015692	1	1	5
NC_001753	0	2	5
NC_001359	0	1	5
NC_001931	0	1	4
NC_005302	0	1	1
NC_003514	0	1	1
NC_002187	0	1	6
NC_003012	0	1	1
NC_003009	0	1	1
NC_004016	0	2	2
NC_010294	0	1	5
NC_007383	39	37	106
NC_004044	0	2	6
NC_001786	0	2	4
NC_001932	0	1	8
AC_000007	7	8	29
NC_001539	0	1	3
NC_010714	0	1	2
NC_010591	0	1	1
NC_010667	0	1	1
NC_002351	0	3	3
NC_002359	0	3	3
NC_002160	0	3	7
NC_015706	0	2	5
NC_015718	0	1	3
NC_009892	0	2	5
NC_010739	0	1	5
NC_002531	3	14	68
NC_001439	0	1	6
NC_005635	0	3	6
NC_011616	56	54	91
NC_013461	0	2	1
NC_001556	0	1	4
NC_009536	0	1	2
NC_012561	0	3	3
NC_008585	1	4	9
NC_004145	0	1	1
NC_003820	1	2	4
NC_010704	0	1	1
NC_001828	0	2	4
NC_005136	0	1	2
NC_006007	0	1	1
NC_002356	0	2	4
NC_003300	4	2	2
NC_003299	4	2	3
NC_003301	5	1	1
NC_008850	0	1	0
NC_003379	0	3	4
NC_001746	0	2	3
NC_003327	2	5	12
NC_006012	0	1	1
NC_004146	1	0	2
NC_006358	0	1	5
NC_003619	1	0	1
NC_005818	0	1	1
NC_008915	0	1	0
NC_008929	0	1	0
NC_001641	0	1	2
NC_001868	1	1	3
NC_005074	0	1	2
NC_005850	0	1	5
NC_005851	0	1	2
NC_012639	36	46	103
NC_009947	0	1	1
NC_003548	0	1	1
NC_003501	0	1	2
NC_007290	0	1	6
NC_007744	0	1	1
NC_007638	1	1	5
NC_014823	1	1	1
NC_008990	0	1	4
NC_001780	1	1	7
NC_001990	0	2	2
NC_005084	0	3	8
NC_005046	0	1	1
NC_023812	0	3	2
NC_004828	0	2	2
NC_008040	1	0	1
NC_008041	0	1	1
NC_003498	1	0	5
NC_004121	1	0	0
NC_003554	2	0	5
NC_016417	0	2	6
NC_011181	0	2	4
NC_004581	0	1	2
NC_003633	0	2	4
NC_011182	0	2	2
NC_002615	0	1	2
NC_003512	0	1	3
NC_001625	0	1	5
NC_002026	0	1	1
NC_002027	1	0	0
NC_008172	0	1	1
NC_008176	0	1	1
NC_004047	0	1	2
NC_001836	0	1	8
NC_001768	0	1	2
NC_003483	0	1	2
NC_007729	0	1	5
NC_006942	0	1	6
NC_002990	0	1	2
NC_003004	0	1	1
NC_010647	0	2	5
NC_003433	1	2	2
NC_003791	0	1	1
NC_006024	0	1	1
NC_005174	0	1	1
NC_010590	0	1	2
NC_012492	0	1	7
NC_012484	0	1	2
NC_005219	0	1	1
NC_003418	0	1	7
NC_011919	1	1	6
NC_011702	1	0	6
NC_015220	0	2	3
NC_001634	1	0	3
NC_006643	1	0	2
NC_004296	0	1	2
