Genome	TP	FP	FN
NC_021926	0	1	5
NC_021923	56	39	81
NC_021930	0	1	7
NC_021928	1	0	6
NC_022002	1	1	5
NC_022007	0	2	5
NC_022008	2	0	0
NC_022003	1	1	1
NC_022005	0	2	5
NC_022006	0	1	1
NC_022004	1	0	0
NC_022037	1	0	1
NC_022038	0	1	1
NC_022039	1	0	0
NC_022073	1	1	6
NC_022072	1	2	10
NC_022089	2	1	1
NC_025218	1	1	1
NC_025216	0	1	1
NC_025215	1	0	2
NC_025244	1	0	0
NC_025219	0	1	0
NC_025214	0	2	2
NC_025247	1	0	1
NC_025246	1	1	1
NC_025250	0	1	1
NC_025251	2	1	3
NC_025255	1	2	5
NC_025253	2	2	3
NC_025252	1	1	4
NC_025254	1	0	0
NC_025256	1	2	6
NC_025257	41	30	89
NC_025259	1	0	5
NC_025265	1	0	5
NC_025266	0	1	2
NC_025340	0	3	5
NC_025343	0	1	7
NC_025342	4	1	1
NC_025341	4	1	1
NC_025353	4	1	1
NC_025345	1	2	5
NC_025360	1	3	8
NC_025358	1	3	9
NC_025377	2	3	3
NC_025381	1	1	3
NC_025356	1	3	4
NC_025373	0	4	6
NC_025367	1	1	0
NC_025366	0	1	2
NC_025357	1	1	2
NC_025363	0	2	6
NC_025376	0	2	5
NC_025371	2	2	3
NC_025362	2	2	5
NC_025351	1	3	6
NC_025378	2	2	3
NC_022095	1	2	5
NC_022103	0	2	7
NC_022104	2	0	1
NC_022127	1	0	0
NC_022128	0	1	2
NC_022129	2	0	0
NC_025359	3	1	2
NC_025352	1	2	8
NC_025382	1	3	5
NC_025384	1	2	4
NC_025383	4	0	2
NC_025385	5	0	0
NC_025391	3	1	5
NC_025411	1	1	2
NC_025402	2	2	7
NC_025405	3	1	2
NC_025404	0	4	8
NC_025403	1	3	7
NC_025400	1	3	9
NC_025386	0	4	8
NC_025407	1	2	6
NC_025387	3	1	4
NC_025410	1	3	6
NC_025397	1	4	8
NC_025408	1	2	4
NC_025390	2	2	4
NC_025389	5	2	2
NC_025388	0	2	5
NC_025399	1	2	6
NC_025394	1	3	4
NC_025396	1	3	8
NC_025406	3	1	2
NC_025401	3	1	4
NC_025395	0	1	6
NC_025393	0	2	6
NC_022229	1	1	6
NC_022230	0	2	4
NC_022233	13	33	67
NC_022249	0	1	3
NC_022250	1	0	0
NC_022251	0	1	1
NC_022252	1	0	1
NC_022253	0	1	8
NC_022332	1	0	0
NC_022365	0	1	4
NC_025454	5	4	8
NC_025432	1	0	0
NC_025435	2	2	4
NC_025468	1	0	2
NC_025477	1	0	0
NC_025481	0	1	2
NC_025478	1	0	0
NC_025482	1	0	0
NC_025483	0	1	1
NC_025480	1	1	1
NC_025469	0	1	3
NC_025474	0	1	1
NC_025475	0	1	4
NC_025485	0	1	1
NC_025486	1	0	0
NC_025487	1	0	0
NC_025488	0	1	1
NC_025489	1	0	0
NC_025490	1	0	0
NC_025491	0	1	1
NC_025493	0	1	1
NC_025492	1	0	0
NC_022373	0	2	7
NC_022517	1	1	2
NC_022518	0	1	1
NC_022519	1	2	4
NC_025680	2	0	4
NC_025676	0	1	3
NC_025677	0	1	1
NC_025679	0	1	1
NC_025675	1	0	0
NC_025674	2	2	2
NC_025681	2	0	4
NC_025682	1	2	4
NC_025684	1	0	2
NC_025683	1	0	2
NC_025705	0	2	4
NC_025710	0	1	3
NC_025724	0	2	3
NC_025723	1	0	0
NC_025720	1	1	3
NC_025719	0	1	3
NC_025718	0	2	3
NC_025717	0	2	2
NC_025716	0	3	5
NC_025715	0	3	3
NC_025714	0	1	3
NC_025713	1	1	4
NC_025712	1	1	4
NC_025707	3	2	1
NC_025708	0	2	2
NC_025706	0	2	2
NC_025709	1	2	2
NC_025711	2	0	1
NC_025722	1	1	1
NC_025725	2	0	5
NC_025733	1	1	1
NC_025734	1	1	1
NC_025735	1	1	1
NC_025736	0	1	2
NC_025737	0	2	2
NC_025738	1	0	1
NC_025741	1	0	1
NC_025728	1	1	1
NC_025729	1	1	1
NC_025730	1	0	1
NC_025731	1	1	1
NC_025732	1	0	1
NC_025727	0	1	2
NC_025726	1	1	2
NC_025788	0	1	1
NC_025790	0	2	5
NC_025792	0	1	2
NC_025793	0	1	1
NC_025794	0	1	1
NC_025795	1	0	0
NC_025796	1	0	0
NC_025797	1	0	0
NC_025798	1	0	0
NC_025799	0	1	1
NC_025789	1	1	5
NC_025801	0	1	1
NC_025802	1	0	0
NC_025803	0	1	1
NC_025808	0	1	1
NC_025805	0	1	1
NC_025804	0	1	1
NC_025810	1	0	0
NC_025807	0	1	1
NC_025800	0	1	5
NC_025811	0	2	6
NC_025824	0	1	10
NC_025831	0	1	1
NC_025832	1	0	0
NC_025833	1	0	0
NC_025821	0	1	1
NC_025825	0	1	5
NC_025835	0	1	1
NC_025834	1	1	3
NC_025837	1	2	5
NC_025838	0	1	1
NC_025840	1	0	0
NC_025841	1	0	0
NC_025842	1	0	0
NC_025843	0	1	1
NC_025845	1	0	0
NC_025846	0	1	1
NC_025847	0	1	1
NC_025848	1	0	0
NC_025850	1	0	0
NC_025852	1	0	0
NC_025851	1	0	0
NC_025844	1	0	0
NC_025849	0	1	1
NC_025853	1	0	0
NC_025839	1	0	0
NC_025836	0	1	1
NC_025899	1	0	4
NC_025889	2	0	0
NC_025898	1	1	4
NC_025894	1	1	4
NC_025893	1	2	2
NC_025895	1	1	5
NC_025891	0	1	2
NC_025890	0	1	1
NC_025960	65	47	85
NC_025959	1	1	2
NC_025961	1	0	0
NC_025964	1	1	5
NC_025965	1	2	1
NC_025966	1	0	2
NC_025967	1	2	11
NC_026018	1	0	1
NC_026019	0	1	2
NC_026012	2	0	3
NC_026013	1	2	6
NC_026020	0	1	2
NC_026135	1	1	1
NC_026161	1	1	2
NC_026170	1	0	0
NC_026141	0	2	5
NC_026138	0	1	1
NC_026144	2	0	1
NC_026140	0	2	2
NC_026143	1	0	0
NC_026136	0	1	1
NC_026139	0	1	2
NC_026163	1	1	2
NC_026162	1	0	1
NC_026164	2	0	1
NC_026165	1	0	2
NC_026166	2	0	1
NC_026169	2	0	1
NC_026167	1	1	2
NC_026187	1	0	0
NC_022554	0	1	1
NC_022555	0	1	1
NC_022556	0	1	1
NC_022557	1	0	0
NC_022558	1	0	0
NC_022560	1	0	0
NC_022562	1	0	0
NC_022559	1	0	0
NC_022561	1	0	0
NC_022553	1	0	0
NC_022564	1	1	3
NC_026244	1	1	3
NC_026245	1	1	2
NC_026243	1	1	3
NC_026241	1	1	3
NC_026238	1	1	4
NC_026240	0	1	5
NC_026239	2	1	3
NC_026246	1	1	1
NC_026247	0	1	2
NC_026248	1	1	5
NC_026253	1	1	5
NC_026252	0	1	2
NC_026250	1	0	0
NC_026249	1	0	0
NC_026251	0	1	2
NC_026256	1	1	1
NC_026255	1	1	1
NC_026280	1	1	1
NC_026279	0	1	2
NC_026278	1	1	1
NC_026277	2	0	0
NC_026276	1	1	2
NC_026275	1	1	1
NC_026274	1	1	2
NC_026273	1	2	1
NC_026271	1	1	1
NC_026270	1	2	1
NC_026269	0	1	3
NC_026267	1	1	1
NC_026266	1	0	1
NC_026265	1	1	1
NC_026264	1	2	1
NC_026263	1	0	1
NC_026262	2	0	0
NC_026260	1	1	1
NC_026259	2	0	0
NC_026258	1	1	1
NC_026257	1	0	1
NC_026254	1	0	1
NC_026281	1	0	0
NC_026282	1	0	0
NC_026272	1	1	2
NC_026261	0	2	2
NC_026268	52	51	89
NC_026316	1	0	0
NC_026315	0	1	1
NC_026320	0	2	2
NC_026319	1	1	1
NC_026318	0	1	2
NC_026317	0	2	2
NC_026422	0	1	1
NC_026423	1	0	1
NC_026424	1	0	1
NC_026426	1	0	0
NC_026428	0	1	2
NC_026425	1	0	0
NC_026421	19	31	60
NC_026430	46	44	92
NC_022580	1	2	5
NC_022581	2	2	4
NC_022586	0	3	6
NC_022595	0	1	1
NC_022596	0	1	1
NC_022597	1	0	0
NC_022611	0	1	1
NC_022614	1	0	0
NC_022615	1	0	0
NC_022617	1	0	0
NC_022616	1	0	0
NC_022620	0	1	1
NC_022623	1	0	0
NC_022626	1	0	0
NC_022627	1	0	0
NC_022628	1	0	0
NC_022629	1	0	0
NC_022624	1	0	0
NC_022621	1	0	0
NC_022622	1	0	0
NC_022625	1	0	0
NC_022630	0	1	1
NC_022632	1	0	1
NC_022644	0	2	2
NC_022645	0	1	5
NC_022647	0	1	7
NC_022646	42	31	80
NC_026470	0	1	1
NC_026473	1	1	4
NC_026472	1	0	3
NC_026508	0	1	2
NC_026511	47	53	99
NC_026513	0	1	2
NC_026514	1	1	5
NC_026512	0	2	2
NC_026509	0	2	13
NC_022745	1	0	0
NC_022748	0	3	5
NC_022755	3	1	2
NC_022787	0	2	6
NC_022789	1	0	2
NC_022790	0	1	6
NC_022799	1	0	0
NC_022798	1	0	0
NC_022801	0	1	4
NC_022802	1	0	0
NC_022800	2	0	2
NC_026582	1	4	7
NC_026613	0	5	8
NC_026612	0	2	8
NC_026592	2	0	4
NC_026615	1	0	0
NC_026616	2	1	3
NC_026617	1	0	0
NC_026618	1	1	1
NC_026619	2	0	0
NC_026631	0	1	2
NC_026630	1	0	1
NC_026627	1	1	1
NC_026626	1	1	1
NC_026654	1	1	1
NC_026652	2	0	0
NC_026651	2	0	0
NC_026649	1	0	1
NC_026648	1	1	1
NC_026647	1	1	1
NC_026646	1	1	1
NC_026645	2	0	0
NC_026643	2	0	0
NC_026642	1	1	1
NC_026641	1	0	1
NC_026639	0	2	2
NC_026638	2	0	0
NC_026637	0	2	2
NC_026636	0	2	2
NC_026650	0	1	2
NC_026640	1	1	7
NC_026635	1	0	1
NC_026634	1	1	1
NC_026633	1	1	1
NC_026632	0	1	2
NC_026629	2	0	0
NC_026628	1	1	1
NC_026625	2	0	0
NC_026662	0	3	4
NC_026664	0	2	4
NC_026663	0	2	3
NC_026665	0	1	9
NC_026732	2	2	4
NC_026733	1	0	0
NC_026762	1	1	3
NC_026759	1	0	0
NC_026760	0	1	6
NC_026763	2	0	4
NC_026761	2	0	4
NC_026771	1	3	4
NC_026765	0	2	4
NC_026764	0	2	4
NC_026770	1	1	3
NC_026769	1	2	3
NC_026768	0	2	4
NC_026766	1	2	3
NC_022892	0	2	6
NC_022897	2	0	1
NC_022896	1	0	0
NC_022895	0	1	5
NC_022894	2	3	4
NC_022919	1	0	0
NC_022961	1	1	5
NC_022978	1	2	8
NC_004553	0	2	5
NC_023008	2	2	4
NC_023014	1	0	0
NC_023016	0	1	1
NC_023017	0	1	1
NC_023020	0	3	2
NC_023023	2	0	4
NC_026806	1	1	1
NC_026811	0	1	10
NC_026818	0	2	2
NC_026815	0	1	3
NC_026816	1	1	3
NC_026817	2	0	1
NC_026814	1	1	2
NC_026813	0	1	1
NC_026820	1	0	1
NC_026821	1	0	0
NC_026822	1	0	0
NC_026823	1	0	0
NC_026827	0	1	1
NC_026828	0	1	1
NC_026829	1	0	0
NC_026825	1	0	0
NC_026824	0	1	1
NC_026826	1	0	0
NC_026819	0	1	6
NC_026809	1	0	1
NC_026810	1	1	1
NC_026808	0	2	2
NC_026807	1	1	1
NC_026812	1	4	4
NC_023021	0	1	2
NC_023022	1	0	0
NC_023034	2	0	4
NC_023039	0	1	1
NC_023040	0	1	1
NC_023043	0	1	1
NC_023041	1	0	0
NC_023042	0	2	1
NC_023038	0	1	1
NC_023153	0	1	2
NC_023154	0	1	1
NC_023157	0	1	1
NC_023158	0	1	1
NC_023159	0	1	1
NC_023160	0	1	1
NC_023161	1	0	0
NC_026921	1	0	0
NC_017859	1	1	5
NC_023175	0	1	1
NC_023176	0	1	1
NC_023178	0	1	5
NC_023177	49	46	98
NC_023292	0	1	1
NC_026922	65	43	72
NC_027554	1	0	0
NC_027555	0	1	1
NC_027556	1	0	0
NC_027557	0	1	1
NC_027558	0	1	1
NC_027559	1	0	0
NC_027560	1	0	0
NC_027561	0	1	2
NC_027562	0	1	2
NC_001730	1	3	9
NC_036581	1	1	1
NC_036580	0	2	2
NC_018714	0	1	5
NC_018453	1	0	1
NC_032480	0	1	1
NC_036588	1	0	0
NC_018573	0	1	1
NC_018574	1	0	0
NC_023639	0	298	0
NC_007558	0	1	1
NC_008175	1	0	0
NC_007923	0	3	6
NC_012869	1	1	5
NC_015488	2	0	2
NC_015489	1	1	1
NC_007752	1	0	0
NC_008017	1	0	2
NC_008716	0	2	4
NC_012910	0	3	10
NC_009548	2	0	4
NC_015396	0	1	3
NC_015398	43	29	80
NC_015395	0	1	2
NC_005990	1	0	0
NC_005991	1	0	0
NC_003753	0	1	2
NC_003624	1	1	1
NC_003436	0	1	6
NC_004179	1	0	0
NC_007546	0	1	1
NC_011086	0	1	3
NC_011050	0	1	3
NC_004157	1	0	0
NC_002035	1	0	1
NC_003466	1	0	1
NC_007590	0	1	1
NC_007591	0	1	1
NC_003568	1	0	1
NC_010238	2	0	5
NC_010833	2	0	3
NC_008306	1	0	0
NC_009245	1	0	0
NC_003493	2	1	2
NC_001408	0	1	3
NC_002038	1	0	0
NC_011280	0	1	6
NC_002040	0	1	2
NC_002039	0	1	2
NC_003382	1	1	5
NC_004607	2	0	4
NC_001441	1	1	5
NC_009017	0	2	5
NC_009903	0	1	1
NC_009944	0	1	1
NC_009945	0	1	1
NC_003628	0	1	1
NC_008348	72	52	97
NC_003620	2	0	0
NC_001983	0	2	8
NC_002251	3	1	6
NC_001427	1	1	3
NC_011096	2	0	4
NC_011097	1	0	2
NC_002556	1	1	1
NC_001841	0	1	3
NC_005321	0	1	6
NC_001560	1	3	5
NC_004812	45	19	30
NC_006151	33	27	36
NC_011106	1	1	4
NC_007605	21	40	73
NC_003470	1	0	0
NC_010744	0	1	1
NC_005238	1	0	0
NC_005811	1	0	1
NC_001438	1	1	1
NC_008293	35	42	94
NC_011109	0	1	7
NC_003708	1	1	5
NC_003709	0	2	2
NC_001418	0	2	9
NC_001956	0	2	9
NC_003803	1	1	5
NC_003804	2	0	0
NC_002229	28	29	57
NC_002577	19	32	57
NC_003464	1	0	0
NC_003465	1	0	0
NC_001522	0	1	8
NC_024457	1	0	1
NC_003748	0	1	7
NC_001356	0	2	7
NC_001355	0	2	9
NC_002984	2	0	2
NC_002985	1	1	1
NC_016984	2	0	4
NC_007156	1	0	1
NC_007163	1	0	1
NC_008736	2	0	0
NC_008169	2	0	0
NC_006637	1	2	4
NC_014646	1	0	0
NC_003093	2	1	4
NC_014711	1	0	0
NC_006063	1	1	4
NC_003092	0	3	15
NC_001642	2	1	4
NC_005287	1	1	4
NC_006057	1	0	0
NC_016991	1	1	7
NC_008737	1	0	1
NC_006559	1	1	1
NC_007648	0	1	1
NC_007922	1	0	5
NC_009013	1	0	0
NC_001998	2	1	7
NC_001873	0	2	4
NC_002559	0	1	0
NC_003745	0	1	3
NC_004729	2	1	1
NC_006657	0	4	5
NC_008297	1	1	5
NC_006384	1	1	5
NC_007711	0	1	1
NC_006642	3	2	3
NC_006633	7	4	4
NC_003737	1	0	0
NC_003357	2	0	6
NC_005954	0	1	1
NC_006272	0	1	1
NC_003438	0	1	9
NC_003445	0	1	1
NC_003461	1	3	9
NC_014967	1	1	5
NC_016992	0	1	9
NC_016994	0	1	8
NC_016995	0	1	10
NC_016996	0	1	9
NC_007670	1	0	0
NC_005976	1	0	0
NC_007180	1	0	1
NC_009247	1	0	0
NC_008298	0	2	7
NC_006634	0	3	5
NC_006636	1	1	3
NC_006641	0	2	4
NC_006653	3	1	2
NC_006654	1	2	3
NC_006655	1	2	5
NC_006656	0	3	7
NC_014665	0	2	3
NC_014071	1	1	2
NC_004756	0	2	6
NC_014898	0	1	2
NC_004147	1	1	6
NC_001481	1	1	2
NC_003649	0	1	1
NC_003651	0	1	2
NC_003652	1	0	0
NC_003653	1	0	0
NC_007192	2	1	3
NC_008520	49	44	109
NC_008018	0	2	3
NC_008211	20	44	112
NC_008020	1	1	5
NC_006568	1	1	2
NC_008847	0	1	0
NC_009606	2	0	3
NC_007741	1	0	0
NC_001710	0	2	1
NC_006995	1	1	5
NC_006659	0	7	11
NC_006660	0	2	6
NC_006662	1	2	4
NC_006635	0	1	7
NC_006650	2	2	4
NC_014480	1	1	1
NC_004067	2	0	3
NC_004074	1	2	7
NC_004109	0	1	1
NC_010758	1	0	1
NC_003654	1	0	0
NC_003655	1	0	0
NC_003658	1	0	0
NC_003678	0	1	1
NC_003830	2	0	3
NC_001500	1	1	3
NC_001506	2	0	0
NC_001885	0	2	3
NC_016999	1	1	4
NC_008956	1	1	3
NC_007014	0	1	5
NC_006955	1	1	2
NC_008029	1	1	1
NC_003781	0	1	1
NC_003625	0	1	1
NC_006631	1	1	5
NC_001890	1	1	3
NC_006638	0	2	3
NC_006639	1	3	4
NC_006649	1	6	8
NC_005812	2	0	4
NC_005028	0	1	2
NC_003831	1	1	1
NC_007338	1	1	1
NC_003770	1	0	0
NC_001785	1	0	1
NC_001543	0	1	2
NC_017000	1	1	4
NC_017001	0	1	5
NC_010252	0	1	2
NC_010313	2	0	4
NC_010702	1	0	1
NC_008301	2	0	0
NC_010800	1	1	10
NC_010712	0	2	4
NC_008614	1	1	3
NC_006998	27	43	196
NC_006023	1	0	0
NC_006010	1	0	0
NC_003985	1	0	0
NC_003860	1	1	1
NC_010812	1	1	5
NC_010949	2	0	3
AC_000012	1	7	28
NC_005981	0	1	1
NC_003865	2	0	2
NC_005304	0	1	2
NC_003876	0	2	2
NC_003877	1	2	2
NC_003883	1	0	0
NC_003885	1	0	0
NC_017003	1	0	0
NC_017005	1	1	1
AC_000002	7	10	17
NC_005898	0	2	1
NC_005790	0	1	3
NC_003529	62	53	107
NC_003381	2	0	1
NC_010705	0	1	1
NC_004110	0	1	2
NC_009889	0	2	2
NC_014358	1	1	3
NC_014359	0	2	2
NC_014360	0	2	2
NC_014361	0	2	5
NC_014092	0	1	3
NC_013094	1	0	0
NC_013095	1	0	0
NC_013098	1	0	0
NC_010987	1	0	0
NC_014709	1	0	0
NC_014712	1	0	1
NC_014713	1	0	0
NC_014714	0	1	1
NC_014715	1	0	0
NC_014716	0	1	1
NC_009026	0	1	1
NC_007380	1	0	1
NC_004201	1	0	0
NC_009893	0	1	1
NC_010988	0	1	2
NC_010989	0	1	1
NC_010990	1	0	0
NC_014717	0	1	1
NC_013527	0	1	6
NC_001442	1	1	5
NC_013262	0	1	3
NC_010986	2	0	0
NC_014521	0	1	1
NC_014730	0	1	6
NC_014606	1	0	0
NC_008947	1	0	0
NC_013593	1	0	0
NC_008894	0	1	2
NC_008895	1	0	0
NC_008898	0	3	1
NC_008902	1	0	0
NC_008904	0	1	1
NC_008905	0	1	1
NC_008251	0	1	5
NC_013237	0	2	7
NC_011591	1	1	1
NC_008908	0	1	1
NC_008910	0	1	3
NC_008912	0	1	1
NC_008914	0	1	3
NC_008920	0	1	1
NC_006554	0	1	2
NC_013058	0	1	2
NC_013060	0	1	3
NC_008921	1	0	0
NC_008923	0	2	2
NC_008924	0	1	2
NC_008927	0	1	2
NC_008932	0	1	1
NC_008933	0	1	1
NC_008936	1	0	1
NC_008941	1	0	1
NC_009424	0	1	4
NC_007151	55	56	96
NC_009334	21	38	59
NC_006294	1	2	11
NC_006307	0	1	1
NC_007662	0	1	1
NC_012481	0	1	4
NC_009647	2	0	0
NC_009545	2	0	4
NC_009546	2	0	4
NC_009547	0	2	6
NC_009549	1	1	5
NC_003567	1	0	0
NC_013075	0	1	1
NC_013076	0	1	2
NC_009563	1	0	0
NC_009564	1	0	0
NC_009556	1	0	0
NC_009558	1	0	0
NC_007821	2	2	8
NC_007856	2	1	9
NC_007655	1	0	0
NC_006318	1	0	1
NC_007211	1	1	5
NC_009539	1	0	4
NC_012136	0	1	2
NC_008299	2	0	4
NC_026431	1	0	1
NC_008375	1	1	1
NC_007653	47	21	28
NC_016998	0	1	5
NC_017002	2	0	0
NC_009010	0	1	3
NC_008586	34	47	92
NC_004666	1	1	6
NC_012437	2	1	1
NC_008188	0	1	6
NC_008552	0	1	6
NC_008210	56	63	91
NC_008840	1	0	0
NC_008842	0	1	1
NC_008843	0	1	1
NC_008845	0	1	1
NC_008846	1	0	0
NC_008851	0	1	2
NC_008852	0	1	1
NC_008854	1	0	0
NC_008858	1	0	0
NC_008859	0	1	1
NC_011135	2	0	4
NC_008861	1	0	0
NC_008863	1	0	0
NC_008866	0	1	2
NC_008870	1	0	0
NC_008873	1	0	0
NC_017830	1	0	2
NC_017824	1	0	1
NC_017826	30	33	51
NC_017828	1	1	3
NC_017823	2	0	2
NC_017829	0	1	1
NC_008876	0	1	1
NC_008878	0	1	1
NC_008881	0	1	1
NC_008885	0	1	1
NC_008887	1	1	1
NC_008889	0	1	1
NC_008890	0	1	1
NC_014609	0	1	2
NC_016136	2	5	5
NC_004660	1	1	1
NC_004807	0	1	2
NC_003005	0	1	2
NC_011525	1	1	5
NC_011639	0	3	10
NC_010248	1	0	1
NC_010250	0	1	2
NC_010251	0	1	2
NC_010249	0	1	2
NC_010256	1	0	1
NC_006273	75	55	94
NC_015655	1	1	4
NC_011643	1	2	4
NC_011644	27	36	53
NC_016142	0	1	3
NC_016143	1	0	3
NC_003670	1	0	0
NC_006025	0	1	1
NC_003476	1	0	0
NC_014326	1	1	6
NC_014327	1	0	0
NC_012909	0	2	4
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	0	1	1
NC_005807	1	1	5
NC_010745	1	0	0
NC_004638	1	0	4
NC_004644	1	1	1
NC_005235	0	1	1
NC_004306	2	3	13
NC_012776	1	0	1
NC_009489	2	2	7
NC_005948	0	4	7
NC_003730	0	1	2
NC_003731	1	0	1
NC_002306	1	1	8
NC_010247	1	0	1
NC_005855	2	0	4
NC_012868	2	2	9
NC_002034	1	0	0
NC_003659	1	0	0
NC_015691	0	2	7
NC_015692	0	1	6
NC_001753	1	1	4
NC_001930	2	0	0
NC_001359	1	1	4
NC_001931	0	1	4
NC_001741	0	1	12
NC_009252	1	0	0
NC_005302	1	0	0
NC_003514	0	1	1
NC_002187	1	1	5
NC_003006	1	0	0
NC_001507	2	0	3
NC_003011	1	0	0
NC_003012	1	0	0
NC_003009	1	0	0
NC_004016	1	0	1
NC_004159	1	0	0
NC_005300	0	1	1
NC_010294	2	0	3
NC_010314	1	0	0
NC_010316	1	0	0
NC_010318	1	0	0
NC_007383	44	46	101
NC_004044	0	2	6
NC_001786	1	2	3
NC_001932	0	2	8
NC_002323	0	1	2
AC_000007	7	12	29
NC_010319	1	0	0
NC_010703	0	1	2
NC_010648	0	2	2
NC_001539	1	0	2
NC_010714	0	1	2
NC_010591	1	0	0
NC_010667	1	0	0
NC_003862	1	1	1
NC_002327	1	0	1
NC_002351	1	1	2
NC_002359	1	1	2
NC_002160	1	1	6
NC_015706	3	1	2
NC_015718	2	0	1
NC_009892	0	2	5
NC_010739	0	2	5
NC_002325	1	0	1
NC_002531	7	21	64
NC_003010	1	0	0
NC_001439	0	2	6
NC_004500	0	1	7
NC_006062	0	2	2
NC_005635	2	0	4
NC_011616	50	56	97
NC_013461	1	0	0
NC_001556	0	2	4
NC_009536	0	1	2
NC_001944	0	1	3
NC_012561	0	1	3
NC_008585	2	3	8
NC_001617	0	1	1
NC_004145	1	0	0
NC_003820	1	1	4
NC_010704	1	0	0
NC_001828	1	0	3
NC_005136	1	0	1
NC_012585	0	1	1
NC_006007	0	1	1
NC_002356	0	1	4
NC_003300	3	1	3
NC_003299	0	6	7
NC_003301	0	3	6
NC_007724	1	1	5
NC_008837	0	1	0
NC_008838	0	1	0
NC_008849	0	1	0
NC_008850	0	1	0
NC_001465	1	0	5
NC_003379	0	2	4
NC_001746	1	1	2
NC_003327	1	1	13
NC_003657	0	1	1
NC_005320	1	1	5
NC_001671	0	1	2
NC_008856	0	1	0
NC_008875	0	1	0
NC_008879	0	1	0
NC_006012	1	0	0
NC_004146	1	0	2
NC_006358	1	1	4
NC_003619	2	0	0
NC_005817	0	1	2
NC_005818	0	1	1
NC_008897	0	2	0
NC_008903	0	1	0
NC_008907	0	1	0
NC_008915	0	2	0
NC_001641	1	1	1
NC_001868	1	1	3
NC_005074	0	2	2
NC_005850	0	1	5
NC_005851	0	2	2
NC_005853	0	1	2
NC_011501	0	1	1
NC_011502	1	0	0
NC_012639	57	44	82
NC_009947	0	1	1
NC_008935	0	1	0
NC_015877	1	0	0
NC_015878	1	0	0
NC_015883	0	1	1
NC_003548	1	0	0
NC_003501	1	0	1
NC_007290	1	1	5
NC_007744	1	0	0
NC_004715	0	1	1
NC_003479	1	0	0
NC_007638	1	0	5
NC_009553	1	1	6
NC_009528	2	1	3
NC_014823	1	1	1
NC_016157	2	1	5
NC_008980	1	0	0
NC_008990	3	0	1
NC_008997	2	2	2
NC_001780	3	0	5
NC_001990	0	1	2
NC_005084	2	3	6
NC_005046	0	1	1
NC_005048	0	1	1
NC_023812	1	1	1
NC_005359	0	1	1
NC_004828	0	1	2
NC_008040	1	0	1
NC_009894	0	1	1
NC_008041	1	0	0
NC_001357	0	1	8
NC_003498	1	3	5
NC_004121	1	0	0
NC_003554	0	2	7
NC_005874	0	1	1
NC_016417	0	3	6
NC_011181	0	1	4
NC_004581	1	2	1
NC_005895	0	1	2
NC_003532	0	2	5
NC_003775	0	1	1
NC_003633	0	2	4
NC_003825	1	1	5
NC_011182	0	1	2
NC_011187	1	2	4
NC_002615	0	1	2
NC_003512	1	0	2
NC_002470	0	1	3
NC_003837	1	0	0
NC_001625	1	0	4
NC_002026	1	0	0
NC_002027	0	1	1
NC_008172	0	1	1
NC_008174	1	0	0
NC_008176	1	0	0
NC_004047	0	1	2
NC_003617	1	0	1
NC_001836	0	1	8
NC_001768	1	0	1
NC_003483	1	0	1
NC_008181	1	0	0
NC_006934	0	1	3
NC_007729	2	1	3
NC_006942	1	1	5
NC_007155	1	0	0
NC_001502	1	2	3
NC_007915	0	1	2
NC_002990	0	1	2
NC_002991	0	1	1
NC_003788	0	1	1
NC_003003	0	1	1
NC_003004	0	1	1
NC_009533	1	2	4
NC_010561	1	2	8
NC_010647	1	1	4
NC_004017	0	1	1
NC_004013	0	1	2
NC_003433	0	2	3
NC_003791	0	1	1
NC_004123	0	2	4
NC_007904	1	0	1
NC_006024	1	0	0
NC_005174	0	1	1
NC_010590	1	0	1
NC_012492	2	0	5
NC_012484	1	0	1
NC_003631	1	0	0
NC_009224	1	1	1
NC_003418	2	0	5
NC_011919	1	1	6
NC_011702	2	2	5
NC_011704	0	1	2
NC_011705	1	0	0
NC_012531	1	0	1
NC_001615	1	3	5
NC_015220	0	1	3
NC_001634	1	1	3
NC_006643	0	1	3
NC_004296	1	1	1
NC_006573	1	1	1
NC_012536	1	0	0
NC_012537	1	0	0
NC_003630	0	1	4
NC_009354	0	1	6
NC_012538	1	0	0
NC_012539	0	1	1
NC_012540	0	1	1
NC_012543	1	0	0
NC_012544	0	1	1
NC_012545	1	0	1
NC_012546	1	0	0
NC_002036	1	2	3
NC_001343	1	0	2
NC_008780	2	0	0
NC_007735	0	1	1
NC_016081	2	2	5
NC_011765	0	1	7
NC_012553	2	0	2
NC_012554	1	1	1
NC_004297	1	0	1
NC_021874	1	0	0
NC_016082	1	1	4
NC_015874	0	2	6
NC_008794	1	1	5
NC_008880	1	0	0
NC_008967	1	1	1
NC_016416	1	1	5
NC_038011	0	1	1
NC_003786	0	1	1
NC_003510	1	1	1
NC_003792	0	1	1
NC_006276	1	0	0
NC_006275	1	0	0
NC_006952	0	1	1
NC_007559	1	0	0
NC_010329	1	1	6
NC_001575	2	1	3
NC_002208	1	0	0
NC_002209	0	1	2
NC_002204	1	0	0
NC_002210	0	1	1
NC_010293	1	0	1
NC_014739	0	1	4
NC_001608	2	3	5
NC_006500	0	1	1
NC_002207	1	0	0
NC_004219	0	1	1
