Genome	TP	FP	FN
NC_006023	1	0	0
NC_006010	0	1	1
NC_003985	0	1	1
NC_003850	0	1	0
NC_003860	0	0	2
NC_010812	0	3	6
NC_010949	0	2	5
AC_000012	7	11	22
NC_011362	0	0	0
NC_005981	0	1	1
NC_003865	1	1	3
NC_005304	0	1	2
NC_003876	1	1	1
NC_003877	2	1	1
NC_003883	1	0	0
NC_003885	0	1	1
NC_003889	0	0	0
NC_017003	0	1	1
NC_017005	1	1	1
AC_000002	11	12	13
NC_005898	1	1	0
NC_005790	1	2	2
NC_003529	103	37	66
NC_003381	2	1	1
NC_010705	0	1	1
NC_004110	1	0	1
NC_009889	0	2	2
NC_014358	1	2	3
NC_014359	0	3	2
NC_014360	0	3	2
NC_014361	1	3	4
NC_014092	1	3	2
NC_013094	0	1	1
NC_013095	0	1	1
NC_013098	1	0	0
NC_013099	0	1	1
NC_013100	1	1	0
NC_010987	0	3	1
NC_014709	0	2	1
NC_014710	2	1	0
NC_014712	2	0	0
NC_014713	1	0	0
NC_014714	0	1	1
NC_014715	1	0	0
NC_014716	1	0	0
NC_009026	0	1	1
NC_007380	1	1	1
NC_004201	0	1	1
NC_009893	1	1	0
NC_010988	1	1	1
NC_010989	0	2	1
NC_010990	1	1	0
NC_010991	0	2	1
NC_014717	0	2	1
NC_013527	3	1	3
NC_001442	2	4	4
NC_013262	2	2	1
NC_010986	1	2	1
NC_014521	0	1	1
NC_014730	2	1	4
NC_014606	1	0	0
NC_008947	1	0	0
NC_013593	0	1	1
NC_008894	1	1	1
NC_008895	0	3	1
NC_008896	0	2	1
NC_008898	0	2	1
NC_008902	0	0	1
NC_008904	0	2	1
NC_008905	0	1	1
NC_010165	0	0	0
NC_008251	2	0	3
NC_013237	2	1	5
NC_011591	0	3	2
NC_008906	0	1	3
NC_008908	0	1	1
NC_008910	0	1	3
NC_008912	0	2	1
NC_008914	0	3	3
NC_008917	0	1	2
NC_008920	1	1	0
NC_006554	1	1	1
NC_013058	0	1	2
NC_013060	1	2	2
NC_008921	0	1	1
NC_008922	1	0	0
NC_008923	0	2	2
NC_008924	1	1	1
NC_008927	2	2	0
NC_008932	0	2	1
NC_008933	0	2	1
NC_008936	0	3	2
NC_008937	0	0	1
NC_008938	1	0	0
NC_008941	0	2	2
NC_009424	0	3	4
NC_007151	61	51	90
NC_005220	0	2	1
NC_009334	41	54	39
NC_006294	7	2	5
NC_006307	1	0	0
NC_007662	1	1	0
NC_003405	0	2	1
NC_012481	0	2	4
NC_009647	0	2	2
NC_009545	2	1	4
NC_009546	0	2	6
NC_009547	0	1	6
NC_009549	0	2	6
NC_003567	0	1	1
NC_013075	0	2	1
NC_013076	0	2	2
NC_009563	0	1	1
NC_009564	0	1	1
NC_009556	0	2	1
NC_009558	0	1	1
NC_007821	6	2	4
NC_007856	6	0	5
NC_007655	1	1	0
NC_006318	1	1	1
NC_007211	1	2	5
NC_009539	1	2	4
NC_002738	0	1	0
NC_012136	0	2	2
NC_008299	2	1	4
NC_026431	1	0	1
NC_008375	0	2	2
NC_007653	51	34	24
NC_016998	1	2	4
NC_017002	0	1	2
NC_009010	3	0	0
NC_008586	46	53	80
NC_004666	0	3	7
NC_007757	0	1	1
NC_012437	1	2	2
NC_008188	5	0	1
NC_008552	2	1	4
NC_008210	100	61	47
NC_008840	1	1	0
NC_008842	0	1	1
NC_008843	0	2	1
NC_008845	0	1	1
NC_008846	0	2	1
NC_008851	0	2	2
NC_008852	0	1	1
NC_008854	1	1	0
NC_008858	0	1	1
NC_008859	1	0	0
NC_011135	1	1	5
NC_008861	0	0	1
NC_008863	1	1	0
NC_008864	0	1	1
NC_008866	0	1	2
NC_008869	0	2	2
NC_008870	1	1	0
NC_008873	0	3	1
NC_013096	1	0	0
NC_017830	2	1	1
NC_017824	1	0	1
NC_017826	27	49	54
NC_017828	0	2	4
NC_017823	2	1	2
NC_017829	1	0	0
NC_008876	0	0	1
NC_008878	0	1	1
NC_008881	1	1	0
NC_008885	0	2	1
NC_008887	0	2	2
NC_008889	0	1	1
NC_008890	0	2	1
NC_003463	0	0	0
NC_014609	1	1	1
NC_016136	2	5	5
NC_009731	1	1	0
NC_004660	1	0	1
NC_005228	0	1	1
NC_004807	0	2	2
NC_003005	1	1	1
NC_011525	1	2	5
NC_011639	5	3	5
NC_010248	0	1	2
NC_010250	0	1	2
NC_010251	0	1	2
NC_010249	0	1	2
NC_010256	0	1	2
NC_006273	66	92	103
NC_015655	1	2	4
NC_011643	0	4	5
NC_011644	30	51	50
NC_016142	1	2	2
NC_016143	1	1	3
NC_003670	1	1	0
NC_006025	0	2	1
NC_003473	0	1	1
NC_003476	1	0	0
NC_014326	3	2	4
NC_014327	0	1	1
NC_012557	1	0	0
NC_012909	0	3	4
NC_026434	0	2	1
NC_026435	1	0	0
NC_026436	0	1	1
NC_026437	1	0	1
NC_026438	1	0	0
NC_001351	0	0	0
NC_005807	0	1	6
NC_010745	0	1	1
NC_004638	0	2	5
NC_004644	0	1	2
NC_005235	1	0	0
NC_004306	8	4	7
NC_012776	1	1	1
NC_009489	1	4	8
NC_005948	6	7	1
NC_007544	0	1	1
NC_003730	2	1	0
NC_003731	2	0	0
NC_002306	2	5	7
NC_010247	1	0	1
NC_001414	0	3	6
NC_005855	1	1	5
NC_012868	6	2	5
NC_002034	0	2	1
NC_004009	0	2	1
NC_003659	1	1	0
NC_015691	4	1	3
NC_015692	3	3	3
NC_001753	2	3	3
NC_001930	0	0	2
NC_006458	0	2	0
NC_001359	0	2	5
NC_001931	0	2	4
NC_001741	2	4	10
NC_009252	0	1	1
NC_005302	0	2	1
NC_003514	0	1	1
NC_002187	2	2	4
NC_003006	1	0	0
NC_001507	0	1	5
NC_003011	1	0	0
NC_003012	0	1	1
NC_003009	0	2	1
NC_003566	1	2	0
NC_004016	0	1	2
NC_004159	0	1	1
NC_005300	0	1	1
NC_010294	0	2	5
NC_010314	0	0	1
NC_010315	0	1	0
NC_010316	0	0	1
NC_010317	0	1	1
NC_010318	1	1	0
NC_007383	52	57	93
NC_002030	0	0	0
NC_004044	0	1	6
NC_004544	0	1	1
NC_001786	0	3	4
NC_001932	1	2	7
NC_002323	0	2	2
AC_000007	12	21	24
NC_010319	0	1	1
NC_010703	0	1	2
NC_010648	1	0	1
NC_001539	1	2	2
NC_010714	0	1	2
NC_010591	0	2	1
NC_010667	0	1	1
NC_003862	0	1	2
NC_002327	1	2	1
NC_002351	2	1	1
NC_002359	2	1	1
NC_002160	0	3	7
NC_015706	2	3	3
NC_015718	2	0	1
NC_009892	1	5	4
NC_010739	2	3	3
NC_002325	1	2	1
NC_002531	16	41	55
NC_003010	1	2	0
NC_001439	0	1	6
NC_004500	4	0	3
NC_006062	0	2	2
NC_005635	1	1	5
NC_011616	67	68	80
NC_013461	1	1	0
NC_001556	2	2	2
NC_009536	1	2	1
NC_001944	0	2	3
NC_008913	0	2	1
NC_012561	0	3	3
NC_008585	1	8	9
NC_001617	1	0	0
NC_004145	0	1	1
NC_003820	3	1	2
NC_010704	0	1	1
NC_001828	1	1	3
NC_005136	1	0	1
NC_012585	0	6	1
NC_006007	1	0	0
NC_003645	0	1	1
NC_002356	2	1	2
NC_003300	5	1	1
NC_003299	7	0	0
NC_003301	5	2	1
NC_007724	0	1	6
NC_008837	0	1	0
NC_008838	0	0	0
NC_008841	0	0	0
NC_008849	0	3	0
NC_008850	0	2	0
NC_008855	0	2	0
NC_001465	1	0	5
NC_003379	1	3	3
NC_001746	1	9	2
NC_003327	10	2	4
NC_003657	1	1	0
NC_005320	1	1	5
NC_001671	0	1	2
NC_008856	0	0	0
NC_008874	0	2	0
NC_008875	0	2	0
NC_008877	0	2	0
NC_008879	0	1	0
NC_008882	0	2	0
NC_008886	0	0	0
NC_006012	0	1	1
NC_004146	0	1	3
NC_006358	0	2	5
NC_003523	0	1	1
NC_003778	0	0	1
NC_003971	0	0	1
NC_003619	1	1	1
NC_005817	0	0	2
NC_005818	0	1	1
NC_005819	0	0	0
NC_008897	0	1	0
NC_008903	0	1	0
NC_008907	0	2	0
NC_008915	0	1	0
NC_008916	0	1	0
NC_008918	0	0	0
NC_008929	0	1	0
NC_001641	1	1	1
NC_001868	1	2	3
NC_005074	1	1	1
NC_005850	0	2	5
NC_005851	1	0	1
NC_005853	1	1	1
NC_011501	0	1	1
NC_011502	0	1	1
NC_012639	49	59	90
NC_009947	0	1	1
NC_008935	0	2	0
NC_015877	0	1	1
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	0	1	1
NC_003501	0	1	2
NC_007290	0	1	6
NC_007744	0	1	1
NC_004715	1	1	0
NC_003479	0	1	1
NC_007638	1	1	5
NC_009553	0	2	7
NC_009528	3	1	2
NC_014823	2	1	0
NC_016157	4	0	3
NC_008980	0	1	1
NC_008990	0	1	4
NC_008997	0	0	4
NC_001780	3	1	5
NC_001990	0	3	2
NC_005084	4	2	4
NC_005046	0	3	1
NC_005048	0	1	1
NC_005049	1	0	0
NC_023812	0	3	2
NC_004904	1	1	0
NC_004903	1	0	0
NC_005359	1	0	0
NC_004828	2	0	0
NC_008040	1	0	1
NC_009894	0	1	1
NC_008041	0	2	1
NC_001357	2	3	6
NC_003498	5	2	1
NC_004121	1	0	0
NC_003554	3	3	4
NC_005874	0	2	1
NC_016417	2	5	4
NC_011181	1	1	3
NC_004581	0	2	2
NC_005895	0	3	2
NC_001341	2	5	2
NC_003532	1	2	4
NC_003775	0	0	1
NC_003633	1	3	3
NC_003825	0	2	6
NC_011182	0	1	2
NC_011187	0	1	5
NC_002615	1	1	1
NC_003512	1	0	2
NC_002470	1	2	2
NC_003837	0	1	1
NC_001625	0	4	5
NC_002026	1	1	0
NC_002027	1	1	0
NC_008172	0	1	1
NC_008174	1	0	0
NC_008176	0	1	1
NC_004047	0	1	2
NC_003617	0	3	2
NC_001836	3	5	5
NC_001768	0	1	2
NC_003483	0	1	2
NC_008181	0	1	1
NC_006934	0	4	3
NC_007729	0	4	5
NC_006942	1	2	5
NC_007155	0	2	1
NC_001502	0	3	4
NC_007915	0	2	2
NC_002990	1	0	1
NC_002991	0	1	1
NC_003788	1	1	0
NC_003003	0	1	1
NC_003004	0	1	1
NC_009533	0	4	5
NC_010561	7	0	2
NC_010647	0	1	5
NC_004017	0	1	1
NC_004013	0	1	2
NC_003433	0	2	3
NC_003791	0	1	1
NC_004123	0	3	4
NC_003855	0	0	0
NC_007904	1	1	1
NC_006024	1	0	0
NC_005174	1	0	0
NC_010590	0	2	2
NC_012492	0	1	7
NC_012484	1	0	1
NC_003631	1	0	0
NC_003636	0	0	0
NC_003637	0	1	0
NC_009224	0	1	2
NC_005219	0	3	1
NC_003418	1	2	6
NC_011919	0	2	7
NC_011702	2	3	5
NC_011704	0	2	2
NC_011705	1	0	0
NC_012531	1	1	1
NC_001615	3	3	3
NC_015220	0	4	3
NC_001634	3	6	1
NC_006643	2	3	1
NC_004296	0	2	2
NC_006573	0	1	2
NC_012536	0	1	1
NC_012537	0	1	1
NC_003630	2	2	2
NC_009354	0	1	6
NC_012538	0	1	1
NC_012539	0	1	1
NC_012540	1	0	0
NC_012543	0	2	1
NC_012544	0	1	1
NC_012545	2	0	0
NC_012546	0	1	1
NC_002036	3	1	1
NC_001343	1	2	2
NC_008780	1	1	1
NC_007735	0	1	1
NC_016081	1	5	6
NC_011765	4	2	3
NC_012553	1	1	3
NC_012554	0	1	2
NC_004297	0	1	2
NC_021874	1	0	0
NC_016082	1	1	4
NC_015874	1	4	5
NC_008794	1	1	5
NC_008880	0	1	1
NC_008967	0	1	2
NC_016416	3	3	3
NC_038011	1	0	0
NC_003786	0	1	1
NC_003510	1	1	1
NC_003792	0	1	1
NC_006276	0	1	1
NC_006275	1	0	0
NC_006952	1	2	0
NC_007559	1	0	0
NC_010329	3	1	4
NC_001575	1	3	4
NC_002208	0	1	1
NC_002209	0	2	2
NC_002204	1	0	0
NC_002210	0	2	1
NC_010293	1	0	1
NC_014739	2	1	2
NC_001608	1	5	6
NC_006500	1	0	0
NC_002207	0	1	1
NC_004219	1	1	0
NC_006004	0	1	1
NC_003842	0	1	2
NC_003924	1	1	1
NC_004161	2	1	7
NC_010356	107	50	53
NC_003751	1	0	0
NC_003866	0	2	5
NC_015843	0	2	1
NC_010276	59	64	76
NC_010437	4	3	3
NC_010620	0	1	1
NC_003500	1	3	4
NC_010759	1	0	1
NC_010760	0	1	2
NC_010761	0	1	2
NC_006269	1	2	2
NC_005997	0	1	1
NC_003323	1	5	4
NC_001488	0	3	5
NC_009448	0	2	2
NC_010490	1	4	1
NC_010491	1	0	0
NC_010308	0	0	0
NC_009550	0	2	6
NC_009535	1	0	0
NC_009644	0	2	5
NC_009030	2	1	4
NC_010737	5	2	1
NC_010738	5	4	1
NC_012798	1	0	0
NC_005234	0	1	1
NC_005233	0	2	1
NC_001661	3	9	8
NC_010746	1	0	0
NC_010747	0	1	1
NC_010748	0	1	1
NC_010750	0	1	1
NC_010753	0	0	1
NC_014740	2	1	2
NC_014741	1	1	0
NC_014742	1	0	1
NC_012482	1	0	1
NC_004060	0	2	5
NC_011345	97	44	66
NC_011346	0	2	6
NC_011347	0	0	2
NC_011349	0	1	1
NC_001653	1	0	1
NC_003734	1	0	0
NC_003898	1	1	5
NC_002555	0	1	5
NC_001491	29	49	51
NC_003015	0	1	2
NC_000936	3	2	5
NC_004809	2	2	2
NC_007592	0	2	1
NC_007589	1	0	0
NC_010569	1	0	0
NC_004220	1	1	0
NC_003549	1	1	0
NC_003622	0	1	1
NC_004063	1	3	2
NC_003545	0	1	1
NC_003544	0	1	1
NC_013414	1	3	6
NC_007619	0	1	1
NC_007656	0	1	1
NC_007658	0	1	1
NC_007659	0	1	1
NC_007660	0	2	1
NC_007664	0	2	2
NC_007665	0	1	1
NC_004014	2	1	1
NC_004724	3	5	5
NC_003811	1	2	2
NC_004090	1	1	5
NC_011539	0	5	3
NC_011583	0	4	6
NC_004824	0	2	6
NC_004825	0	2	2
NC_005031	1	1	5
NC_011423	65	40	56
NC_003840	0	1	1
NC_003482	0	2	1
NC_001793	1	0	1
NC_003626	0	1	1
NC_004039	0	1	2
NC_007553	1	1	0
NC_007554	0	1	1
NC_007666	1	1	0
NC_007668	0	1	1
NC_007669	1	1	0
NC_007671	1	0	0
NC_007415	0	1	1
NC_012636	1	1	2
NC_011503	0	1	1
NC_011504	0	1	1
NC_011506	0	1	1
NC_011508	0	1	1
NC_011509	0	1	1
NC_003491	0	2	6
NC_002634	0	1	2
NC_007017	2	2	4
NC_001486	0	1	4
NC_007150	2	4	5
NC_003844	0	1	1
NC_007067	1	0	0
NC_006948	2	2	3
NC_007748	1	0	0
NC_007754	0	1	1
NC_007756	0	1	1
NC_007742	1	0	0
NC_007743	0	1	1
NC_007746	1	1	0
NC_007747	0	2	1
NC_013103	1	0	0
NC_008171	1	0	0
NC_004210	0	1	1
NC_005223	0	1	1
NC_002058	1	0	0
NC_003224	0	1	2
NC_003805	3	1	1
NC_004515	1	0	0
NC_002194	3	2	5
NC_011510	0	1	1
NC_017085	2	2	3
NC_017714	6	4	5
NC_017716	4	2	4
NC_016660	1	1	5
NC_007018	1	1	1
NC_006555	1	1	2
NC_003821	2	1	3
NC_004909	0	1	1
NC_004910	0	2	1
NC_004912	1	0	0
NC_007030	0	4	3
NC_007031	1	3	2
NC_007032	1	3	2
NC_007033	1	3	2
NC_007040	0	8	1
NC_007041	2	5	0
NC_007028	0	4	2
NC_014977	0	1	1
NC_005497	0	3	1
NC_002049	0	2	2
NC_002358	2	1	1
NC_008872	0	1	2
NC_002657	0	1	1
NC_001593	4	2	3
NC_016403	0	1	1
NC_016404	0	5	5
NC_017084	1	1	1
NC_017091	1	2	2
NC_007376	1	0	1
NC_007377	1	0	1
NC_007375	1	0	1
NC_004051	0	1	1
NC_007357	0	1	1
NC_007359	1	0	1
NC_005977	0	1	1
NC_008039	0	1	1
NC_008178	0	1	1
NC_008179	1	0	0
NC_006567	0	1	2
NC_007563	0	1	1
NC_003562	1	0	0
NC_007222	1	0	0
NC_013415	1	1	1
NC_013455	2	1	1
NC_010754	0	1	1
NC_005237	0	1	1
NC_001545	1	1	1
NC_002532	0	5	10
NC_012485	3	1	4
NC_012486	4	0	3
NC_016405	1	0	0
NC_015785	6	2	4
NC_015936	0	1	1
NC_007360	0	1	1
NC_007364	0	1	2
NC_007366	0	2	1
NC_007367	1	0	1
NC_007368	0	1	1
NC_007369	0	1	1
NC_013774	0	2	2
NC_007561	0	1	1
NC_007564	0	2	1
NC_007565	1	0	0
NC_007568	0	1	1
NC_007026	2	1	0
NC_007027	1	0	0
NC_007193	1	3	5
NC_016962	0	3	3
NC_014075	0	1	4
NC_014096	0	1	2
NC_009243	0	3	1
NC_004751	0	3	7
NC_002198	0	4	7
NC_007370	0	2	2
NC_007454	5	4	6
NC_007020	2	2	5
NC_002633	2	2	1
NC_006950	1	0	2
NC_001933	1	1	1
NC_013802	1	1	0
NC_008393	0	2	2
NC_006964	1	0	0
NC_006965	0	1	1
NC_007433	1	0	2
NC_008524	1	0	0
NC_008706	1	1	1
NC_007447	0	7	6
NC_010984	0	1	1
NC_010618	1	2	5
NC_010351	1	1	0
NC_010349	0	1	1
NC_014129	0	0	0
NC_014593	1	1	1
NC_014743	0	4	5
NC_003460	4	4	6
NC_004173	6	0	0
NC_004175	4	3	1
NC_003688	0	4	7
NC_003743	0	3	7
NC_001696	1	4	4
NC_001729	2	0	0
NC_002023	0	1	1
NC_002019	0	1	1
NC_002017	0	1	1
NC_008707	0	1	2
NC_008292	0	3	6
NC_008734	1	0	0
NC_008735	0	1	1
NC_008184	3	3	4
NC_011310	2	2	4
NC_008844	0	1	0
NC_008865	0	0	0
NC_008931	0	1	0
NC_009527	2	1	3
NC_001929	0	1	2
NC_000870	0	1	3
NC_004071	0	1	6
NC_005330	2	1	3
NC_004169	1	0	0
NC_003776	1	0	1
NC_003824	0	3	2
NC_003833	0	1	1
NC_003834	0	1	2
NC_003835	2	0	0
NC_003857	0	2	2
NC_003872	0	0	1
NC_003874	2	0	0
NC_009011	48	65	95
NC_009088	1	2	5
NC_004286	3	0	4
NC_004288	2	2	1
NC_004363	1	0	0
NC_004364	1	1	1
NC_001407	0	5	4
NC_003882	0	0	0
NC_004006	2	1	0
NC_004007	1	1	0
NC_004177	0	2	1
NC_004181	0	2	1
NC_004182	0	1	1
NC_004183	0	1	1
NC_004184	0	1	1
NC_006051	1	1	1
NC_007737	0	1	1
NC_008056	1	0	1
NC_003761	0	2	1
NC_002700	2	1	2
NC_004423	0	2	2
NC_003642	1	0	0
NC_001815	0	5	7
NC_004186	0	2	1
NC_004187	0	1	1
NC_004191	1	0	0
NC_004212	1	0	0
NC_004213	0	1	1
NC_004214	1	0	0
NC_004292	0	1	2
NC_004293	0	1	2
NC_011555	0	2	2
NC_004559	0	1	2
NC_004558	1	1	5
NC_003264	0	0	0
NC_003643	1	0	0
NC_004450	2	1	1
NC_004541	2	1	1
NC_004752	0	1	2
NC_001982	1	1	1
NC_002561	0	2	0
NC_003542	2	0	0
NC_004188	0	1	1
NC_005097	0	1	1
NC_008300	1	4	1
NC_004158	0	2	1
NC_005236	1	0	0
NC_003832	0	1	1
NC_003841	1	2	1
NC_003843	0	2	2
NC_003569	0	1	1
NC_008304	0	1	4
NC_009450	0	1	1
NC_004294	1	0	1
NC_004613	1	1	5
NC_001549	2	3	4
NC_004647	0	2	6
NC_005996	0	1	1
NC_006020	0	0	1
NC_006021	1	0	0
NC_005978	1	1	0
NC_005979	1	1	0
NC_005980	0	1	1
NC_002037	0	0	2
NC_007241	0	2	1
NC_010732	0	3	7
NC_003287	5	3	5
NC_010619	0	1	1
NC_010711	0	2	3
NC_004648	1	2	5
NC_004657	0	2	5
NC_002363	6	4	2
NC_001278	0	4	2
NC_002526	4	4	8
NC_002598	0	2	6
NC_001558	0	1	0
NC_002161	2	4	4
NC_013105	0	1	1
NC_013106	0	1	1
NC_013108	1	1	0
NC_013109	1	0	0
NC_013110	1	1	0
NC_013111	0	1	1
NC_013112	0	1	1
NC_011052	0	2	6
NC_005965	2	0	0
NC_004675	0	2	5
NC_007585	0	2	1
NC_007583	1	0	0
NC_001803	6	4	4
NC_006430	2	4	6
NC_001574	2	1	3
NC_005065	4	5	6
NC_001628	3	0	1
NC_013113	0	1	1
NC_012754	0	1	1
NC_013117	3	3	5
NC_006006	1	0	0
NC_003557	3	2	3
NC_002063	0	1	3
NC_007999	0	6	0
NC_006503	0	1	1
NC_004199	1	0	0
NC_005903	1	0	1
NC_008374	0	2	6
NC_008373	1	1	5
NC_004736	7	4	6
NC_003634	1	8	2
NC_003673	1	0	0
NC_004778	89	36	57
NC_006956	0	1	0
NC_006957	0	0	0
NC_004211	0	1	1
NC_004217	1	0	0
NC_004218	1	0	0
NC_013133	0	2	2
NC_013134	1	0	2
NC_003741	1	0	0
NC_001462	0	0	0
NC_001469	1	3	4
NC_001837	0	2	1
NC_001899	1	2	6
NC_001946	3	1	0
NC_001954	6	5	4
NC_001977	0	3	3
NC_001987	34	29	37
NC_014510	0	1	5
NC_014511	1	0	0
NC_014512	1	0	0
NC_001981	0	1	1
NC_002180	3	3	3
NC_001792	1	1	1
NC_002041	1	2	2
NC_001466	0	4	5
NC_001484	0	0	4
NC_014513	0	1	1
NC_014514	0	1	1
NC_014517	1	0	0
NC_014518	0	1	1
NC_014519	1	0	0
NC_014520	0	2	2
NC_014522	0	1	1
NC_015784	2	1	1
NC_001513	0	6	3
NC_001633	0	3	4
NC_001652	4	2	2
NC_001782	0	2	1
NC_001962	57	55	86
NC_001964	0	2	2
NC_000903	6	0	0
NC_002206	0	2	1
NC_014525	1	0	0
NC_014526	0	1	1
NC_014528	0	2	1
NC_014529	0	1	1
NC_014530	1	1	1
NC_014531	1	0	0
NC_000960	0	1	1
NC_002064	1	1	2
NC_002543	0	3	6
NC_002551	2	1	1
NC_002562	0	1	0
NC_002564	0	1	0
AC_000005	10	14	25
AC_000008	14	14	22
NC_001405	12	21	25
NC_003814	1	0	0
NC_014464	0	1	1
NC_002565	1	1	0
NC_002566	0	1	0
NC_002567	0	1	0
NC_001403	0	2	1
NC_001963	1	2	1
NC_002563	0	1	0
NC_002042	1	3	2
NC_009612	0	2	2
NC_001553	0	1	0
NC_000885	0	0	0
NC_014542	0	2	6
NC_002557	0	2	0
NC_003378	4	4	0
NC_003380	0	0	1
NC_002201	1	4	4
NC_003471	0	1	1
NC_003502	0	1	1
NC_003531	0	2	1
NC_010538	2	1	4
NC_014546	3	1	1
NC_003535	1	4	5
NC_003538	0	1	0
NC_003668	3	1	2
NC_003671	0	2	2
NC_003682	0	1	0
NC_003683	0	1	0
NC_003723	1	1	1
NC_003749	1	0	0
NC_011500	0	1	1
NC_003543	0	1	1
NC_003601	1	1	1
NC_003612	0	0	0
NC_003756	1	1	3
NC_003757	0	2	1
NC_003771	0	2	2
NC_003783	0	2	2
NC_003784	1	1	1
NC_003802	1	0	0
NC_003822	2	0	2
NC_015070	0	2	2
NC_012698	1	0	1
NC_014790	0	1	1
NC_005137	88	39	61
NC_007542	1	0	0
NC_008038	2	1	0
NC_001918	0	1	1
NC_007524	0	1	1
NC_007525	0	1	1
NC_007526	1	0	0
NC_007528	0	1	1
NC_007529	0	2	1
NC_015469	0	1	1
NC_016144	0	5	9
NC_009241	0	0	1
NC_006507	0	1	1
NC_006508	0	1	1
NC_006498	0	1	2
NC_006497	0	1	2
NC_006501	1	0	0
NC_007986	0	4	0
NC_000883	2	0	4
NC_005227	1	0	1
NC_007189	5	9	2
NC_001409	1	1	2
NC_007815	1	3	1
NC_011535	1	2	4
NC_007903	0	2	2
NC_007154	0	2	1
NC_005947	0	0	1
NC_001524	1	2	14
NC_004442	1	2	3
NC_006064	0	2	1
NC_005283	3	3	4
NC_003983	1	1	0
NC_016152	0	2	2
NC_016153	0	2	2
NC_003839	0	2	1
NC_009559	1	1	0
NC_006558	0	3	3
NC_004422	1	3	2
NC_001818	1	1	4
NC_005875	0	1	0
NC_004733	0	1	1
NC_004651	1	2	5
NC_004192	0	2	6
NC_001875	105	35	47
NC_005285	2	2	3
NC_001339	2	1	3
NC_001554	0	3	5
NC_016155	0	3	3
NC_009560	1	0	0
NC_009562	1	0	0
NC_009891	1	0	0
NC_006451	0	1	0
NC_003347	2	2	2
NC_005148	0	2	3
NC_004144	0	2	1
NC_003608	2	3	5
NC_004068	3	2	3
NC_005343	1	1	5
NC_001812	2	1	3
NC_002792	0	4	4
NC_009520	1	0	0
NC_009521	1	1	0
NC_001542	2	1	3
NC_010305	1	2	5
NC_001564	0	2	1
NC_008180	1	0	0
NC_007674	1	0	0
NC_001619	1	5	6
NC_001591	4	2	2
NC_002816	57	53	86
NC_002817	2	2	4
NC_002981	1	2	5
NC_001458	3	2	4
NC_003113	1	0	0
NC_002169	51	53	88
NC_003534	0	2	2
NC_002560	0	1	0
NC_001921	1	3	6
NC_004221	1	0	0
NC_003397	0	1	2
NC_010346	1	0	0
NC_010347	1	1	0
NC_010348	0	2	1
NC_010352	0	2	3
NC_024779	0	1	2
NC_002691	0	1	1
NC_002701	1	1	1
NC_003102	56	48	85
NC_006150	49	89	174
NC_003369	1	4	5
NC_003375	2	0	4
NC_003451	0	1	1
NC_007372	0	1	2
NC_006572	0	1	2
NC_007221	0	1	1
NC_001826	13	31	67
NC_002468	2	1	5
NC_008779	1	1	3
NC_024781	3	3	4
NC_015783	0	2	0
NC_003452	0	1	1
NC_003453	1	2	1
NC_003487	1	4	5
NC_003497	0	1	1
NC_005092	1	0	0
NC_003697	0	1	1
NC_003702	1	1	0
NC_003703	0	1	1
NC_006433	1	2	0
NC_009002	0	2	1
NC_008867	1	2	1
NC_008884	0	1	1
NC_008900	0	1	2
NC_008930	1	3	0
NC_017099	0	1	1
NC_004054	0	4	1
NC_026432	0	1	2
NC_004042	1	0	3
NC_004764	2	3	6
NC_001648	3	1	2
NC_001605	2	1	4
NC_003199	0	2	6
NC_003867	0	2	5
NC_007990	0	2	0
NC_007992	0	1	0
NC_007993	0	2	0
NC_007994	0	4	0
NC_007996	0	3	0
NC_007998	0	0	0
NC_008000	0	5	0
NC_003020	0	1	1
NC_003021	0	1	1
NC_003018	1	0	0
NC_005032	0	2	6
NC_004750	0	5	8
NC_016758	0	1	1
NC_016759	0	1	1
NC_016757	0	1	1
NC_005029	0	1	2
NC_004906	0	1	2
NC_004907	1	0	1
NC_006632	1	1	0
NC_001595	2	3	4
NC_003700	0	1	1
NC_003059	0	4	0
NC_004035	1	0	1
NC_003665	1	0	1
NC_003553	0	1	0
NC_008824	1	0	1
NC_014598	0	1	1
NC_014600	0	1	2
NC_014601	0	1	1
NC_014603	1	0	0
NC_014604	0	1	1
NC_014605	0	2	1
NC_001937	0	1	2
NC_002047	0	2	2
NC_001934	0	2	4
NC_003890	0	1	1
NC_008001	0	2	0
NC_008002	0	7	0
NC_008005	0	3	0
NC_008008	0	0	0
NC_008003	0	3	1
NC_008007	0	6	2
NC_010701	1	0	1
NC_001330	6	2	4
NC_002014	5	3	5
NC_001366	1	1	2
NC_003023	1	1	0
NC_003016	1	0	0
NC_003025	1	0	0
NC_008236	0	4	6
NC_008514	1	4	5
NC_008237	1	0	0
NC_008516	1	7	4
NC_006495	0	1	1
NC_006506	0	1	1
NC_006505	1	0	0
NC_004120	1	0	0
NC_004650	0	2	6
NC_008731	0	1	1
NC_005176	1	0	0
NC_008955	1	2	2
NC_006320	0	1	1
NC_004612	0	1	2
NC_004662	0	1	2
NC_015411	0	2	1
NC_015412	0	1	1
NC_015414	0	2	1
NC_001471	0	0	0
NC_001480	1	3	2
NC_010706	0	2	1
NC_001702	1	3	1
NC_005975	3	2	3
NC_001402	1	1	0
NC_003852	2	2	2
