Genome	TP	FP	FN
NC_010833	0	1	5
NC_008306	1	0	0
NC_009245	1	0	0
NC_003493	1	2	3
NC_001408	0	3	3
NC_002038	0	1	1
NC_011280	0	1	6
NC_002040	1	1	1
NC_002039	1	0	1
NC_003382	2	1	4
NC_004607	0	3	6
NC_001441	0	2	6
NC_009017	1	3	4
NC_009903	0	2	1
NC_009944	1	0	0
NC_009945	0	1	1
NC_003628	0	1	1
NC_008348	3	174	166
NC_003620	1	1	1
NC_001983	0	3	8
NC_002251	5	3	4
NC_001427	0	1	4
NC_011096	0	4	6
NC_011097	3	0	0
NC_002556	0	2	2
NC_001841	0	1	3
NC_001926	1	0	0
NC_005321	0	4	6
NC_001560	4	1	2
NC_004812	0	36	75
NC_006151	0	50	69
NC_011106	1	1	4
NC_007605	1	34	93
NC_003470	1	0	0
NC_010744	1	0	0
NC_005238	0	1	1
NC_005811	1	1	1
NC_001438	1	1	1
NC_008293	45	66	84
NC_011109	1	4	6
NC_003708	0	4	6
NC_003709	0	1	2
NC_001418	7	2	2
NC_001956	9	1	0
NC_003803	0	3	6
NC_003804	1	0	1
NC_002229	36	52	49
NC_002577	7	47	69
NC_003464	1	0	0
NC_003465	1	0	0
NC_001522	2	3	6
NC_024457	1	0	1
NC_003748	0	1	7
NC_001356	1	3	6
NC_001355	3	1	6
NC_002984	0	4	4
NC_002985	2	1	0
NC_016984	0	2	6
NC_007156	1	1	1
NC_007163	0	2	2
NC_008736	1	1	1
NC_008169	0	2	2
NC_006637	0	4	5
NC_003093	0	2	6
NC_014711	1	0	0
NC_006063	2	1	3
NC_003092	0	3	15
NC_001642	1	1	5
NC_005287	0	2	5
NC_006057	0	1	1
NC_016991	2	4	6
NC_008737	1	1	1
NC_006559	1	1	1
NC_007648	0	1	1
NC_007922	1	1	5
NC_009013	0	3	1
NC_001998	3	1	6
NC_001873	2	2	2
NC_002559	0	1	0
NC_003745	1	1	2
NC_004729	1	2	2
NC_006657	0	10	5
NC_008297	0	2	6
NC_006384	0	2	6
NC_006642	0	4	6
NC_006633	5	8	6
NC_003737	1	0	0
NC_003357	0	5	8
NC_005954	0	1	1
NC_006272	0	1	1
NC_003438	0	10	9
NC_003445	0	1	1
NC_003461	3	3	7
NC_014967	1	2	5
NC_016992	2	4	7
NC_016994	2	3	6
NC_016995	2	5	8
NC_016996	3	5	6
NC_007670	1	0	0
NC_007755	0	1	1
NC_005976	0	1	1
NC_007180	0	1	2
NC_009247	1	0	0
NC_008298	0	5	7
NC_006634	0	5	5
NC_006636	1	2	3
NC_006641	0	5	4
NC_006653	0	9	5
NC_006654	0	7	4
NC_006655	0	7	6
NC_006656	0	4	7
NC_014665	1	2	2
NC_004756	0	3	6
NC_014898	0	1	2
NC_004147	2	1	5
NC_001481	0	3	3
NC_003649	0	1	1
NC_003651	1	2	1
NC_003652	1	0	0
NC_003653	0	1	1
NC_007192	1	1	4
NC_008520	43	91	115
NC_008018	0	1	3
NC_008211	7	58	125
NC_008020	1	2	5
NC_006568	0	2	3
NC_008847	0	1	0
NC_009606	1	2	4
NC_007741	1	0	0
NC_004053	0	4	1
NC_006995	1	2	5
NC_006659	3	6	8
NC_006660	0	7	6
NC_006662	0	6	5
NC_006635	1	7	6
NC_006650	0	6	6
NC_014480	0	2	2
NC_004067	1	2	4
NC_004074	1	5	7
NC_004109	0	1	1
NC_010758	0	2	2
NC_003654	1	0	0
NC_003655	1	0	0
NC_003658	0	1	1
NC_003678	0	2	1
NC_007573	0	1	1
NC_003830	1	1	4
NC_001885	0	1	3
NC_016999	0	2	5
NC_008956	0	1	4
NC_007014	1	1	4
NC_006955	0	2	3
NC_008029	0	4	2
NC_003781	0	1	1
NC_003625	1	0	0
NC_006631	0	2	6
NC_001890	3	0	1
NC_006638	0	6	3
NC_006639	1	3	4
NC_006649	1	11	8
NC_005812	0	4	6
NC_005028	1	0	1
NC_003831	1	0	1
NC_007338	0	2	2
NC_003770	1	0	0
NC_003810	1	1	1
NC_001785	0	1	2
NC_001543	0	2	2
NC_017000	1	1	4
NC_017001	0	3	5
NC_010252	0	1	2
NC_010313	0	4	6
NC_010702	0	1	2
NC_008301	1	1	1
NC_010800	1	6	10
NC_010712	0	1	4
NC_008605	0	1	1
NC_008614	1	3	3
NC_006998	125	66	98
NC_006022	1	0	0
NC_006023	0	1	1
NC_006010	0	1	1
NC_003985	0	1	1
NC_003860	2	0	0
NC_010812	0	3	6
NC_010949	1	2	4
AC_000012	6	12	23
NC_005981	0	2	1
NC_003865	1	3	3
NC_005304	1	0	1
NC_003876	1	1	1
NC_003877	1	2	2
NC_003883	0	1	1
NC_003885	1	0	0
NC_017003	0	2	1
NC_017005	1	0	1
AC_000002	0	10	24
NC_005898	1	0	0
NC_005790	1	2	2
NC_003529	59	68	110
NC_003381	3	0	0
NC_010705	0	1	1
NC_004110	0	1	2
NC_009889	0	2	2
NC_014358	2	1	2
NC_014360	0	2	2
NC_014361	1	3	4
NC_014092	0	2	3
NC_013094	1	0	0
NC_013095	0	1	1
NC_013098	1	0	0
NC_013099	1	0	0
NC_013100	0	1	1
NC_010987	0	3	1
NC_014709	0	1	1
NC_014710	2	0	0
NC_014712	2	0	0
NC_014713	1	0	0
NC_014714	1	0	0
NC_014715	0	1	1
NC_014716	1	0	0
NC_009026	0	1	1
NC_007380	1	0	1
NC_004201	1	0	0
NC_010988	1	1	1
NC_010989	0	1	1
NC_010990	1	0	0
NC_010991	0	1	1
NC_014717	1	0	0
NC_013527	2	1	4
NC_001442	2	2	4
NC_013262	1	1	2
NC_010986	0	1	2
NC_014521	0	1	1
NC_014730	0	4	6
NC_014606	1	0	0
NC_008947	0	1	1
NC_013593	0	1	1
NC_008894	1	2	1
NC_008895	0	2	1
NC_008896	0	2	1
NC_008898	0	1	1
NC_008902	0	1	1
NC_008904	0	1	1
NC_008905	1	0	0
NC_008251	1	2	4
NC_013237	2	2	5
NC_011591	0	2	2
NC_008908	0	1	1
NC_008910	0	2	3
NC_008912	0	1	1
NC_008914	1	0	2
NC_008920	1	0	0
NC_006554	2	0	0
NC_013058	0	1	2
NC_013060	0	3	3
NC_008921	0	1	1
NC_008922	0	1	1
NC_008923	0	1	2
NC_008924	1	1	1
NC_008927	1	1	1
NC_008932	0	1	1
NC_008936	0	2	2
NC_008937	0	1	1
NC_008938	0	1	1
NC_008941	0	2	2
NC_007151	56	61	95
NC_009334	1	29	79
NC_006294	6	2	6
NC_006307	1	0	0
NC_007662	0	1	1
NC_003405	0	1	1
NC_012481	0	3	4
NC_009647	2	0	0
NC_009545	2	1	4
NC_009546	0	2	6
NC_009547	0	2	6
NC_009549	0	2	6
NC_003567	0	1	1
NC_013075	0	1	1
NC_013076	1	1	1
NC_009563	0	1	1
NC_009558	0	1	1
NC_007821	5	4	5
NC_007856	6	0	5
NC_007655	0	1	1
NC_006318	1	0	1
NC_007211	0	2	6
NC_009539	1	2	4
NC_002738	0	1	0
NC_012136	1	1	1
NC_008299	0	2	6
NC_026431	1	0	1
NC_008375	0	1	2
NC_007653	0	30	75
NC_016998	1	2	4
NC_017002	0	2	2
NC_009010	3	0	0
NC_008586	41	57	85
NC_004666	0	3	7
NC_007757	1	0	0
NC_012437	1	2	2
NC_008188	2	2	4
NC_008552	2	1	4
NC_008210	1	140	146
NC_008840	0	1	1
NC_008843	0	2	1
NC_008846	1	0	0
NC_008851	0	1	2
NC_008852	0	1	1
NC_008854	0	1	1
NC_008858	1	0	0
NC_008859	0	1	1
NC_011135	0	2	6
NC_008861	0	1	1
NC_008863	0	1	1
NC_008866	1	0	1
NC_008869	1	1	1
NC_008870	1	0	0
NC_008873	1	0	0
NC_013096	0	1	1
NC_017830	3	1	0
NC_017824	0	1	2
NC_017826	4	28	77
NC_017828	0	1	4
NC_017823	1	2	3
NC_017829	0	1	1
NC_008876	1	0	0
NC_008878	0	1	1
NC_008881	0	1	1
NC_008885	0	1	1
NC_008887	0	1	2
NC_008889	1	0	0
NC_008890	0	1	1
NC_014609	1	1	1
NC_016136	2	5	5
NC_009731	0	1	1
NC_004660	1	1	1
NC_005228	0	1	1
NC_004807	0	2	2
NC_003005	1	1	1
NC_011525	2	1	4
NC_011639	6	3	4
NC_010248	0	1	2
NC_010250	0	1	2
NC_010251	0	1	2
NC_010249	0	1	2
NC_010256	0	2	2
NC_006273	4	174	165
NC_015655	2	1	3
NC_011643	0	1	5
NC_011644	3	29	77
NC_016142	1	1	2
NC_016143	1	2	3
NC_003670	0	1	1
NC_006025	0	1	1
NC_003476	1	1	0
NC_014326	0	4	7
NC_014327	0	1	1
NC_012557	0	1	1
NC_012909	0	3	4
NC_026434	1	0	0
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	1	0	0
NC_005807	0	2	6
NC_010745	1	0	0
NC_004638	0	5	5
NC_004644	1	0	1
NC_005235	0	1	1
NC_004306	6	6	9
NC_012776	0	2	2
NC_009489	3	3	6
NC_005948	3	8	4
NC_007544	1	0	0
NC_003730	1	1	1
NC_003731	1	1	1
NC_002306	4	6	5
NC_010247	0	2	2
NC_001414	0	1	6
NC_005855	1	1	5
NC_012868	6	1	5
NC_002034	0	1	1
NC_003659	1	0	0
NC_015691	0	2	7
NC_015692	2	2	4
NC_001753	0	1	5
NC_001359	1	2	4
NC_001931	0	2	4
NC_001741	2	3	10
NC_009252	1	0	0
NC_005302	0	1	1
NC_003514	1	0	0
NC_002187	0	2	6
NC_003006	1	2	0
NC_001507	0	2	5
NC_003011	0	1	1
NC_003012	1	0	0
NC_003009	1	0	0
NC_003566	0	2	1
NC_004016	0	1	2
NC_004159	1	0	0
NC_005300	0	1	1
NC_010294	1	2	4
NC_010314	0	1	1
NC_010316	1	0	0
NC_010317	1	0	0
NC_010318	1	0	0
NC_007383	51	61	94
NC_004044	0	2	6
NC_004544	0	1	1
NC_001786	0	3	4
NC_001932	0	2	8
NC_002323	1	1	1
AC_000007	0	15	36
NC_010319	1	0	0
NC_010703	0	1	2
NC_010648	1	3	1
NC_001539	0	3	3
NC_010714	0	1	2
NC_010591	1	0	0
NC_010667	1	0	0
NC_003862	0	2	2
NC_002327	1	1	1
NC_002351	0	3	3
NC_002359	1	2	2
NC_002160	1	3	6
NC_015706	0	3	5
NC_015718	2	0	1
NC_009892	2	2	3
NC_010739	2	2	3
NC_002325	2	0	0
NC_002531	3	21	68
NC_003010	1	0	0
NC_001439	0	2	6
NC_004500	4	1	3
NC_006062	0	2	2
NC_005635	1	1	5
NC_011616	18	111	129
NC_013461	0	2	1
NC_001556	3	1	1
NC_009536	1	1	1
NC_012561	1	2	2
NC_008585	1	6	9
NC_001617	1	0	0
NC_004145	1	0	0
NC_003820	1	2	4
NC_010704	1	0	0
NC_001828	0	2	4
NC_005136	0	1	2
NC_012585	0	5	1
NC_006007	1	0	0
NC_003645	0	1	1
NC_002356	1	2	3
NC_003300	2	3	4
NC_003299	4	2	3
NC_003301	3	2	3
NC_007724	0	2	6
NC_008837	0	1	0
NC_008849	0	1	0
NC_008850	0	2	0
NC_008855	0	1	0
NC_001465	0	1	6
NC_001746	0	5	3
NC_003327	9	4	5
NC_003657	1	0	0
NC_005320	0	4	6
NC_001671	0	1	2
NC_008875	0	1	0
NC_008877	0	2	0
NC_006012	1	0	0
NC_004146	1	0	2
NC_006358	0	2	5
NC_003523	0	1	1
NC_003778	0	1	1
NC_003971	0	1	1
NC_003619	2	0	0
NC_005817	0	1	2
NC_005818	1	0	0
NC_008897	0	1	0
NC_008907	0	1	0
NC_008929	0	2	0
NC_001641	1	1	1
NC_001868	0	1	4
NC_005074	0	1	2
NC_005850	0	2	5
NC_005851	0	2	2
NC_005853	1	1	1
NC_011501	1	0	0
NC_011502	0	1	1
NC_012639	24	85	115
NC_009947	0	1	1
NC_008935	0	1	0
NC_015877	1	0	0
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	1	0	0
NC_003501	0	1	2
NC_007290	0	2	6
NC_007744	1	0	0
NC_004715	1	0	0
NC_003479	0	1	1
NC_007638	0	2	6
NC_009553	0	4	7
NC_009528	1	3	4
NC_014823	0	1	2
NC_016157	2	2	5
NC_008980	0	2	1
NC_008990	0	4	4
NC_008997	0	2	4
NC_001780	0	2	8
NC_001990	0	1	2
NC_005084	4	3	4
NC_005046	1	0	0
NC_005048	1	0	0
NC_005049	0	1	1
NC_023812	1	2	1
NC_004904	0	1	1
NC_004903	0	1	1
NC_005359	0	1	1
NC_004828	1	3	1
NC_008040	1	0	1
NC_009894	1	0	0
NC_008041	1	1	0
NC_001357	2	3	6
NC_003498	5	1	1
NC_004121	1	0	0
NC_003554	4	2	3
NC_005874	0	1	1
NC_016417	0	7	6
NC_011181	0	3	4
NC_004581	0	1	2
NC_005895	0	2	2
NC_001341	2	4	2
NC_003532	1	3	4
NC_003775	1	0	0
NC_003633	0	2	4
NC_003825	0	3	6
NC_011187	1	3	4
NC_002615	1	1	1
NC_003512	0	2	3
NC_002470	1	2	2
NC_003837	1	0	0
NC_001625	0	1	5
NC_002026	1	0	0
NC_002027	0	1	1
NC_008172	0	1	1
NC_008174	0	1	1
NC_008176	1	0	0
NC_004047	0	1	2
NC_003617	0	3	2
NC_001836	2	7	6
NC_001768	1	0	1
NC_003483	1	0	1
NC_008181	1	0	0
NC_007729	1	2	4
NC_006942	1	2	5
NC_007155	1	0	0
NC_001502	0	1	4
NC_007915	0	2	2
NC_002990	0	1	2
NC_002991	0	1	1
NC_003788	1	1	0
NC_003003	0	1	1
NC_003004	0	1	1
NC_009533	0	1	5
NC_010561	5	2	4
NC_010647	0	2	5
NC_004013	0	1	2
NC_003433	0	3	3
NC_003791	0	1	1
NC_004123	0	4	4
NC_007904	1	0	1
NC_006024	1	0	0
NC_005174	0	1	1
NC_010590	0	1	2
NC_012492	1	3	6
NC_012484	0	4	2
NC_005219	0	1	1
NC_003418	0	3	7
NC_011919	0	2	7
NC_011702	1	5	6
NC_011704	1	1	1
NC_011705	0	1	1
NC_012531	1	2	1
NC_001615	0	6	6
NC_015220	0	3	3
NC_001634	1	5	3
NC_006643	2	1	1
NC_004296	0	2	2
NC_006573	0	2	2
NC_012536	1	0	0
NC_012537	0	1	1
NC_003630	3	1	1
NC_009354	1	1	5
NC_012538	1	0	0
NC_012539	0	1	1
NC_012540	0	1	1
NC_012543	1	0	0
NC_012544	0	1	1
NC_012545	2	0	0
NC_012546	1	0	0
NC_002036	1	3	3
NC_001343	1	2	2
NC_008780	1	2	1
NC_007735	0	1	1
NC_016081	0	7	7
NC_011765	2	1	5
NC_012553	0	2	4
NC_012554	1	0	1
NC_004297	0	1	2
NC_021874	1	0	0
NC_016082	0	2	5
NC_015874	1	3	5
NC_008794	0	3	6
NC_008880	0	2	1
NC_008967	0	1	2
NC_016416	1	5	5
NC_038011	1	0	0
NC_003786	0	1	1
NC_003510	0	2	2
NC_003792	0	1	1
NC_006276	1	0	0
NC_006275	1	0	0
NC_006952	0	2	1
NC_007559	1	0	0
NC_010329	3	1	4
NC_001575	0	1	5
NC_002208	0	1	1
NC_002209	1	0	1
NC_002204	1	0	0
NC_002210	1	1	0
NC_010293	1	2	1
NC_014739	1	0	3
NC_001608	3	5	4
NC_006500	1	0	0
NC_002207	0	1	1
NC_004219	1	0	0
NC_006004	0	1	1
NC_003842	0	1	2
NC_003924	1	1	1
NC_004161	1	6	8
NC_010356	88	68	72
NC_003751	1	0	0
NC_003866	0	2	5
NC_015843	0	1	1
NC_010276	42	94	93
NC_010437	3	3	4
NC_010620	0	1	1
NC_003500	1	3	4
NC_010759	1	0	1
NC_010760	1	0	1
NC_010761	1	0	1
NC_006269	0	2	3
NC_005997	1	0	0
NC_009448	0	1	2
NC_010490	1	2	1
NC_010491	0	1	1
NC_009550	1	1	5
NC_009535	0	1	1
NC_009644	0	2	5
NC_009030	1	1	5
NC_010737	5	1	1
NC_010738	5	4	1
NC_012798	1	0	0
NC_005234	0	1	1
NC_005233	0	1	1
NC_001661	2	9	9
NC_010746	1	0	0
NC_010747	1	0	0
NC_010748	1	0	0
NC_010750	1	0	0
NC_010753	1	0	0
NC_014740	1	2	3
NC_014741	0	1	1
NC_014742	1	0	1
NC_012482	1	2	1
NC_004060	0	3	5
NC_011345	11	144	152
NC_011346	1	1	5
NC_011347	0	2	2
NC_011349	0	1	1
NC_003734	1	0	0
NC_003898	0	2	6
NC_002555	0	4	5
NC_001491	1	26	79
NC_003015	0	1	2
NC_000936	3	1	5
NC_004809	1	3	3
NC_007592	0	2	1
NC_007589	0	1	1
NC_010569	0	1	1
NC_004220	1	0	0
NC_003549	1	0	0
NC_003622	0	1	1
NC_004063	0	4	3
NC_003545	0	1	1
NC_003544	0	1	1
NC_013414	0	2	7
NC_007619	0	2	1
NC_007656	1	0	0
NC_007658	1	0	0
NC_007659	1	0	0
NC_007660	1	0	0
NC_007664	1	0	1
NC_007665	1	0	0
NC_004014	1	2	2
NC_004724	3	6	5
NC_003811	0	3	3
NC_004090	1	3	5
NC_011539	0	5	3
NC_011583	0	2	6
NC_004824	1	1	5
NC_004825	0	2	2
NC_005031	0	4	6
NC_011423	59	45	62
NC_003840	0	1	1
NC_003482	0	1	1
NC_001793	0	2	2
NC_003626	0	1	1
NC_004039	0	1	2
NC_007553	1	0	0
NC_007554	0	1	1
NC_007666	1	0	0
NC_007668	1	0	0
NC_007669	0	1	1
NC_007671	1	0	0
NC_007415	0	1	1
NC_012636	0	2	3
NC_011503	0	1	1
NC_011504	0	1	1
NC_011506	1	0	0
NC_011508	0	1	1
NC_011509	1	0	0
NC_003491	1	3	5
NC_002634	0	1	2
NC_007017	1	1	5
NC_007150	0	4	7
NC_003844	0	1	1
NC_007067	0	1	1
NC_006948	0	2	5
NC_007748	1	0	0
NC_007754	1	0	0
NC_007756	0	1	1
NC_007742	0	1	1
NC_007743	1	0	0
NC_007746	1	0	0
NC_007747	0	1	1
NC_013103	0	1	1
NC_008171	1	0	0
NC_004210	1	0	0
NC_005223	1	0	0
NC_002058	1	0	0
NC_003224	0	1	2
NC_003805	2	2	2
NC_002194	4	1	4
NC_011510	1	0	0
NC_017085	1	2	4
NC_017714	5	2	6
NC_017716	0	4	8
NC_016660	0	2	6
NC_007018	1	1	1
NC_006555	2	0	1
NC_003821	1	2	4
NC_004909	1	0	0
NC_004910	0	1	1
NC_004912	1	0	0
NC_007030	0	1	3
NC_007031	2	3	1
NC_007032	1	3	2
NC_007033	1	0	2
NC_007040	0	4	1
NC_007041	1	3	1
NC_007028	0	3	2
NC_014977	0	1	1
NC_005497	0	3	1
NC_002049	0	1	2
NC_002358	0	3	3
NC_002657	0	1	1
NC_001593	2	3	5
NC_016403	0	1	1
NC_016404	0	4	5
NC_017084	1	1	1
NC_017091	0	2	3
NC_007376	1	0	1
NC_007377	1	0	1
NC_007375	1	0	1
NC_007357	0	1	1
NC_007359	1	0	1
NC_005977	1	0	0
NC_008039	1	0	0
NC_008178	1	0	0
NC_008179	1	0	0
NC_006567	0	1	2
NC_007563	0	2	1
NC_003562	1	0	0
NC_007222	0	1	1
NC_013415	1	1	1
NC_013455	3	0	0
NC_005237	0	1	1
NC_001545	0	5	2
NC_002532	0	3	10
NC_012485	3	1	4
NC_012486	3	2	4
NC_016405	1	0	0
NC_015785	6	1	4
NC_015936	0	1	1
NC_007360	1	0	0
NC_007364	0	1	2
NC_007366	0	1	1
NC_007367	1	0	1
NC_007368	0	1	1
NC_007369	0	1	1
NC_013774	0	1	2
NC_007561	1	0	0
NC_007564	1	0	0
NC_007565	1	0	0
NC_007568	1	0	0
NC_007026	2	0	0
NC_007027	1	0	0
NC_007193	1	3	5
NC_016962	2	1	1
NC_014075	0	2	4
NC_014096	0	2	2
NC_009243	1	0	0
NC_004751	0	3	7
NC_002198	0	3	7
NC_007370	1	0	1
NC_007454	2	6	9
NC_007020	3	3	4
NC_002633	1	3	2
NC_006950	0	6	3
NC_001933	1	2	1
NC_013802	0	1	1
NC_008393	0	1	2
NC_006964	0	1	1
NC_006965	0	1	1
NC_007433	1	0	2
NC_008524	0	1	1
NC_008706	0	3	2
NC_007447	3	4	3
NC_010984	1	0	0
NC_010618	0	2	6
NC_010351	0	2	1
NC_010349	0	1	1
NC_014593	0	2	2
NC_014743	0	3	5
NC_003460	2	1	8
NC_004173	5	0	1
NC_004175	0	4	5
NC_003688	0	1	7
NC_003743	1	3	6
NC_001696	0	3	5
NC_001729	1	2	1
NC_002023	1	0	0
NC_002019	1	0	0
NC_002017	0	1	1
NC_008707	0	2	2
NC_008292	0	3	6
NC_008734	1	0	0
NC_008735	1	0	0
NC_008184	0	4	7
NC_011310	1	2	5
NC_008931	0	1	0
NC_009527	1	2	4
NC_001929	1	2	1
NC_000870	0	2	3
NC_004071	0	2	6
NC_005330	0	3	5
NC_004169	1	0	0
NC_003776	1	1	1
NC_003824	1	1	1
NC_003833	1	0	0
NC_003834	0	2	2
NC_003835	1	1	1
NC_003857	1	1	1
NC_003874	2	0	0
NC_009011	39	79	104
NC_009088	0	2	6
NC_004286	1	2	6
NC_004288	2	0	1
NC_004363	1	0	0
NC_004364	0	2	2
NC_001407	0	3	4
NC_004006	2	0	0
NC_004007	1	0	0
NC_004177	0	1	1
NC_004181	1	0	0
NC_004182	0	1	1
NC_004183	0	1	1
NC_004184	1	0	0
NC_006051	1	1	1
NC_007737	1	0	0
NC_008056	1	0	1
NC_003761	1	0	0
NC_002700	2	1	2
NC_004423	1	1	1
NC_001815	0	1	7
NC_004186	0	1	1
NC_004187	1	0	0
NC_004191	0	1	1
NC_004212	1	0	0
NC_004213	1	0	0
NC_004214	1	0	0
NC_004292	1	0	1
NC_004293	0	2	2
NC_011555	0	2	2
NC_004559	0	3	2
NC_004558	0	2	6
NC_003643	1	0	0
NC_004450	1	1	2
NC_004541	2	1	1
NC_004752	0	1	2
NC_002561	0	1	0
NC_003542	1	1	1
NC_004188	1	0	0
NC_005097	0	1	1
NC_008300	2	2	0
NC_004158	0	1	1
NC_005236	0	1	1
NC_003832	0	2	1
NC_003841	0	2	2
NC_003843	2	0	0
NC_003569	1	0	0
NC_008304	0	4	4
NC_004294	0	2	2
NC_004613	0	2	6
NC_001549	0	5	6
NC_004647	1	2	5
NC_005996	1	0	0
NC_006020	0	1	1
NC_006021	0	1	1
NC_005978	0	1	1
NC_005979	0	1	1
NC_005980	0	1	1
NC_002037	1	0	1
NC_007241	0	2	1
NC_010732	0	4	7
NC_003287	6	1	4
NC_010619	0	1	1
NC_010711	1	0	2
NC_004648	0	3	6
NC_004657	1	1	4
NC_002363	5	3	3
NC_001278	0	1	2
NC_002526	1	8	11
NC_002598	0	2	6
NC_002161	1	5	5
NC_013105	0	1	1
NC_013106	0	1	1
NC_013108	0	1	1
NC_013109	1	0	0
NC_013110	0	2	1
NC_013111	0	1	1
NC_011052	0	3	6
NC_005965	1	1	1
NC_004675	0	3	5
NC_007585	0	2	1
NC_007583	0	3	1
NC_001803	4	6	6
NC_006430	2	4	6
NC_001574	3	0	2
NC_005065	5	5	5
NC_001628	0	1	4
NC_012754	1	0	0
NC_013117	0	4	8
NC_003557	1	3	5
NC_002063	0	2	3
NC_007999	0	7	0
NC_006503	1	0	0
NC_004199	1	0	0
NC_005903	0	1	2
NC_008374	0	2	6
NC_008373	0	2	6
NC_004736	7	5	6
NC_003634	0	5	3
NC_003673	0	1	1
NC_004778	13	104	133
NC_004211	1	0	0
NC_004217	1	0	0
NC_004218	1	0	0
NC_013133	0	2	2
NC_013134	1	2	2
NC_003741	0	1	1
NC_001469	1	3	4
NC_001837	0	1	1
NC_001899	2	3	5
NC_001946	2	2	1
NC_001954	8	1	2
NC_001977	0	1	3
NC_001987	32	33	39
NC_014510	0	1	5
NC_014511	1	0	0
NC_014512	1	0	0
NC_001981	0	4	1
NC_002180	3	1	3
NC_001792	0	1	2
NC_002041	0	3	3
NC_001466	0	1	5
NC_001484	1	0	3
NC_014513	1	0	0
NC_014514	1	0	0
NC_014517	0	1	1
NC_014518	0	1	1
NC_014519	0	1	1
NC_014520	1	1	1
NC_014522	0	1	1
NC_015784	0	1	3
NC_001513	0	5	3
NC_001633	1	3	3
NC_001652	0	1	6
NC_001782	1	0	0
NC_001962	34	73	109
NC_000903	0	2	6
NC_002206	1	0	0
NC_014525	0	2	1
NC_014529	0	1	1
NC_014530	1	0	1
NC_014531	0	1	1
NC_000960	1	0	0
NC_002064	1	1	2
NC_002543	1	3	5
NC_002551	2	1	1
NC_002562	0	1	0
NC_002564	0	1	0
AC_000005	8	17	27
AC_000008	0	14	36
NC_001405	0	15	37
NC_003814	1	0	0
NC_002565	0	1	1
NC_002567	0	1	0
NC_001403	0	1	1
NC_002563	0	1	0
NC_002042	0	3	3
NC_009612	0	3	2
NC_014542	0	2	6
NC_002557	0	1	0
NC_003378	4	2	0
NC_002201	2	4	3
NC_003471	0	1	1
NC_003502	0	1	1
NC_003531	1	0	0
NC_010538	1	2	5
NC_014546	2	2	2
NC_003535	0	2	6
NC_003668	3	1	2
NC_003671	1	0	1
NC_003723	1	1	1
NC_003749	1	0	0
NC_011500	1	0	0
NC_003543	1	0	0
NC_003601	0	2	2
NC_003756	1	2	3
NC_003757	1	0	0
NC_003771	1	1	1
NC_003783	0	2	2
NC_003784	0	2	2
NC_003802	0	1	1
NC_003822	0	3	4
NC_015070	0	1	2
NC_012698	1	0	1
NC_014790	0	1	1
NC_005137	31	92	118
NC_007542	0	1	1
NC_008038	2	0	0
NC_001918	0	4	1
NC_007524	1	0	0
NC_007525	0	1	1
NC_007526	1	0	0
NC_007528	0	1	1
NC_007529	0	2	1
NC_015469	1	0	0
NC_016144	3	4	6
NC_009241	1	0	0
NC_006498	1	0	1
NC_006497	1	0	1
NC_006501	1	0	0
NC_007986	0	3	0
NC_000883	2	0	4
NC_005227	1	0	1
NC_007189	0	7	7
NC_001409	0	2	3
NC_011535	0	3	5
NC_007903	0	2	2
NC_007154	1	0	0
NC_005947	0	1	1
NC_001524	0	3	15
NC_004442	1	1	3
NC_006064	1	0	0
NC_005283	2	4	5
NC_003983	0	1	1
NC_016152	1	0	1
NC_016153	0	1	2
NC_003839	0	1	1
NC_009559	0	1	1
NC_006558	0	3	3
NC_004422	1	3	2
NC_001818	0	2	5
NC_004651	1	1	5
NC_004192	1	1	5
NC_001875	2	144	150
NC_005285	2	2	3
NC_001339	2	1	3
NC_001554	1	2	4
NC_016155	1	2	2
NC_009560	0	1	1
NC_009562	0	1	1
NC_009891	1	0	0
NC_003347	0	10	4
NC_005148	0	1	3
NC_004144	1	0	0
NC_003608	0	2	7
NC_004068	2	3	4
NC_005343	0	2	6
NC_001812	0	4	5
NC_002792	1	3	3
NC_009520	0	1	1
NC_009521	1	0	0
NC_001542	1	1	4
NC_010305	1	2	5
NC_001564	0	3	1
NC_008180	1	0	0
NC_007674	1	0	0
NC_001619	1	2	6
NC_001591	2	3	4
NC_002816	10	63	133
NC_002817	0	3	6
NC_002981	0	2	6
NC_001458	1	3	6
NC_003113	1	0	0
NC_002169	17	104	122
NC_003534	1	1	1
NC_002560	0	1	0
NC_001921	0	6	7
NC_004221	0	1	1
NC_003397	0	1	2
NC_010346	1	0	0
NC_010347	1	0	0
NC_010348	1	0	0
NC_010352	0	2	3
NC_024779	0	2	2
NC_002691	1	0	0
NC_002701	0	2	2
NC_003102	33	83	108
NC_006150	13	118	210
NC_003369	0	4	6
NC_003375	1	1	5
NC_003451	0	1	1
NC_007372	1	0	1
NC_006572	0	1	2
NC_007221	1	0	0
NC_001826	5	34	75
NC_002468	1	2	6
NC_008779	0	3	4
NC_024781	2	5	5
NC_015783	0	1	0
NC_003452	1	0	0
NC_003453	0	2	2
NC_003487	2	1	4
NC_005092	0	1	1
NC_003697	1	0	0
NC_003702	1	0	0
NC_003703	1	0	0
NC_006433	0	1	1
