Genome	TP	FP	FN
NC_011109	3	2	4
NC_003708	3	0	3
NC_003709	2	0	0
NC_001418	3	3	6
NC_001956	3	3	6
NC_003803	3	1	3
NC_003804	2	0	0
NC_002229	59	33	26
NC_002577	50	43	26
NC_003464	1	0	0
NC_003465	0	1	1
NC_001522	4	1	4
NC_024457	1	0	1
NC_003748	3	2	4
NC_001356	4	0	3
NC_001355	4	1	5
NC_002984	2	1	2
NC_002985	1	1	1
NC_016984	2	0	4
NC_007156	1	1	1
NC_007163	1	1	1
NC_008736	2	0	0
NC_008169	2	0	0
NC_006637	0	2	5
NC_014646	0	1	1
NC_003093	3	0	3
NC_014711	1	0	0
NC_006063	3	0	2
NC_003092	6	2	9
NC_001642	2	1	4
NC_005287	3	1	2
NC_006057	1	0	0
NC_016991	3	2	5
NC_008737	0	2	2
NC_006559	1	1	1
NC_007648	1	0	0
NC_007922	2	2	4
NC_009013	1	0	0
NC_001998	1	0	8
NC_001873	1	3	3
NC_002559	0	1	0
NC_003745	2	0	1
NC_004729	2	1	1
NC_006657	0	8	5
NC_008297	5	0	1
NC_006384	3	0	3
NC_007725	0	0	0
NC_007711	1	0	0
NC_006642	5	0	1
NC_006633	6	5	5
NC_003737	0	1	1
NC_003357	2	0	6
NC_005954	1	0	0
NC_006272	1	0	0
NC_003438	5	3	4
NC_003445	1	0	0
NC_003461	5	1	5
NC_014967	2	2	4
NC_016992	4	2	5
NC_016994	3	2	5
NC_016995	2	3	8
NC_016996	4	2	5
NC_007670	1	0	0
NC_007755	0	1	1
NC_005976	1	0	0
NC_007180	0	1	2
NC_009247	0	1	1
NC_008298	3	2	4
NC_006634	0	3	5
NC_006636	2	0	2
NC_006641	0	1	4
NC_006653	1	4	4
NC_006654	0	3	4
NC_006655	1	3	5
NC_006656	3	2	4
NC_014665	3	0	0
NC_014071	1	2	2
NC_004756	2	2	4
NC_014898	0	1	2
NC_003533	0	0	0
NC_004147	3	0	4
NC_001481	3	0	0
NC_003649	1	0	0
NC_003651	2	0	0
NC_003652	1	0	0
NC_003653	0	1	1
NC_007192	4	0	1
NC_008520	106	17	52
NC_008018	2	0	1
NC_008211	99	51	33
NC_008020	3	0	3
NC_006568	2	0	1
NC_008847	0	0	0
NC_009606	2	0	3
NC_007741	1	0	0
NC_004053	0	2	1
NC_001710	1	1	0
NC_006995	3	0	3
NC_006659	2	6	9
NC_006660	0	1	6
NC_006662	0	3	5
NC_006635	1	3	6
NC_006650	2	2	4
NC_014480	0	2	2
NC_004067	3	0	2
NC_004074	3	4	5
NC_004109	1	0	0
NC_010758	2	0	0
NC_003654	1	0	0
NC_003655	1	0	0
NC_003658	1	0	0
NC_003678	1	0	0
NC_007573	1	0	0
NC_003830	3	0	2
NC_001500	2	2	2
NC_001506	2	0	0
NC_001885	1	2	2
NC_016999	2	0	3
NC_008956	1	0	3
NC_007014	2	0	3
NC_006955	2	0	1
NC_008029	1	1	1
NC_003781	1	0	0
NC_003625	1	0	0
NC_007639	1	0	0
NC_006631	2	0	4
NC_001890	3	1	1
NC_006638	0	4	3
NC_006639	2	3	3
NC_006649	1	6	8
NC_005812	3	0	3
NC_005028	1	0	1
NC_003831	2	0	0
NC_007338	0	2	2
NC_003770	0	1	1
NC_003810	2	0	0
NC_001785	1	0	1
NC_001543	1	1	1
NC_017000	2	0	3
NC_017001	2	0	3
NC_010252	0	1	2
NC_010313	3	0	3
NC_010702	1	0	1
NC_008301	1	1	1
NC_010800	4	1	7
NC_010712	1	1	3
NC_008605	1	0	0
NC_008614	2	2	2
NC_006998	158	21	65
NC_006022	1	0	0
NC_006023	1	0	0
NC_006010	1	0	0
NC_003985	1	0	0
NC_003850	0	0	0
NC_003860	2	0	0
NC_010812	2	1	4
NC_010949	3	0	2
AC_000012	17	8	12
NC_011362	0	0	0
NC_005981	1	0	0
NC_003865	2	1	2
NC_005304	0	1	2
NC_003876	1	1	1
NC_003877	3	0	0
NC_003883	1	0	0
NC_003885	0	1	1
NC_003889	0	0	0
NC_017003	0	2	1
NC_017005	1	1	1
AC_000002	15	9	9
NC_005898	1	1	0
NC_005790	1	2	2
NC_003529	133	12	36
NC_003381	3	0	0
NC_010705	0	1	1
NC_004110	1	0	1
NC_009889	1	2	1
NC_014358	2	1	2
NC_014359	1	1	1
NC_014360	1	1	1
NC_014361	2	1	3
NC_014092	0	1	3
NC_013094	0	1	1
NC_013095	1	0	0
NC_013098	1	0	0
NC_013099	1	0	0
NC_013100	0	0	1
NC_010987	0	1	1
NC_014709	0	1	1
NC_014710	2	0	0
NC_014712	1	1	1
NC_014713	1	0	0
NC_014714	0	1	1
NC_014715	0	1	1
NC_014716	1	0	0
NC_009026	1	0	0
NC_007380	1	0	1
NC_004201	1	0	0
NC_009893	1	0	0
NC_010988	1	0	1
NC_010989	1	0	0
NC_010990	0	1	1
NC_010991	1	0	0
NC_014717	1	0	0
NC_013527	3	0	3
NC_001442	2	2	4
NC_013262	3	0	0
NC_010986	1	1	1
NC_014521	0	1	1
NC_014730	3	0	3
NC_014606	1	0	0
NC_008947	0	0	1
NC_013593	1	0	0
NC_008894	1	0	1
NC_008895	1	0	0
NC_008896	0	0	1
NC_008898	0	1	1
NC_008902	1	0	0
NC_008904	0	0	1
NC_008905	0	0	1
NC_008251	3	0	2
NC_013237	4	0	3
NC_011591	1	1	1
NC_008906	1	0	2
NC_008908	0	0	1
NC_008910	1	0	2
NC_008912	0	1	1
NC_008914	0	2	3
NC_008917	0	0	2
NC_008920	1	0	0
NC_006554	1	1	1
NC_013058	1	0	1
NC_013060	1	2	2
NC_008921	1	0	0
NC_008922	0	0	1
NC_008923	0	2	2
NC_008924	1	1	1
NC_008927	2	0	0
NC_008932	0	0	1
NC_008933	0	1	1
NC_008936	2	0	0
NC_008937	0	0	1
NC_008938	0	0	1
NC_008941	1	0	1
NC_009424	0	3	4
NC_007151	105	19	46
NC_005220	0	1	1
NC_009334	55	41	25
NC_006294	6	1	6
NC_006307	0	1	1
NC_007662	1	0	0
NC_003405	0	1	1
NC_012481	3	0	1
NC_009647	1	1	1
NC_009545	2	2	4
NC_009546	2	1	4
NC_009547	2	2	4
NC_009549	2	2	4
NC_003567	0	1	1
NC_013075	1	0	0
NC_013076	1	1	1
NC_009563	0	1	1
NC_009564	1	0	0
NC_009556	0	1	1
NC_009558	1	0	0
NC_007821	6	1	4
NC_007856	5	0	6
NC_007655	0	0	1
NC_006318	2	0	0
NC_007211	1	2	5
NC_009539	2	1	3
NC_002738	0	1	0
NC_012136	1	1	1
NC_008299	2	1	4
NC_026431	1	0	1
NC_008375	0	2	2
NC_007653	50	42	25
NC_016998	3	0	2
NC_017002	2	0	0
NC_009010	3	0	0
NC_008586	95	11	31
NC_004666	1	3	6
NC_007757	0	1	1
NC_012437	1	2	2
NC_008188	5	0	1
NC_008552	4	0	2
NC_008210	125	29	22
NC_008840	1	0	0
NC_008842	0	1	1
NC_008843	0	1	1
NC_008845	0	0	1
NC_008846	0	1	1
NC_008851	0	1	2
NC_008852	0	1	1
NC_008854	1	0	0
NC_008858	0	1	1
NC_008859	1	0	0
NC_011135	2	1	4
NC_008861	1	0	0
NC_008863	1	0	0
NC_008864	0	0	1
NC_008866	1	0	1
NC_008869	0	0	2
NC_008870	1	0	0
NC_008873	0	1	1
NC_013096	1	0	0
NC_017830	3	0	0
NC_017824	0	1	2
NC_017826	69	19	12
NC_017828	2	1	2
NC_017823	2	1	2
NC_017829	1	0	0
NC_008876	1	0	0
NC_008878	0	1	1
NC_008881	0	0	1
NC_008885	0	1	1
NC_008887	1	1	1
NC_008889	0	0	1
NC_008890	0	1	1
NC_003463	0	1	0
NC_014609	2	0	0
NC_016136	5	1	2
NC_009731	1	0	0
NC_004660	2	0	0
NC_005228	0	1	1
NC_004807	0	2	2
NC_003005	1	1	1
NC_011525	5	0	1
NC_011639	6	2	4
NC_010248	2	0	0
NC_010250	1	0	1
NC_010251	0	1	2
NC_010249	1	0	1
NC_010256	2	0	0
NC_006273	108	65	61
NC_015655	3	1	2
NC_011643	0	3	5
NC_011644	67	22	13
NC_016142	2	1	1
NC_016143	2	0	2
NC_003670	1	0	0
NC_006025	1	0	0
NC_003473	0	0	1
NC_003476	1	0	0
NC_014326	5	1	2
NC_014327	1	0	0
NC_012557	1	0	0
NC_012909	2	1	2
NC_026434	1	0	0
NC_026435	1	0	0
NC_026436	1	0	0
NC_026437	1	0	1
NC_026438	1	0	0
NC_001351	0	1	0
NC_005807	1	1	5
NC_010745	1	0	0
NC_004638	3	0	2
NC_004644	2	0	0
NC_005235	1	0	0
NC_004306	5	6	10
NC_012776	1	1	1
NC_009489	5	2	4
NC_005948	5	7	2
NC_007544	1	0	0
NC_003730	2	0	0
NC_003731	1	1	1
NC_002306	4	3	5
NC_010247	1	1	1
NC_001414	1	5	5
NC_005855	2	0	4
NC_012868	6	0	5
NC_002034	1	0	0
NC_004009	0	0	1
NC_003659	1	0	0
NC_015691	4	2	3
NC_015692	5	1	1
NC_001753	1	2	4
NC_001930	2	0	0
NC_006458	0	0	0
NC_001359	3	0	2
NC_001931	2	1	2
NC_001741	0	0	12
NC_009252	0	1	1
NC_005302	0	1	1
NC_003514	1	0	0
NC_002187	1	2	5
NC_003006	1	1	0
NC_001507	2	1	3
NC_003011	1	0	0
NC_003012	0	1	1
NC_003009	0	1	1
NC_003566	1	0	0
NC_004016	1	0	1
NC_004159	0	1	1
NC_005300	1	0	0
NC_010294	3	0	2
NC_010314	1	0	0
NC_010315	0	0	0
NC_010316	0	0	1
NC_010317	0	0	1
NC_010318	1	0	0
NC_007383	65	48	80
NC_002030	0	1	0
NC_004044	3	0	3
NC_004544	1	0	0
NC_001786	1	2	3
NC_001932	2	2	6
NC_002323	1	1	1
AC_000007	18	13	18
NC_010319	1	0	0
NC_010703	0	1	2
NC_010648	2	0	0
NC_001539	1	1	2
NC_010714	2	0	0
NC_010591	1	0	0
NC_010667	1	0	0
NC_003862	1	2	1
NC_002327	1	1	1
NC_002351	2	1	1
NC_002359	2	1	1
NC_002160	2	2	5
NC_015706	4	1	1
NC_015718	2	0	1
NC_009892	1	2	4
NC_010739	3	2	2
NC_002325	1	1	1
NC_002531	47	17	24
NC_003010	1	0	0
NC_001439	1	1	5
NC_004500	3	1	4
NC_006062	0	2	2
NC_005635	3	0	3
NC_011616	103	17	44
NC_013461	1	0	0
NC_001556	3	1	1
NC_009536	2	0	0
NC_001944	0	2	3
NC_008913	0	0	1
NC_012561	1	2	2
NC_008585	6	2	4
NC_001617	1	0	0
NC_004145	0	1	1
NC_003820	3	0	2
NC_010704	0	1	1
NC_001828	2	0	2
NC_005136	1	0	1
NC_012585	0	1	1
NC_006007	1	0	0
NC_003645	0	0	1
NC_002356	2	1	2
NC_003300	6	1	0
NC_003299	7	0	0
NC_003301	6	2	0
NC_007724	1	1	5
NC_008837	0	0	0
NC_008838	0	0	0
NC_008841	0	1	0
NC_008849	0	0	0
NC_008850	0	0	0
NC_008855	0	0	0
NC_001465	1	0	5
NC_003379	1	2	3
NC_001746	2	0	1
NC_003327	4	2	10
NC_003657	1	0	0
NC_005320	2	0	4
NC_001671	1	0	1
NC_008856	0	0	0
NC_008874	0	0	0
NC_008875	0	1	0
NC_008877	0	0	0
NC_008879	0	0	0
NC_008882	0	0	0
NC_008886	0	0	0
NC_006012	1	0	0
NC_004146	1	0	2
NC_006358	2	0	3
NC_003523	1	0	0
NC_003778	1	0	0
NC_003971	0	0	1
NC_003619	1	1	1
NC_005817	1	0	1
NC_005818	0	1	1
NC_005819	0	0	0
NC_008897	0	0	0
NC_008903	0	0	0
NC_008907	0	0	0
NC_008915	0	0	0
NC_008916	0	0	0
NC_008918	0	0	0
NC_008929	0	0	0
NC_001641	1	1	1
NC_001868	1	2	3
NC_005074	2	0	0
NC_005850	3	0	2
NC_005851	2	0	0
NC_005853	2	0	0
NC_011501	0	1	1
NC_011502	0	1	1
NC_012639	103	12	36
NC_009947	1	0	0
NC_008935	0	0	0
NC_015877	0	1	1
NC_015878	1	0	0
NC_015883	1	0	0
NC_003548	1	0	0
NC_003501	1	0	1
NC_007290	2	0	4
NC_007744	0	1	1
NC_004715	1	0	0
NC_003479	1	0	0
NC_007638	3	1	3
NC_009553	2	1	5
NC_009528	4	1	1
NC_014823	2	0	0
NC_016157	3	2	4
NC_008980	1	0	0
NC_008990	3	0	1
NC_008997	3	0	1
NC_001780	3	0	5
NC_001990	1	0	1
NC_005084	6	2	2
NC_005046	0	1	1
NC_005048	0	1	1
NC_005049	0	1	1
NC_023812	1	2	1
NC_004904	1	0	0
NC_004903	1	0	0
NC_005359	1	0	0
NC_004828	1	2	1
NC_008040	1	0	1
NC_009894	1	0	0
NC_008041	1	0	0
NC_001357	5	1	3
NC_003498	5	1	1
NC_004121	1	0	0
NC_003554	4	2	3
NC_005874	1	0	0
NC_016417	4	2	2
NC_011181	2	1	2
NC_004581	2	0	0
NC_005895	0	2	2
NC_001341	1	3	3
NC_003532	3	1	2
NC_003775	1	0	0
NC_003633	1	2	3
NC_003825	2	1	4
NC_011182	2	0	0
NC_011187	1	3	4
NC_002615	1	1	1
NC_003512	2	0	1
NC_002470	1	2	2
NC_003837	0	1	1
NC_001625	1	3	4
NC_002026	1	0	0
NC_002027	1	0	0
NC_008172	1	0	0
NC_008174	1	0	0
NC_008176	0	1	1
NC_004047	0	1	2
NC_003617	0	3	2
NC_001836	4	4	4
NC_001768	0	1	2
NC_003483	1	0	1
NC_008181	1	0	0
NC_006934	2	1	1
NC_007729	3	1	2
NC_006942	6	0	0
NC_007155	1	0	0
NC_001502	2	2	2
NC_007915	1	1	1
NC_002990	1	0	1
NC_002991	1	0	0
NC_003788	1	0	0
NC_003003	1	0	0
NC_003004	1	0	0
NC_009533	3	1	2
NC_010561	5	0	4
NC_010647	3	0	2
NC_004017	0	1	1
NC_004013	1	0	1
NC_003433	2	0	1
NC_003791	0	1	1
NC_004123	1	2	3
NC_003855	0	1	0
NC_007904	1	0	1
NC_006024	1	0	0
NC_005174	1	0	0
NC_010590	1	1	1
NC_012492	3	0	4
NC_012484	1	0	1
NC_003631	1	0	0
NC_003636	0	1	0
NC_003637	0	0	0
NC_009224	2	0	0
NC_005219	1	0	0
NC_003418	2	2	5
NC_011919	2	0	5
NC_011702	5	1	2
NC_011704	1	1	1
NC_011705	1	0	0
NC_012531	1	1	1
NC_001615	5	1	1
NC_015220	1	2	2
NC_001634	4	4	0
NC_006643	2	0	1
NC_004296	1	1	1
NC_006573	1	1	1
NC_012536	0	1	1
NC_012537	0	1	1
NC_003630	2	2	2
NC_009354	1	1	5
NC_012538	1	0	0
NC_012539	1	0	0
NC_012540	1	0	0
NC_012543	1	0	0
NC_012544	0	1	1
NC_012545	1	1	1
NC_012546	0	1	1
NC_002036	3	1	1
NC_001343	2	1	1
NC_008780	2	0	0
NC_007735	1	0	0
NC_016081	5	1	2
NC_011765	3	1	4
NC_012553	2	0	2
NC_012554	2	0	0
NC_004297	1	0	1
NC_021874	1	0	0
NC_016082	3	0	2
NC_015874	3	2	3
NC_008794	1	2	5
NC_008880	1	0	0
NC_008967	2	0	0
NC_016416	4	2	2
NC_038011	1	1	0
NC_003786	1	0	0
NC_003510	1	1	1
NC_003792	0	1	1
NC_006276	1	0	0
NC_006275	1	0	0
NC_006952	1	0	0
NC_007559	0	1	1
NC_010329	3	1	4
NC_001575	2	2	3
NC_002208	1	0	0
NC_002209	0	2	2
NC_002204	1	0	0
NC_002210	0	1	1
NC_010293	2	0	0
NC_014739	2	0	2
NC_001608	6	1	1
NC_006500	0	1	1
NC_002207	1	0	0
NC_004219	1	0	0
NC_006004	0	1	1
NC_003842	1	0	1
NC_003924	1	1	1
NC_004161	5	3	4
NC_010356	115	15	45
NC_003751	1	0	0
NC_003866	1	1	4
NC_015843	1	0	0
NC_010276	102	20	33
NC_010437	5	1	2
NC_010620	1	0	0
NC_003500	2	2	3
NC_010759	1	0	1
NC_010760	0	1	2
NC_010761	1	0	1
NC_006269	2	0	1
NC_005997	1	0	0
NC_003323	1	4	4
NC_001488	2	3	3
NC_009448	1	0	1
NC_010490	2	0	0
NC_010491	1	0	0
NC_010308	0	0	0
NC_009550	1	2	5
NC_009535	1	0	0
NC_009644	1	1	4
NC_009030	3	1	3
NC_010737	5	2	1
NC_010738	6	0	0
NC_012798	1	0	0
NC_005234	0	1	1
NC_005233	0	1	1
NC_001661	9	2	2
NC_010746	1	0	0
NC_010747	0	1	1
NC_010748	0	1	1
NC_010750	0	1	1
NC_010753	0	1	1
NC_014740	2	1	2
NC_014741	1	0	0
NC_014742	1	0	1
NC_012482	2	0	0
NC_004060	0	4	5
NC_011345	123	11	40
NC_011346	2	1	4
NC_011347	1	1	1
NC_011349	1	0	0
NC_001653	1	1	1
NC_003734	1	0	0
NC_003898	2	0	4
NC_002555	2	1	3
NC_001491	65	27	15
NC_003015	0	1	2
NC_000936	2	4	6
NC_004809	2	2	2
NC_007592	0	1	1
NC_007589	1	0	0
NC_010569	1	0	0
NC_004220	1	0	0
NC_003549	1	0	0
NC_003622	0	1	1
NC_004063	2	0	1
NC_003545	1	0	0
NC_003544	1	0	0
NC_013414	1	2	6
NC_007619	0	1	1
NC_007656	0	1	1
NC_007658	0	1	1
NC_007659	1	0	0
NC_007660	0	1	1
NC_007664	1	0	1
NC_007665	0	1	1
NC_004014	2	1	1
NC_004724	6	2	2
NC_003811	2	1	1
NC_004090	2	0	4
NC_011539	1	0	2
NC_011583	3	1	3
NC_004824	2	2	4
NC_004825	2	0	0
NC_005031	2	0	4
NC_011423	88	10	33
NC_003840	1	0	0
NC_003482	0	1	1
NC_001793	1	0	1
NC_003626	0	1	1
NC_004039	1	0	1
NC_007553	1	0	0
NC_007554	1	0	0
NC_007666	1	0	0
NC_007668	0	1	1
NC_007669	1	0	0
NC_007671	1	0	0
NC_007415	1	0	0
NC_012636	1	1	2
NC_011503	0	1	1
NC_011504	0	1	1
NC_011506	0	1	1
NC_011508	1	0	0
NC_011509	0	1	1
NC_003491	2	2	4
NC_002634	0	1	2
NC_007017	1	2	5
NC_001486	0	2	4
NC_007150	4	0	3
NC_003844	0	1	1
NC_007067	1	0	0
NC_006948	3	1	2
NC_007748	1	0	0
NC_007754	0	1	1
NC_007756	0	1	1
NC_007742	0	1	1
NC_007743	0	1	1
NC_007746	1	0	0
NC_007747	0	1	1
NC_013103	1	0	0
NC_008171	1	0	0
NC_004210	0	1	1
NC_005223	0	1	1
NC_002058	1	0	0
NC_003224	1	0	1
NC_003805	3	1	1
NC_004515	1	0	0
NC_002194	1	0	7
NC_011510	0	1	1
NC_017085	2	2	3
NC_017714	8	1	3
NC_017716	6	0	2
NC_016660	3	0	3
NC_007018	2	0	0
NC_006555	2	0	1
NC_003821	1	2	4
NC_004909	1	0	0
NC_004910	1	0	0
NC_004912	1	0	0
NC_007030	0	0	3
NC_007031	2	1	1
NC_007032	1	2	2
NC_007033	0	1	3
NC_007040	1	0	0
NC_007041	2	1	0
NC_007028	2	0	0
NC_014977	0	1	1
NC_005497	1	0	0
NC_002049	2	0	0
NC_002358	2	1	1
NC_008872	0	1	2
NC_002657	1	0	0
NC_001593	4	1	3
NC_016403	0	1	1
NC_016404	3	2	2
NC_017084	1	1	1
NC_017091	1	1	2
NC_007376	1	0	1
NC_007377	1	0	1
NC_007375	0	1	2
NC_004051	0	1	1
NC_007357	1	0	0
NC_007359	1	0	1
NC_005977	1	0	0
NC_008039	0	1	1
NC_008178	0	1	1
NC_008179	1	0	0
NC_006567	0	1	2
NC_007563	1	0	0
NC_003562	0	0	1
NC_007222	1	0	0
NC_013415	1	1	1
NC_013455	3	0	0
NC_010754	1	0	0
NC_005237	0	1	1
NC_001545	0	2	2
NC_002532	4	1	6
NC_012485	2	2	5
NC_012486	4	0	3
NC_016405	1	0	0
NC_015785	2	0	8
NC_015936	1	0	0
NC_007360	0	1	1
NC_007364	0	1	2
NC_007366	1	0	0
NC_007367	1	0	1
NC_007368	1	0	0
NC_007369	0	1	1
NC_013774	0	2	2
NC_007561	1	0	0
NC_007564	1	0	0
NC_007565	1	0	0
NC_007568	1	0	0
NC_007026	2	0	0
NC_007027	1	0	0
NC_007193	3	1	3
NC_016962	1	2	2
NC_014075	0	2	4
NC_014096	1	1	1
NC_009243	1	0	0
NC_004751	2	3	5
NC_002198	1	3	6
NC_007370	0	1	2
NC_007454	5	3	6
NC_007020	3	2	4
NC_002633	2	2	1
NC_006950	1	0	2
NC_001933	2	0	0
NC_013802	1	0	0
NC_008393	1	0	1
NC_006964	1	0	0
NC_006965	0	1	1
NC_007433	1	0	2
NC_008524	1	0	0
NC_008706	2	0	0
NC_007447	3	3	3
NC_010984	0	1	1
NC_010618	2	2	4
NC_010351	1	0	0
NC_010349	0	1	1
NC_014129	0	0	0
NC_014593	1	1	1
NC_014743	1	2	4
NC_003460	7	4	3
NC_004173	6	0	0
NC_004175	4	4	1
NC_003688	1	3	6
NC_003743	1	3	6
NC_001696	2	2	3
NC_001729	2	0	0
NC_002023	1	0	0
NC_002019	0	1	1
NC_002017	1	0	0
NC_008707	0	1	2
NC_008292	2	2	4
NC_008734	1	0	0
NC_008735	0	1	1
NC_008184	3	2	4
NC_011310	2	3	4
NC_008844	0	0	0
NC_008865	0	0	0
NC_008931	0	0	0
NC_009527	4	1	1
NC_001929	2	0	0
NC_000870	1	1	2
NC_004071	2	0	4
NC_005330	3	0	2
NC_004169	1	0	0
NC_003776	2	0	0
NC_003824	1	1	1
NC_003833	1	0	0
NC_003834	0	1	2
NC_003835	2	0	0
NC_003857	2	0	0
NC_003872	1	0	0
NC_003874	2	0	0
NC_009011	100	18	43
NC_009088	3	0	3
NC_004286	3	0	4
NC_004288	2	0	1
NC_004363	1	0	0
NC_004364	1	1	1
NC_001407	2	2	2
NC_004006	2	0	0
NC_004007	1	0	0
NC_004177	1	0	0
NC_004181	0	1	1
NC_004182	0	1	1
NC_004183	0	1	1
NC_004184	0	1	1
NC_006051	1	1	1
NC_007737	0	1	1
NC_008056	2	0	0
NC_003761	0	1	1
NC_002700	1	2	3
NC_004423	0	2	2
NC_003642	1	0	0
NC_001815	1	6	6
NC_004186	1	0	0
NC_004187	1	0	0
NC_004191	1	0	0
NC_004212	1	0	0
NC_004213	0	1	1
NC_004214	0	1	1
NC_004292	0	1	2
NC_004293	1	1	1
NC_011555	0	2	2
NC_004559	1	1	1
NC_004558	3	0	3
NC_003643	1	0	0
NC_004450	2	1	1
NC_004541	2	1	1
NC_004752	1	0	1
NC_001982	1	0	1
NC_002561	0	1	0
NC_003542	2	0	0
NC_004188	0	1	1
NC_005097	1	1	0
NC_008300	1	2	1
NC_004158	1	0	0
NC_005236	0	1	1
NC_003832	1	0	0
NC_003841	2	0	0
NC_003843	0	2	2
NC_003569	0	1	1
NC_008304	3	0	1
NC_009450	1	0	0
NC_004294	2	0	0
NC_004613	2	0	4
NC_001549	1	4	5
NC_004647	2	0	4
NC_005996	1	0	0
NC_006020	1	0	0
NC_006021	1	0	0
NC_005978	1	0	0
NC_005979	1	0	0
NC_005980	1	0	0
NC_002037	1	0	1
NC_007241	1	0	0
NC_010732	1	3	6
NC_003287	2	2	8
NC_010619	1	0	0
NC_010711	1	1	2
NC_004648	2	0	4
NC_004657	1	1	4
NC_002363	5	5	3
NC_001278	1	1	1
NC_002526	7	1	5
NC_002598	1	2	5
NC_001558	0	1	0
NC_002161	4	2	2
NC_013105	1	0	0
NC_013106	1	0	0
NC_013108	1	0	0
NC_013109	1	0	0
NC_013110	1	0	0
NC_013111	1	0	0
NC_013112	1	0	0
NC_011052	1	2	5
NC_005965	2	0	0
NC_004675	1	3	4
NC_007585	0	1	1
NC_007583	1	0	0
NC_001803	7	2	3
NC_006430	5	2	3
NC_001574	2	1	3
NC_005065	6	3	4
NC_001628	3	0	1
NC_013113	1	0	0
NC_012754	0	1	1
NC_013117	3	2	5
NC_006006	0	1	1
NC_003557	2	1	4
NC_002063	1	1	2
NC_007999	0	4	0
NC_006503	0	1	1
NC_004199	1	0	0
NC_005903	0	1	2
NC_008374	2	1	4
NC_008373	2	0	4
NC_004736	4	4	9
NC_003634	2	0	1
NC_003673	1	0	0
NC_004778	109	14	37
NC_006956	0	1	0
NC_006957	0	0	0
NC_004211	0	1	1
NC_004217	1	0	0
NC_004218	1	0	0
NC_013133	1	0	1
NC_013134	2	1	1
NC_003741	1	0	0
NC_001469	3	1	2
NC_001837	0	1	1
NC_001899	3	0	4
NC_001946	3	0	0
NC_001954	3	4	7
NC_001977	1	1	2
NC_001987	41	18	30
NC_014510	2	0	3
NC_014511	1	0	0
NC_014512	1	0	0
NC_001981	0	1	1
NC_002180	1	0	5
NC_001792	0	2	2
NC_002041	2	1	1
NC_001466	2	1	3
NC_001484	1	0	3
NC_014513	0	1	1
NC_014514	0	1	1
NC_014517	1	0	0
NC_014518	0	1	1
NC_014519	0	1	1
NC_014520	1	0	1
NC_014522	0	1	1
NC_015784	3	0	0
NC_001513	2	0	1
NC_001633	2	2	2
NC_001652	5	1	1
NC_001782	0	1	1
NC_001962	108	9	35
NC_001964	2	1	0
NC_000903	5	1	1
NC_002206	1	0	0
NC_014525	1	0	0
NC_014526	0	1	1
NC_014528	0	1	1
NC_014529	0	1	1
NC_014530	0	1	2
NC_014531	1	0	0
NC_000960	1	0	0
NC_002064	2	0	1
NC_002543	2	2	4
NC_002551	3	0	0
NC_002562	0	1	0
NC_002564	0	1	0
AC_000005	21	8	14
AC_000008	19	11	17
NC_001405	18	13	19
NC_003814	1	0	0
NC_014464	1	0	0
NC_002565	0	1	1
NC_002567	0	1	0
NC_001403	1	0	0
NC_001963	1	1	1
NC_002563	0	1	0
NC_002042	2	1	1
NC_009612	1	1	1
NC_001553	0	1	0
NC_000885	0	0	0
NC_014542	3	1	3
NC_002557	0	1	0
NC_003378	4	0	0
NC_002201	2	4	3
NC_003471	1	0	0
NC_003502	1	0	0
NC_003531	1	0	0
NC_010538	1	4	5
NC_014546	3	1	1
NC_003535	1	2	5
NC_003538	0	0	0
NC_003668	3	0	2
NC_003671	2	0	0
NC_003682	0	1	0
NC_003683	0	1	0
NC_003723	1	1	1
NC_003749	1	0	0
NC_011500	0	1	1
NC_003543	1	0	0
NC_003601	1	1	1
NC_003612	0	0	0
NC_003756	2	1	2
NC_003757	0	1	1
NC_003771	1	0	1
NC_003783	0	2	2
NC_003784	0	2	2
NC_003802	1	0	0
NC_003822	2	0	2
NC_015070	0	2	2
NC_012698	1	0	1
NC_014790	1	0	0
NC_005137	71	57	78
NC_007542	1	0	0
NC_008038	2	0	0
NC_001918	1	0	0
NC_007524	1	0	0
NC_007525	0	1	1
NC_007526	1	0	0
NC_007528	0	1	1
NC_007529	0	1	1
NC_015469	0	1	1
NC_016144	7	2	2
NC_009241	1	0	0
NC_006507	0	1	1
NC_006508	0	1	1
NC_006498	0	1	2
NC_006497	0	1	2
NC_006501	0	1	1
NC_007986	0	5	0
NC_000883	2	0	4
NC_005227	1	0	1
NC_007189	5	11	2
NC_001409	1	1	2
NC_007815	2	2	0
NC_011535	3	2	2
NC_007903	1	1	1
NC_007154	0	1	1
NC_005947	1	0	0
NC_001524	4	2	11
NC_004442	2	1	2
NC_006064	1	0	0
NC_005283	6	0	1
NC_003983	0	1	1
NC_016152	1	1	1
NC_016153	1	0	1
NC_003839	1	0	0
NC_009559	0	1	1
NC_006558	1	2	2
NC_004422	1	3	2
NC_001818	2	1	3
NC_005875	0	0	0
NC_004733	1	0	0
NC_004651	2	1	4
NC_004192	2	0	4
NC_001875	102	15	50
NC_005285	3	1	2
NC_001339	3	1	2
NC_001554	3	1	2
NC_016155	0	3	3
NC_009560	1	0	0
NC_009562	1	0	0
NC_009891	1	0	0
NC_006451	0	0	0
NC_003347	3	0	1
